onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A#/Bb4,A#/Bb4,1.0
correct,0.26,0.29,-0.03,G#/Ab4,G#/Ab4,1.0
correct,0.55,0.55,0.0,F#/Gb4,F#/Gb4,1.0
early,0.8,0.55,0.25,F#/Gb4,F#/Gb4,1.0
early,1.09,0.55,0.54,F4,F#/Gb4,0.8
early,1.64,0.55,1.09,D#/Eb4,F#/Gb4,0.4
early,1.89,0.55,1.34,D#/Eb4,F#/Gb4,0.4
correct,2.18,0.8,1.38,F#/Gb4,F#/Gb4,1.0
late,2.44,1.28,1.16,F#/Gb4,D#/Eb4,0.4
early,2.72,1.28,1.44,A#/Bb4,D#/Eb4,0.1
early,3.27,1.51,1.76,G#/Ab4,D#/Eb4,0.1
correct,3.52,1.76,1.76,G#/Ab4,D#/Eb4,0.1
correct,3.81,2.02,1.79,F#/Gb4,F#/Gb4,1.0
correct,4.07,2.27,1.8,F4,F#/Gb4,0.8
late,4.36,2.79,1.57,D#/Eb4,G#/Ab4,0.1
early,4.9,2.79,2.11,D#/Eb4,G#/Ab4,0.1
correct,5.19,2.98,2.21,F4,G#/Ab4,0.4
late,5.19,3.17,2.02,F4,G#/Ab4,0.4
correct,5.44,3.43,2.01,F4,F#/Gb4,0.8
correct,5.73,3.65,2.08,F#/Gb4,F4,0.8
early,5.99,3.65,2.34,G#/Ab4,F4,0.4
late,6.28,4.19,2.09,G#/Ab4,D#/Eb4,0.1
correct,6.53,4.42,2.11,G#/Ab4,D#/Eb4,0.1
correct,6.82,4.67,2.15,F#/Gb4,D#/Eb4,0.4
correct,7.08,4.9,2.18,F#/Gb4,F4,0.8
correct,7.36,5.15,2.21,F4,F#/Gb4,0.8
late,7.36,5.38,1.98,F4,A#/Bb4,0.1
correct,7.62,5.63,1.99,D#/Eb4,G#/Ab4,0.1
late,7.62,5.89,1.73,D#/Eb4,G#/Ab4,0.1
correct,7.62,6.02,1.6,D#/Eb4,G#/Ab4,0.1
extra,,6.37,,,F4,
extra,,6.63,,,C#/Db4,
extra,,8.13,,,D#/Eb4,
