onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A4,F#/Gb4,0.4
correct,0.8,0.76,0.04,G4,A4,0.6
correct,1.6,1.6,0.0,F#/Gb4,F#/Gb4,1.0
correct,2.37,2.36,0.01,C#/Db4,F#/Gb4,0.1
correct,3.17,3.16,0.01,B/Cb3,C#/Db4,0.6
correct,3.97,3.93,0.04,C#/Db4,B/Cb3,0.6
correct,4.73,4.73,0.0,C#/Db4,C#/Db4,1.0
correct,5.53,5.53,0.0,D4,D4,1.0
correct,8.7,8.7,0.0,A3,A3,1.0
correct,9.47,9.47,0.0,B/Cb3,B/Cb3,1.0
correct,10.27,10.27,0.0,B/Cb3,C4,0.8
correct,11.07,11.04,0.03,E/Fb4,C4,0.2
correct,11.84,11.84,0.0,D4,D#/Eb4,0.8
correct,12.64,12.64,0.0,B/Cb3,B/Cb3,1.0
correct,13.44,13.4,0.04,D4,B/Cb3,0.4
correct,14.21,14.2,0.01,C4,D4,0.6
correct,15.01,15.0,0.01,B/Cb3,C4,0.8
correct,15.81,15.77,0.04,D4,B/Cb3,0.4
correct,19.74,19.68,0.06,D4,D4,1.0
correct,20.54,20.51,0.03,D4,D#/Eb4,0.8
correct,21.31,21.31,0.0,E/Fb4,E/Fb4,1.0
correct,22.11,22.08,0.03,G4,F4,0.6
correct,22.91,22.88,0.03,A4,A4,1.0
correct,23.68,23.64,0.04,C4,A4,0.4
correct,24.48,24.44,0.04,D4,C4,0.6
correct,25.28,25.24,0.04,E/Fb4,D4,0.6
correct,26.05,26.04,0.01,D4,E/Fb4,0.6
late,26.05,26.81,-0.76,D4,D4,1.0
correct,26.85,27.61,-0.76,B/Cb3,B/Cb3,1.0
late,27.65,31.55,-3.9,D4,C#/Db4,0.8
early,31.58,32.32,-0.74,D4,D4,1.0
correct,32.38,32.32,0.06,D4,D4,1.0
early,34.75,32.32,2.43,F4,D4,0.4
correct,37.12,34.72,2.4,B/Cb3,F4,0.0
late,37.89,37.05,0.84,B/Cb3,F4,0.0
correct,38.69,37.85,0.84,F4,B/Cb3,0.0
correct,39.49,38.62,0.87,E/Fb4,C4,0.2
correct,40.25,39.42,0.83,E/Fb4,F4,0.8
correct,40.25,40.22,0.03,E/Fb4,E/Fb4,1.0
correct,41.05,41.02,0.03,D4,C4,0.6
correct,41.85,41.79,0.06,C4,C#/Db4,0.8
late,41.85,42.59,-0.74,C4,D#/Eb4,0.4
correct,42.65,43.39,-0.74,E/Fb4,C4,0.2
late,42.65,44.16,-1.51,E/Fb4,C4,0.2
correct,43.42,44.83,-1.41,D4,F3,0.4
early,44.22,44.83,-0.61,C4,F3,0.1
correct,44.99,45.72,-0.73,F3,F3,1.0
correct,45.79,45.72,0.07,B/Cb3,F3,0.0
early,46.59,45.72,0.87,C4,F3,0.1
early,48.96,46.52,2.44,D4,F3,0.4
extra,,48.89,,,C4,
