mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,663,664,469,98,96,0,1,155,120.00,117.00,3.00
tempo,a_lot_faster_tempo,727,727,516,103,108,0,0,224,120.00,144.00,24.00
tempo,slower_tempo,666,666,524,81,61,0,0,234,120.00,156.00,36.00
tempo,a_lot_slower_tempo,671,677,474,93,104,0,6,188,120.00,99.00,21.00
progressive_tempo,accelerando,765,651,296,224,131,114,0,92,120.00,125.00,5.00
progressive_tempo,ritardando,660,805,300,101,259,0,145,94,120.00,104.00,16.00
progressive_tempo,tempo_fluctuation,790,1064,280,160,350,0,274,101,120.00,188.00,68.00
duration,note_held_too_long,646,647,510,62,74,0,1,231,120.00,188.00,68.00
duration,note_cut_too_soon,646,647,510,62,74,0,1,230,120.00,188.00,68.00
note,note_missing,646,647,510,62,74,0,1,231,120.00,188.00,68.00
note,note_not_expected,647,649,430,111,106,0,2,122,120.00,188.00,68.00
articulation,articulated_legato,646,646,567,33,46,0,0,347,120.00,188.00,68.00
articulation,articulated_staccato,686,687,558,59,69,0,1,299,120.00,188.00,68.00
articulation,articulated_accentuated,646,647,510,62,74,0,1,231,120.00,188.00,68.00
