onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb5,E/Fb5,1.0
correct,0.29,0.19,0.1,E/Fb5,E/Fb5,1.0
correct,0.57,0.35,0.22,C5,E/Fb5,0.2
correct,0.7,0.45,0.25,C5,C5,1.0
early,0.99,0.45,0.54,G5,C5,0.1
early,1.57,0.64,0.93,G4,E/Fb5,0.4
late,1.57,1.38,0.19,G4,G5,1.0
late,2.14,2.82,-0.68,G4,G4,1.0
early,2.56,2.91,-0.35,G4,G4,1.0
late,2.56,3.23,-0.67,G4,G4,1.0
late,2.56,3.49,-0.93,G4,C5,0.1
correct,3.01,3.81,-0.8,E/Fb4,G4,0.4
correct,3.42,4.13,-0.71,A4,G4,0.6
early,3.71,4.13,-0.42,B/Cb4,G4,0.2
correct,4.0,4.13,-0.13,A#/Bb4,G4,0.4
correct,4.16,4.35,-0.19,A4,A4,1.0
late,4.16,4.51,-0.35,A4,B/Cb4,0.6
correct,4.16,4.61,-0.45,A4,A#/Bb4,0.8
correct,4.41,4.86,-0.45,F#/Gb4,A4,0.4
correct,4.41,4.96,-0.55,F#/Gb4,A4,0.4
correct,4.57,5.09,-0.52,G4,A4,0.6
correct,4.57,5.18,-0.61,G4,A4,0.6
correct,4.57,5.31,-0.74,G4,G4,1.0
late,4.57,5.57,-1.0,G4,E/Fb5,0.4
correct,4.77,5.92,-1.15,E/Fb5,A5,0.1
correct,4.96,6.11,-1.15,G5,A5,0.6
early,5.28,6.27,-0.99,F5,A5,0.2
late,5.28,6.66,-1.38,F5,E/Fb5,0.8
late,5.28,6.85,-1.57,F5,E/Fb5,0.8
late,5.28,7.01,-1.73,F5,C5,0.1
correct,5.44,7.07,-1.63,G5,D5,0.1
late,5.44,7.49,-2.05,G5,B/Cb4,0.2
late,5.73,7.94,-2.21,E/Fb5,B/Cb4,0.1
late,5.73,8.16,-2.43,E/Fb5,C5,0.2
early,6.01,8.26,-2.25,C5,C5,1.0
late,6.01,8.48,-2.47,C5,C5,1.0
late,6.01,8.77,-2.76,C5,E/Fb4,0.2
late,6.01,8.99,-2.98,C5,A4,0.4
correct,6.01,9.09,-3.08,C5,B/Cb4,0.8
correct,6.01,9.18,-3.17,C5,B/Cb4,0.8
correct,6.14,9.28,-3.14,C5,A#/Bb4,0.6
correct,6.3,9.47,-3.17,B/Cb4,A#/Bb4,0.8
early,6.72,9.7,-2.98,C5,A4,0.4
late,6.72,9.92,-3.2,C5,G4,0.1
late,6.72,10.14,-3.42,C5,E/Fb5,0.2
late,6.72,10.43,-3.71,C5,G5,0.1
late,6.72,10.85,-4.13,C5,F5,0.1
correct,6.72,10.94,-4.22,C5,G5,0.1
late,6.72,11.17,-4.45,C5,E/Fb5,0.2
early,7.13,11.36,-4.23,G4,E/Fb5,0.4
early,7.58,11.52,-3.94,E/Fb4,E/Fb5,1.0
early,8.0,11.62,-3.62,A4,D5,0.1
late,8.0,12.03,-4.03,A4,G#/Ab4,0.8
late,8.0,12.22,-4.22,A4,B/Cb4,0.6
correct,8.29,12.42,-4.13,B/Cb4,B/Cb4,1.0
early,8.57,12.54,-3.97,A#/Bb4,B/Cb4,0.8
correct,8.73,12.64,-3.91,A4,F5,0.2
correct,8.99,12.86,-3.87,G4,D#/Eb5,0.2
early,9.15,12.86,-3.71,E/Fb5,D#/Eb5,0.8
early,9.34,12.86,-3.52,E/Fb5,D#/Eb5,0.8
early,9.53,12.86,-3.33,G5,D#/Eb5,0.2
correct,9.85,13.06,-3.21,F5,D#/Eb5,0.6
correct,10.01,13.12,-3.11,G5,E/Fb5,0.4
correct,10.01,13.22,-3.21,G5,E/Fb5,0.4
correct,10.01,13.28,-3.27,G5,G#/Ab4,0.8
correct,10.01,13.38,-3.37,G5,G#/Ab4,0.8
early,10.27,13.44,-3.17,E/Fb5,A4,0.1
early,10.56,13.54,-2.98,C5,A4,0.4
correct,10.72,13.63,-2.91,D5,C5,0.6
correct,10.85,13.73,-2.88,B/Cb4,C5,0.8
early,11.58,13.79,-2.21,G5,G#/Ab4,0.8
correct,11.71,13.89,-2.18,F#/Gb5,A4,0.4
early,11.87,13.89,-2.02,F5,A4,0.2
correct,12.0,13.89,-1.89,D#/Eb5,A4,0.0
early,12.29,13.89,-1.6,E/Fb5,A4,0.1
early,12.57,13.98,-1.41,G#/Ab4,C5,0.2
early,12.73,13.98,-1.25,A4,C5,0.4
correct,12.86,13.98,-1.12,C5,C5,1.0
early,13.15,13.98,-0.83,A4,C5,0.4
correct,13.28,14.08,-0.8,C5,C5,1.0
correct,13.44,14.24,-0.8,D5,D5,1.0
early,13.85,14.43,-0.58,G5,G5,1.0
correct,14.01,14.59,-0.58,F#/Gb5,F#/Gb5,1.0
correct,14.14,14.69,-0.55,F#/Gb5,F5,0.8
