onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb3,E/Fb3,1.0
correct,0.23,0.13,0.1,D4,E/Fb3,0.6
early,0.45,0.13,0.32,D4,E/Fb3,0.6
early,0.64,0.13,0.51,D4,E/Fb3,0.6
early,0.87,0.13,0.74,C4,E/Fb3,0.2
early,1.09,0.13,0.96,B/Cb3,E/Fb3,0.1
correct,1.25,0.22,1.03,B/Cb3,D4,0.4
correct,1.25,0.32,0.93,B/Cb3,D4,0.4
correct,1.25,0.45,0.8,B/Cb3,D4,0.4
late,1.25,0.64,0.61,B/Cb3,X0,0.0
early,1.51,0.74,0.77,B/Cb3,C4,0.8
correct,1.73,0.83,0.9,A3,C4,0.4
correct,1.95,0.93,1.02,A3,B/Cb3,0.6
correct,2.15,1.06,1.09,G3,X0,0.0
correct,2.37,1.15,1.22,G3,X0,0.0
early,2.79,1.28,1.51,B/Cb3,B/Cb3,1.0
early,3.65,1.41,2.24,B/Cb3,A3,0.6
early,4.07,1.6,2.47,F#/Gb3,G#/Ab3,0.6
early,4.51,1.73,2.78,G3,X0,0.0
early,4.93,1.73,3.2,B/Cb4,X0,0.0
early,5.38,1.73,3.65,B/Cb4,X0,0.0
early,5.57,1.73,3.84,G3,X0,0.0
correct,5.79,1.82,3.97,G3,G3,1.0
correct,6.02,1.98,4.04,G3,X0,0.0
correct,6.24,2.11,4.13,C5,X0,0.0
early,6.66,2.11,4.55,B/Cb4,X0,0.0
early,6.88,2.11,4.77,G3,X0,0.0
early,7.07,2.11,4.96,G3,X0,0.0
late,7.3,2.5,4.8,G3,D#/Eb3,0.2
correct,7.52,2.78,4.74,C5,D#/Eb3,0.4
late,7.52,3.17,4.35,C5,A3,0.4
late,7.52,3.58,3.94,C5,B/Cb3,0.8
correct,7.52,3.71,3.81,C5,X0,0.0
correct,7.75,4.06,3.69,A#/Bb4,G3,0.4
correct,7.94,4.38,3.56,G3,G3,1.0
early,8.16,4.38,3.78,G3,G3,1.0
correct,8.29,4.38,3.91,C5,G3,0.1
correct,8.58,4.58,4.0,G3,B/Cb3,0.2
correct,8.8,4.74,4.06,E/Fb4,E/Fb4,1.0
early,9.22,4.9,4.32,F#/Gb4,G4,0.8
early,9.67,5.06,4.61,F#/Gb4,X0,0.0
early,10.08,5.06,5.02,F#/Gb4,X0,0.0
correct,10.5,5.5,5.0,A4,B/Cb3,0.6
correct,10.72,5.79,4.93,D#/Eb4,B/Cb3,0.2
correct,10.95,5.95,5.0,D#/Eb4,G3,0.2
correct,11.17,6.14,5.03,B/Cb4,G#/Ab3,0.4
correct,11.36,6.27,5.09,B/Cb4,C5,0.8
late,11.36,6.5,4.86,B/Cb4,B/Cb4,1.0
late,11.36,6.85,4.51,B/Cb4,G3,0.2
late,11.36,7.17,4.19,B/Cb4,G3,0.2
early,11.81,7.3,4.51,A4,B/Cb3,0.6
correct,12.0,7.39,4.61,D#/Eb4,B/Cb3,0.2
early,12.23,7.39,4.84,D#/Eb4,B/Cb3,0.2
early,12.45,7.39,5.06,D#/Eb4,B/Cb3,0.2
correct,12.64,7.49,5.15,B/Cb4,C5,0.8
