onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,X0,B/Cb3,0.0
correct,1.63,1.6,0.03,X0,X0,0.0
correct,2.4,2.3,0.1,A3,A3,1.0
early,4.0,2.4,1.6,X0,A3,0.0
late,4.76,3.97,0.79,X0,X0,0.0
early,6.36,4.73,1.63,D4,X0,0.0
late,7.13,6.33,0.8,X0,D4,0.0
early,8.73,7.1,1.63,C#/Db4,X0,0.0
late,9.5,8.7,0.8,B/Cb3,C#/Db4,0.6
correct,10.3,9.41,0.89,F#/Gb4,X0,0.0
correct,11.1,10.27,0.83,G5,F#/Gb4,0.8
correct,11.87,11.07,0.8,A3,G5,0.6
correct,12.67,11.84,0.83,F#/Gb4,G#/Ab3,0.6
correct,13.47,12.64,0.83,B/Cb4,A3,0.6
correct,14.24,13.44,0.8,B/Cb3,B/Cb4,1.0
correct,15.04,14.21,0.83,F#/Gb4,B/Cb3,0.1
correct,15.84,15.01,0.83,A4,F#/Gb4,0.4
correct,16.57,15.81,0.76,A4,A4,1.0
early,18.2,16.51,1.69,F#/Gb4,A4,0.4
late,18.94,18.17,0.77,F#/Gb4,F#/Gb4,1.0
early,20.57,18.91,1.66,F#/Gb4,F#/Gb4,1.0
late,21.34,20.54,0.8,A3,D4,0.1
early,22.94,21.28,1.66,X0,X0,0.0
late,23.64,22.91,0.73,X0,X0,0.0
early,25.31,23.65,1.66,X0,X0,0.0
late,26.01,25.28,0.73,X0,X0,0.0
early,27.68,26.05,1.63,X0,G#/Ab3,0.0
late,28.44,27.65,0.79,X0,X0,0.0
correct,29.24,28.41,0.83,F#/Gb4,X0,0.0
correct,30.04,29.21,0.83,A5,F#/Gb4,0.4
correct,30.81,30.01,0.8,G5,A5,0.6
correct,31.61,30.78,0.83,A3,G5,0.6
correct,32.41,31.58,0.83,C#/Db5,A3,0.2
correct,33.18,32.38,0.8,A#/Bb3,C#/Db5,0.4
correct,33.98,33.15,0.83,F#/Gb4,A#/Bb3,0.2
correct,34.78,33.95,0.83,A4,F#/Gb4,0.4
correct,35.55,34.75,0.8,A4,A4,1.0
early,37.15,35.52,1.63,C#/Db5,A4,0.2
late,37.92,37.12,0.8,C#/Db5,C#/Db5,1.0
early,39.52,37.89,1.63,F#/Gb5,C#/Db5,0.1
late,40.28,39.49,0.79,F#/Gb5,F#/Gb5,1.0
early,41.88,40.22,1.66,B/Cb3,F#/Gb5,0.1
late,42.65,41.85,0.8,E/Fb4,F#/Gb4,0.6
early,44.25,42.65,1.6,E/Fb4,E/Fb4,1.0
early,45.02,42.65,2.37,B/Cb3,E/Fb4,0.1
correct,46.62,44.22,2.4,X0,E/Fb4,0.0
correct,47.36,45.02,2.34,X0,A#/Bb3,0.0
correct,48.99,46.59,2.4,A4,B/Cb3,0.6
correct,49.79,47.36,2.43,A3,E/Fb3,0.1
late,50.56,48.96,1.6,E/Fb4,A4,0.1
correct,51.36,49.76,1.6,E/Fb5,A3,0.1
correct,52.16,50.53,1.63,G3,E/Fb4,0.4
correct,52.92,51.33,1.59,G3,E/Fb5,0.4
correct,53.72,52.13,1.59,B/Cb4,G3,0.2
correct,54.52,52.89,1.63,D5,G3,0.1
correct,55.29,53.69,1.6,G3,B/Cb4,0.2
correct,56.09,54.49,1.6,B/Cb4,D5,0.4
correct,56.86,55.26,1.6,D5,G3,0.1
early,58.46,56.06,2.4,D5,B/Cb4,0.4
correct,59.23,56.83,2.4,F#/Gb3,D5,0.2
late,60.03,58.43,1.6,A3,D5,0.1
correct,60.83,59.2,1.63,E/Fb5,F#/Gb3,0.6
correct,61.63,59.97,1.66,A3,A3,1.0
correct,62.4,60.8,1.6,A3,E/Fb5,0.1
correct,63.2,61.6,1.6,A5,A3,1.0
correct,64.0,62.37,1.63,A3,A3,1.0
correct,64.76,63.17,1.59,A3,A5,1.0
correct,65.56,63.97,1.59,D5,A3,0.1
correct,66.36,64.73,1.63,E/Fb5,A3,0.1
correct,67.13,65.53,1.6,G3,D5,0.1
correct,67.93,66.33,1.6,B/Cb4,E/Fb5,0.1
correct,68.73,67.1,1.63,D5,G3,0.1
late,68.73,67.9,0.83,D5,B/Cb4,0.4
early,70.3,68.7,1.6,D5,D5,1.0
late,71.1,70.27,0.83,F#/Gb3,D5,0.2
correct,71.87,71.07,0.8,A3,F#/Gb3,0.4
correct,72.67,71.81,0.86,G5,A3,0.6
correct,73.4,72.64,0.76,G5,G5,1.0
early,75.04,73.34,1.7,F#/Gb5,G5,0.8
late,75.84,75.01,0.83,A3,F#/Gb5,0.4
early,77.4,75.81,1.59,A3,F#/Gb5,0.4
late,78.2,77.37,0.83,B/Cb4,A3,0.6
correct,78.97,78.17,0.8,F#/Gb4,B/Cb4,0.1
