onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A4,F#/Gb4,0.4
correct,0.8,0.77,0.03,G4,A4,0.6
correct,1.6,1.53,0.07,F#/Gb4,G4,0.8
correct,2.37,2.37,0.0,C#/Db4,F#/Gb4,0.1
late,2.37,3.13,-0.76,C#/Db4,C#/Db4,1.0
correct,3.17,3.9,-0.73,B/Cb3,B/Cb3,1.0
correct,3.97,4.7,-0.73,C#/Db4,C#/Db4,1.0
correct,4.73,5.5,-0.77,C#/Db4,D4,0.8
correct,5.53,5.5,0.03,D4,D4,1.0
correct,8.7,8.7,0.0,A3,A3,1.0
correct,9.47,9.44,0.03,B/Cb3,A3,0.6
correct,10.27,10.17,0.1,B/Cb3,B/Cb3,1.0
correct,11.07,11.01,0.06,E/Fb4,C4,0.2
correct,11.84,11.81,0.03,D4,E/Fb4,0.6
correct,12.64,12.64,0.0,B/Cb3,B/Cb3,1.0
correct,13.44,13.41,0.03,D4,B/Cb3,0.4
correct,14.21,14.17,0.04,C4,D4,0.6
correct,15.01,15.01,0.0,B/Cb3,B/Cb3,1.0
correct,15.81,15.74,0.07,D4,B/Cb3,0.4
correct,19.74,19.74,0.0,D4,D4,1.0
correct,20.54,20.51,0.03,D4,D4,1.0
correct,21.31,21.28,0.03,E/Fb4,E/Fb4,1.0
correct,22.11,22.08,0.03,G4,F4,0.6
correct,22.91,22.91,0.0,A4,A4,1.0
correct,23.68,23.68,0.0,C4,A4,0.4
correct,24.48,24.48,0.0,D4,C4,0.6
correct,25.28,25.21,0.07,E/Fb4,D4,0.6
correct,26.05,26.05,0.0,D4,E/Fb4,0.6
correct,26.85,26.81,0.04,B/Cb3,D4,0.4
correct,27.65,27.65,0.0,D4,D4,1.0
correct,31.58,31.58,0.0,D4,D4,1.0
correct,32.38,32.38,0.0,D4,D4,1.0
correct,34.75,34.75,0.0,F4,F4,1.0
correct,37.12,37.12,0.0,B/Cb3,B/Cb3,1.0
correct,37.89,37.89,0.0,B/Cb3,B/Cb3,1.0
correct,38.69,38.69,0.0,F4,C4,0.1
correct,39.49,39.45,0.04,E/Fb4,F4,0.8
correct,40.25,40.22,0.03,E/Fb4,E/Fb4,1.0
correct,41.05,41.05,0.0,D4,D4,1.0
correct,41.85,41.82,0.03,C4,C4,1.0
correct,42.65,42.62,0.03,E/Fb4,E/Fb4,1.0
correct,43.42,43.42,0.0,D4,D4,1.0
correct,44.22,44.22,0.0,C4,C4,1.0
correct,44.99,45.02,-0.03,F3,F3,1.0
correct,45.79,45.76,0.03,B/Cb3,G#/Ab3,0.4
correct,46.59,46.59,0.0,C4,B/Cb3,0.8
correct,48.96,48.96,0.0,D4,D4,1.0
