onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,C5,C5,1.0
correct,0.13,0.13,0.0,C5,C5,1.0
correct,0.35,0.32,0.03,B/Cb4,B/Cb4,1.0
late,0.51,0.7,-0.19,A4,D5,0.1
correct,0.86,1.06,-0.2,D5,D5,1.0
correct,1.18,1.18,0.0,D5,D5,1.0
correct,1.38,1.34,0.04,E/Fb5,D5,0.6
correct,1.54,1.54,0.0,B/Cb4,B/Cb4,1.0
correct,1.73,1.73,0.0,C5,C5,1.0
late,1.89,2.08,-0.19,A4,A4,1.0
late,1.89,2.34,-0.45,A4,A4,1.0
correct,2.24,2.56,-0.32,A4,A4,1.0
early,2.56,2.72,-0.16,A4,A4,1.0
late,2.56,2.88,-0.32,A4,C5,0.4
late,2.56,3.07,-0.51,A4,B/Cb4,0.6
correct,2.75,3.23,-0.48,A4,A4,1.0
correct,2.88,3.36,-0.48,C5,G4,0.1
correct,3.07,3.46,-0.39,B/Cb4,F#/Gb5,0.1
correct,3.26,3.52,-0.26,A4,E/Fb5,0.1
correct,3.42,3.52,-0.1,G4,E/Fb5,0.4
correct,3.58,3.52,0.06,G5,E/Fb5,0.4
early,3.74,3.52,0.22,F#/Gb5,E/Fb5,0.6
early,3.9,3.52,0.38,E/Fb5,E/Fb5,1.0
early,4.13,3.52,0.61,C5,E/Fb5,0.2
correct,4.26,3.62,0.64,B/Cb4,D5,0.4
correct,4.45,3.71,0.74,A4,C5,0.4
correct,4.64,3.87,0.77,G4,A4,0.6
correct,4.64,4.58,0.06,G4,G4,1.0
correct,4.64,4.7,-0.06,G4,G4,1.0
early,5.28,4.9,0.38,G4,G4,1.0
correct,5.47,5.06,0.41,A4,G4,0.6
correct,5.66,5.25,0.41,C5,A4,0.4
late,5.82,5.6,0.22,B/Cb4,D5,0.4
correct,5.98,5.95,0.03,A4,D5,0.1
early,6.34,6.08,0.26,D5,D5,1.0
early,6.69,6.27,0.42,D5,D5,1.0
correct,6.85,6.43,0.42,E/Fb5,E/Fb5,1.0
late,6.85,6.62,0.23,E/Fb5,B/Cb4,0.1
correct,7.04,6.94,0.1,B/Cb4,A4,0.6
late,7.04,7.3,-0.26,B/Cb4,A4,0.6
late,7.04,7.46,-0.42,B/Cb4,A4,0.6
correct,7.2,7.65,-0.45,C5,A4,0.4
correct,7.33,7.84,-0.51,C5,B/Cb4,0.8
early,7.71,8.0,-0.29,A4,B/Cb4,0.6
correct,8.06,8.16,-0.1,A4,A4,1.0
correct,8.22,8.35,-0.13,A4,G4,0.6
correct,8.38,8.48,-0.1,C5,D5,0.6
correct,8.58,8.48,0.1,A4,D5,0.1
early,8.74,8.48,0.26,G4,D5,0.1
early,8.93,8.48,0.45,D5,D5,1.0
correct,9.09,8.67,0.42,A4,A4,1.0
correct,9.25,9.38,-0.13,B/Cb4,G4,0.2
missing,9.44,,,G4,,
