onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,C5,A4,0.4
correct,0.13,0.16,-0.03,C5,C5,1.0
correct,0.35,0.35,0.0,B/Cb4,B/Cb4,1.0
late,0.51,0.73,-0.22,A4,D#/Eb5,0.0
correct,0.86,1.09,-0.23,D5,D5,1.0
correct,1.18,1.28,-0.1,D5,D5,1.0
correct,1.38,1.44,-0.06,E/Fb5,D5,0.6
correct,1.54,1.63,-0.09,B/Cb4,E/Fb5,0.1
correct,1.73,1.82,-0.09,C5,B/Cb4,0.8
late,1.89,2.17,-0.28,A4,A4,1.0
late,1.89,2.49,-0.6,A4,A4,1.0
early,2.24,2.65,-0.41,A4,A4,1.0
early,2.56,2.81,-0.25,A4,A4,1.0
late,2.56,2.97,-0.41,A4,C5,0.4
late,2.56,3.13,-0.57,A4,B/Cb4,0.6
correct,2.75,3.36,-0.61,A4,G4,0.6
correct,2.88,3.45,-0.57,C5,G4,0.1
correct,3.07,3.65,-0.58,B/Cb4,E/Fb5,0.1
correct,3.26,3.74,-0.48,A4,D5,0.1
early,3.42,3.74,-0.32,G4,D5,0.1
early,3.58,3.74,-0.16,G5,D5,0.1
correct,3.74,3.74,0.0,F#/Gb5,D5,0.2
early,3.9,3.74,0.16,E/Fb5,D5,0.6
early,4.13,3.74,0.39,C5,D5,0.6
correct,4.26,3.81,0.45,B/Cb4,C5,0.8
correct,4.45,4.0,0.45,A4,A4,1.0
late,4.45,4.64,-0.19,A4,G4,0.6
correct,4.64,4.8,-0.16,G4,G4,1.0
late,4.64,4.96,-0.32,G4,G4,1.0
late,4.64,5.15,-0.51,G4,G4,1.0
correct,5.28,5.31,-0.03,G4,B/Cb4,0.2
late,5.47,5.69,-0.22,A4,D5,0.1
correct,5.66,6.01,-0.35,C5,D5,0.6
correct,5.82,6.14,-0.32,B/Cb4,D5,0.4
correct,5.98,6.33,-0.35,A4,D5,0.1
early,6.34,6.49,-0.15,D5,E/Fb5,0.6
correct,6.69,6.69,0.0,D5,B/Cb4,0.4
late,6.85,7.07,-0.22,E/Fb5,A4,0.1
late,6.85,7.42,-0.57,E/Fb5,A4,0.1
correct,7.04,7.58,-0.54,B/Cb4,A4,0.6
late,7.04,7.77,-0.73,B/Cb4,A4,0.6
