onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,D5,D5,1.0
correct,0.2,0.2,0.0,D5,D5,1.0
correct,0.39,0.39,0.0,D5,D5,1.0
correct,0.61,0.61,0.0,D5,D5,1.0
correct,1.25,1.25,0.0,D5,D5,1.0
correct,1.44,1.44,0.0,D5,D5,1.0
correct,1.89,1.89,0.0,C5,C5,1.0
correct,2.08,2.08,0.0,A#/Bb4,A#/Bb4,1.0
correct,2.95,2.95,0.0,A#/Bb4,A#/Bb4,1.0
correct,3.14,3.14,0.0,D5,D5,1.0
late,3.56,4.0,-0.44,D5,C5,0.6
early,4.0,4.2,-0.2,D5,A#/Bb4,0.2
correct,4.2,4.42,-0.22,A#/Bb4,C5,0.6
late,4.42,6.76,-2.34,C5,A#/Bb4,0.6
early,6.72,6.95,-0.23,A4,D#/Eb5,0.0
correct,6.95,6.95,0.0,D#/Eb5,D#/Eb5,1.0
correct,7.17,7.17,0.0,D#/Eb5,D#/Eb5,1.0
correct,7.17,7.3,-0.13,D#/Eb5,D#/Eb5,1.0
late,7.36,7.81,-0.45,D#/Eb5,D#/Eb5,1.0
early,7.78,8.0,-0.22,F5,F5,1.0
late,8.0,8.42,-0.42,F5,C5,0.1
correct,8.42,8.87,-0.45,C5,A#/Bb4,0.6
late,8.84,9.7,-0.86,A#/Bb4,A#/Bb4,1.0
early,9.7,9.92,-0.22,A#/Bb4,A#/Bb4,1.0
late,9.89,10.34,-0.45,A#/Bb4,D5,0.2
early,10.34,10.53,-0.19,D5,D5,1.0
late,10.53,10.98,-0.45,D5,A#/Bb4,0.2
early,10.95,11.17,-0.22,A#/Bb4,A#/Bb4,1.0
missing,11.17,,,A#/Bb4,,
