mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,981,990,972,3,6,0,9,211,120.00,156.00,36.00
tempo,a_lot_faster_tempo,984,978,967,7,4,6,0,222,120.00,125.00,5.00
tempo,slower_tempo,980,976,968,5,3,4,0,203,120.00,134.00,14.00
tempo,a_lot_slower_tempo,1017,1016,1002,8,6,1,0,274,120.00,125.00,5.00
progressive_tempo,accelerando,1106,960,900,54,6,146,0,91,120.00,110.00,10.00
progressive_tempo,ritardando,982,1105,941,8,33,0,123,95,120.00,144.00,24.00
progressive_tempo,tempo_fluctuation,1013,1070,964,15,34,0,57,108,120.00,117.00,3.00
duration,note_held_too_long,977,974,965,6,3,3,0,265,120.00,125.00,5.00
duration,note_cut_too_soon,977,974,965,6,3,3,0,265,120.00,125.00,5.00
note,note_missing,977,973,962,7,4,4,0,273,120.00,125.00,5.00
note,note_not_expected,977,974,965,6,3,3,0,264,120.00,125.00,5.00
articulation,articulated_legato,977,974,965,6,3,3,0,265,120.00,125.00,5.00
articulation,articulated_staccato,977,975,966,6,3,2,0,260,120.00,125.00,5.00
articulation,articulated_accentuated,977,974,965,6,3,3,0,265,120.00,125.00,5.00
