mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,822,823,727,33,62,0,1,158,120.00,144.00,24.00
tempo,a_lot_faster_tempo,858,858,710,68,80,0,0,263,120.00,117.00,3.00
tempo,slower_tempo,829,826,651,96,79,3,0,179,120.00,188.00,68.00
tempo,a_lot_slower_tempo,831,818,619,111,88,13,0,131,120.00,117.00,3.00
progressive_tempo,accelerando,944,799,508,203,88,145,0,69,120.00,134.00,14.00
progressive_tempo,ritardando,811,1000,474,80,257,0,189,78,120.00,156.00,36.00
progressive_tempo,tempo_fluctuation,831,1021,470,68,293,0,190,80,120.00,134.00,14.00
duration,note_held_too_long,807,806,787,12,7,1,0,576,120.00,117.00,3.00
duration,note_cut_too_soon,808,807,787,12,8,1,0,574,120.00,117.00,3.00
note,note_missing,808,806,731,48,27,2,0,255,120.00,117.00,3.00
note,note_not_expected,807,807,790,9,8,0,0,574,120.00,117.00,3.00
articulation,articulated_legato,807,805,757,28,20,2,0,443,120.00,117.00,3.00
articulation,articulated_staccato,808,803,736,34,33,5,0,384,120.00,117.00,3.00
articulation,articulated_accentuated,807,806,787,12,7,1,0,576,120.00,117.00,3.00
