onset_type,ref_onset_time,live_onset_time,adjustment_ms,ref_pitch_hz,live_pitch_hz,pitch,pitch_similarity,is_matched
correct,0.0,0.0,0.0,247.0,247.0,247.0,1.0,True
correct,0.139,0.139,0.0,247.0,246.9,247.0,0.996,True
correct,0.255,0.255,0.0,246.8,246.8,246.8,1.0,True
correct,0.394,0.394,0.0,260.1,260.4,260.1,0.989,True
correct,0.534,0.534,0.0,246.9,246.9,246.9,0.999,True
correct,0.673,0.673,0.0,219.3,219.1,219.3,0.992,True
correct,0.812,0.812,0.0,246.6,246.5,246.6,0.997,True
correct,0.952,0.952,0.0,247.0,247.0,247.0,0.999,True
correct,1.091,1.091,0.0,247.0,247.0,247.0,0.999,True
correct,1.23,1.23,0.0,195.4,195.3,195.4,0.996,True
correct,1.346,1.37,-0.0,246.2,247.0,246.2,0.969,True
correct,1.486,1.486,0.0,164.2,164.1,164.2,0.998,True
correct,1.625,1.625,0.0,246.9,246.9,246.9,0.998,True
correct,1.764,1.764,0.0,254.3,256.3,254.3,0.935,True
correct,1.904,1.904,0.0,247.0,246.9,247.0,0.998,True
correct,2.043,2.043,0.0,261.3,261.1,261.3,0.994,True
correct,2.182,2.182,0.0,246.8,246.6,246.8,0.996,True
correct,2.298,2.322,-0.0,249.5,219.6,249.5,0.0,True
correct,2.438,2.461,-0.0,246.9,247.0,246.9,0.994,True
correct,2.577,2.6,-0.0,247.3,247.6,247.3,0.992,True
correct,2.716,2.716,0.0,246.5,246.1,246.5,0.987,True
correct,2.856,2.856,0.0,195.5,195.5,195.5,0.999,True
correct,2.995,2.995,0.0,247.0,246.9,247.0,0.997,True
correct,3.134,3.134,0.0,164.0,163.6,164.0,0.981,True
correct,3.274,3.274,0.0,247.0,247.0,247.0,0.998,True
correct,3.39,3.413,-0.0,247.9,246.9,247.9,0.967,True
correct,3.529,3.552,-0.0,246.9,246.7,246.9,0.994,True
correct,3.668,3.692,-0.0,260.4,261.2,260.4,0.972,True
correct,3.808,3.831,-0.0,246.9,247.1,246.9,0.996,True
correct,3.947,3.947,0.0,219.3,218.7,219.3,0.975,True
correct,4.086,4.086,0.0,246.7,246.3,246.7,0.987,True
correct,4.226,4.226,0.0,247.0,247.2,247.0,0.994,True
correct,4.365,4.365,0.0,247.0,246.9,247.0,0.997,True
correct,4.481,4.504,-0.0,195.4,195.3,195.4,0.997,True
correct,4.62,4.644,-0.0,246.2,247.0,246.2,0.974,True
correct,4.76,4.783,-0.0,219.0,219.4,219.0,0.984,True
correct,4.899,4.922,-0.0,246.9,246.8,246.9,0.994,True
correct,5.038,5.061,-0.0,184.2,184.3,184.2,0.993,True
correct,5.178,5.178,0.0,247.0,246.9,247.0,0.995,True
correct,5.317,5.317,0.0,195.5,195.4,195.5,0.994,True
correct,5.456,5.456,0.0,246.8,246.4,246.8,0.987,True
correct,5.572,5.596,-0.0,249.3,219.0,249.3,0.0,True
correct,5.712,5.735,-0.0,246.9,247.0,246.9,0.997,True
correct,5.851,5.874,-0.0,184.5,184.3,184.5,0.991,True
correct,5.99,6.014,-0.0,246.5,247.0,246.5,0.982,True
correct,6.13,6.153,-0.0,195.5,195.5,195.5,0.999,True
correct,6.269,6.292,-0.0,247.0,246.8,247.0,0.994,True
correct,6.408,6.408,0.0,164.0,163.4,164.0,0.97,True
correct,6.548,6.548,0.0,247.0,246.9,247.0,0.994,True
correct,6.664,6.687,-0.0,247.7,247.1,247.7,0.977,True
correct,6.803,6.826,-0.0,246.9,246.5,246.9,0.987,True
correct,6.942,6.966,-0.0,260.3,261.4,260.3,0.966,True
correct,7.082,7.105,-0.0,247.0,247.0,247.0,0.998,True
correct,7.221,7.244,-0.0,219.4,217.5,219.4,0.927,True
correct,7.36,7.383,-0.0,246.7,246.8,246.7,0.997,True
correct,7.5,7.5,0.0,247.0,247.5,247.0,0.984,True
correct,7.639,7.639,0.0,247.1,246.9,247.1,0.993,True
correct,7.755,7.778,-0.0,195.0,195.6,195.0,0.975,True
correct,7.894,7.918,-0.0,246.3,246.9,246.3,0.978,True
correct,8.034,8.057,-0.0,164.2,164.2,164.2,0.999,True
correct,8.173,8.196,-0.0,247.0,246.6,247.0,0.988,True
correct,8.312,8.336,-0.0,253.6,247.0,253.6,0.796,True
correct,8.452,8.475,-0.0,247.0,247.0,247.0,1.0,True
correct,8.591,8.614,-0.0,261.2,261.9,261.2,0.978,True
correct,8.73,8.753,-0.0,246.8,246.8,246.8,1.0,True
correct,8.846,8.87,-0.0,249.1,218.7,249.1,0.0,True
correct,8.986,9.009,-0.0,246.9,246.9,246.9,1.0,True
correct,9.125,9.148,-0.0,247.2,248.8,247.2,0.945,True
correct,9.264,9.288,-0.0,246.6,247.0,246.6,0.986,True
correct,9.404,9.427,-0.0,195.5,195.5,195.5,0.999,True
correct,9.543,9.566,-0.0,247.0,246.7,247.0,0.988,True
correct,9.682,9.705,-0.0,164.0,164.0,164.0,1.0,True
correct,9.822,9.845,-0.0,247.1,247.0,247.1,1.0,True
correct,9.938,9.961,-0.0,247.6,247.4,247.6,0.994,True
correct,10.077,10.1,-0.0,246.9,246.2,246.9,0.977,True
correct,10.216,10.24,-0.0,260.4,260.9,260.4,0.985,True
correct,10.356,10.379,-0.0,247.0,246.9,247.0,0.999,True
correct,10.495,10.518,-0.0,219.5,220.2,219.5,0.972,True
correct,10.634,10.657,-0.0,246.7,246.6,246.7,0.997,True
correct,10.774,10.797,-0.0,247.0,247.0,247.0,0.999,True
correct,10.913,10.936,-0.0,247.1,246.8,247.1,0.989,True
correct,11.029,11.075,-0.0,195.1,195.3,195.1,0.991,True
correct,11.168,11.192,-0.0,246.4,246.8,246.4,0.983,True
correct,11.308,11.331,-0.0,219.2,219.0,219.2,0.993,True
correct,11.447,11.47,-0.0,247.0,246.4,247.0,0.979,True
correct,11.586,11.61,-0.0,184.3,184.5,184.3,0.99,True
correct,11.726,11.749,-0.0,247.0,247.0,247.0,0.998,True
correct,11.865,11.888,-0.0,195.6,195.2,195.6,0.985,True
correct,11.981,12.027,-0.0,246.1,246.7,246.1,0.977,True
correct,12.12,12.167,-0.0,163.4,164.3,163.4,0.956,True
correct,12.26,12.306,-0.0,246.9,246.8,246.9,0.996,True
correct,12.399,12.422,-0.0,146.8,247.1,146.8,0.0,True
correct,12.538,12.562,-0.0,246.6,246.9,246.6,0.99,True
correct,12.678,12.701,-0.0,,,0.0,0.0,True
correct,12.817,12.84,-0.0,247.0,246.5,247.0,0.981,True
correct,12.956,12.979,-0.0,248.9,247.7,248.9,0.96,True
correct,13.072,13.119,-0.0,246.1,247.0,246.1,0.968,True
correct,13.212,13.258,-0.0,247.5,248.2,247.5,0.976,True
correct,13.351,13.397,-0.0,246.4,246.8,246.4,0.987,True
correct,13.49,13.514,-0.0,260.5,261.8,260.5,0.96,True
correct,13.63,13.653,-0.0,247.0,246.8,247.0,0.995,True
correct,13.769,13.792,-0.0,219.5,222.2,219.5,0.9,True
correct,13.908,13.932,-0.0,246.7,246.9,246.7,0.994,True
correct,14.048,14.071,-0.0,247.0,247.1,247.0,0.996,True
correct,14.164,14.21,-0.0,246.8,246.6,246.8,0.991,True
correct,14.303,14.349,-0.0,183.7,184.2,183.7,0.979,True
correct,14.442,14.489,-0.0,246.4,247.0,246.4,0.979,True
correct,14.582,14.628,-0.0,,249.9,249.9,0.0,True
correct,14.721,14.767,-0.0,247.0,246.8,247.0,0.994,True
correct,14.86,14.884,-0.0,250.5,247.3,250.5,0.895,True
correct,15.0,15.023,-0.0,247.0,246.9,247.0,0.995,True
correct,15.139,15.162,-0.0,261.2,257.8,261.2,0.891,True
correct,15.255,15.301,-0.0,246.1,246.5,246.1,0.987,True
correct,15.394,15.441,-0.0,221.5,219.2,221.5,0.915,True
correct,15.534,15.58,-0.0,246.9,246.7,246.9,0.991,True
correct,15.673,15.719,-0.0,254.4,249.0,254.4,0.831,True
correct,15.812,15.859,-0.0,246.6,247.0,246.6,0.986,True
correct,15.952,15.998,-0.0,184.6,184.4,184.6,0.992,True
correct,16.091,16.114,-0.0,247.0,246.2,247.0,0.971,True
correct,16.23,16.254,-0.0,248.9,,248.9,0.0,True
correct,16.346,16.393,-0.0,246.2,246.9,246.2,0.974,True
correct,16.486,16.532,-0.0,184.5,184.1,184.5,0.984,True
correct,16.625,16.671,-0.0,246.5,246.6,246.5,0.995,True
correct,16.764,16.811,-0.0,218.9,219.3,218.9,0.985,True
correct,16.904,16.95,-0.0,247.0,246.7,247.0,0.991,True
correct,17.043,17.089,-0.0,247.0,247.8,247.0,0.972,True
correct,17.182,17.229,-0.0,246.8,247.1,246.8,0.99,True
correct,17.298,17.345,-0.0,259.5,260.7,259.5,0.96,True
correct,17.438,17.484,-0.0,246.9,246.2,246.9,0.977,True
correct,17.577,17.577,0.0,292.7,293.0,292.7,0.992,True
correct,17.716,17.693,0.0,246.5,246.5,246.5,1.0,True
correct,17.856,17.832,0.0,247.1,254.9,247.1,0.764,True
correct,17.995,17.972,0.0,246.6,247.0,246.6,0.988,True
correct,18.134,18.111,0.0,261.3,259.8,261.3,0.95,True
correct,18.274,18.25,0.0,247.0,246.8,247.0,0.99,True
correct,18.39,18.39,0.0,218.5,219.4,218.5,0.966,True
correct,18.529,18.506,0.0,246.2,246.8,246.2,0.978,True
correct,18.668,18.645,0.0,255.6,256.8,255.6,0.962,True
correct,18.808,18.784,0.0,246.9,246.4,246.9,0.98,True
correct,18.947,18.924,0.0,195.1,195.5,195.1,0.984,True
correct,19.086,19.063,0.0,246.7,246.6,246.7,0.997,True
correct,19.226,19.202,0.0,184.6,184.2,184.6,0.981,True
correct,19.365,19.342,0.0,247.0,247.0,247.0,0.999,True
correct,19.504,19.481,0.0,,249.2,249.2,0.0,True
correct,19.62,19.62,0.0,246.2,246.8,246.2,0.98,True
correct,19.76,19.737,0.0,247.3,247.3,247.3,1.0,True
correct,19.899,19.876,0.0,246.5,246.9,246.5,0.986,True
correct,20.038,20.015,0.0,260.8,257.2,260.8,0.888,True
correct,20.178,20.154,0.0,247.0,246.5,247.0,0.983,True
correct,20.317,20.294,0.0,219.6,219.5,219.6,0.996,True
correct,20.456,20.433,0.0,246.8,246.7,246.8,0.995,True
correct,20.572,20.572,0.0,256.0,249.0,256.0,0.788,True
correct,20.712,20.712,0.0,246.9,247.0,246.9,0.995,True
correct,20.851,20.851,0.0,183.8,184.4,183.8,0.975,True
correct,20.99,20.967,0.0,246.5,246.2,246.5,0.988,True
correct,21.13,21.106,0.0,,243.6,243.6,0.0,True
correct,21.269,21.246,0.0,246.7,246.9,246.7,0.992,True
correct,21.408,21.385,0.0,249.1,255.1,249.1,0.812,True
correct,21.548,21.524,0.0,247.0,246.6,247.0,0.984,True
correct,21.664,21.664,0.0,261.5,261.3,261.5,0.995,True
correct,21.803,21.803,0.0,246.3,246.7,246.3,0.985,True
correct,21.942,21.942,0.0,221.0,218.5,221.0,0.906,True
correct,22.082,22.082,0.0,247.0,247.1,247.0,0.996,True
correct,22.221,22.198,0.0,253.4,247.4,253.4,0.813,True
