onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb4,E/Fb4,1.0
correct,0.1,0.07,0.03,E/Fb4,E/Fb4,1.0
correct,0.2,0.16,0.04,E/Fb4,E/Fb4,1.0
correct,0.39,0.26,0.13,E/Fb4,D#/Eb3,0.8
correct,0.48,0.36,0.12,E/Fb4,E/Fb4,1.0
correct,0.58,0.36,0.22,E/Fb4,E/Fb4,1.0
correct,0.68,0.45,0.23,C4,E/Fb4,0.2
correct,0.68,0.55,0.13,C4,E/Fb4,0.2
correct,0.77,0.74,0.03,E/Fb4,E/Fb4,1.0
correct,0.87,0.84,0.03,E/Fb4,E/Fb4,1.0
late,0.96,1.12,-0.16,E/Fb4,E/Fb3,1.0
correct,1.03,1.22,-0.19,E/Fb3,E/Fb4,1.0
correct,1.12,1.32,-0.2,E/Fb3,E/Fb4,1.0
correct,1.25,1.41,-0.16,E/Fb4,B/Cb3,0.1
correct,1.32,1.51,-0.19,E/Fb4,D4,0.6
correct,1.51,1.6,-0.09,D4,D4,1.0
correct,1.6,1.7,-0.1,D4,D4,1.0
correct,1.7,1.76,-0.06,D4,D4,1.0
correct,1.89,1.86,0.03,D4,D4,1.0
correct,1.99,2.05,-0.06,D4,D4,1.0
correct,2.08,2.24,-0.16,D#/Eb4,C4,0.4
correct,2.15,2.44,-0.29,D4,C4,0.6
correct,2.24,2.53,-0.29,X0,E/Fb3,0.0
correct,2.37,2.63,-0.26,B/Cb3,C4,0.8
correct,2.47,2.72,-0.25,C4,C4,1.0
correct,2.53,2.82,-0.29,C4,C4,1.0
correct,2.63,2.92,-0.29,C4,A3,0.4
correct,2.72,3.01,-0.29,C4,B/Cb3,0.8
correct,3.01,3.11,-0.1,A3,C4,0.4
correct,3.11,3.17,-0.06,C4,C4,1.0
correct,3.2,3.27,-0.07,B/Cb3,D#/Eb3,0.2
correct,3.3,3.36,-0.06,E/Fb3,E/Fb3,1.0
correct,3.4,3.46,-0.06,C4,C4,1.0
correct,3.49,3.56,-0.07,B/Cb3,C4,0.8
correct,3.59,3.75,-0.16,C4,D4,0.6
correct,3.68,3.84,-0.16,B/Cb3,D4,0.4
late,3.75,4.13,-0.38,D4,E/Fb3,0.6
correct,3.88,4.23,-0.35,D4,D4,1.0
correct,3.97,4.32,-0.35,D4,D4,1.0
correct,4.13,4.48,-0.35,E/Fb3,X0,0.0
correct,4.32,4.61,-0.29,D4,E/Fb4,0.6
correct,4.52,4.68,-0.16,E/Fb4,D#/Eb4,0.8
correct,4.61,4.77,-0.16,E/Fb4,E/Fb4,1.0
correct,4.71,4.87,-0.16,E/Fb4,E/Fb4,1.0
correct,4.77,5.06,-0.29,E/Fb4,E/Fb4,1.0
correct,4.87,5.25,-0.38,E/Fb4,C4,0.2
correct,5.0,5.44,-0.44,E/Fb4,E/Fb4,1.0
correct,5.09,5.54,-0.45,E/Fb4,E/Fb3,1.0
correct,5.16,5.6,-0.44,C4,E/Fb3,0.2
correct,5.25,5.73,-0.48,C4,E/Fb4,0.2
correct,5.35,5.73,-0.38,E/Fb4,E/Fb4,1.0
correct,5.44,5.83,-0.39,E/Fb4,E/Fb4,1.0
correct,5.44,5.89,-0.45,E/Fb4,E/Fb4,1.0
correct,5.64,5.99,-0.35,E/Fb4,E/Fb4,1.0
correct,5.73,6.08,-0.35,E/Fb4,E/Fb4,1.0
correct,5.83,6.18,-0.35,E/Fb4,E/Fb4,1.0
correct,5.92,6.28,-0.36,C4,D#/Eb3,0.4
correct,6.02,6.37,-0.35,E/Fb4,E/Fb3,1.0
correct,6.12,6.56,-0.44,E/Fb4,E/Fb4,1.0
correct,6.21,6.76,-0.55,E/Fb4,E/Fb4,1.0
correct,6.28,6.85,-0.57,E/Fb3,E/Fb4,1.0
correct,6.37,6.95,-0.58,E/Fb3,E/Fb4,1.0
correct,6.5,7.11,-0.61,E/Fb4,E/Fb4,1.0
correct,6.6,7.24,-0.64,E/Fb4,E/Fb4,1.0
correct,6.76,7.33,-0.57,E/Fb4,E/Fb4,1.0
correct,6.95,7.4,-0.45,E/Fb4,C4,0.2
correct,7.14,7.49,-0.35,E/Fb4,C4,0.2
correct,7.24,7.59,-0.35,E/Fb4,E/Fb4,1.0
correct,7.33,7.68,-0.35,E/Fb4,E/Fb4,1.0
correct,7.43,7.88,-0.45,C4,E/Fb4,0.2
correct,7.52,8.07,-0.55,E/Fb4,E/Fb4,1.0
correct,7.62,8.16,-0.54,E/Fb4,D4,0.6
correct,7.72,8.26,-0.54,E/Fb4,F4,0.8
correct,7.78,8.45,-0.67,E/Fb3,F4,0.8
correct,7.88,8.55,-0.67,E/Fb4,G3,0.4
correct,7.97,8.61,-0.64,E/Fb4,G3,0.4
correct,8.07,8.74,-0.67,E/Fb4,F4,0.8
correct,8.26,8.8,-0.54,F4,F4,1.0
correct,8.36,8.9,-0.54,F4,F4,1.0
correct,8.45,9.0,-0.55,F4,G4,0.6
correct,8.55,9.09,-0.54,G3,G4,1.0
correct,8.64,9.19,-0.55,F4,G4,0.6
correct,8.74,9.38,-0.64,F4,G4,0.6
correct,8.84,9.48,-0.64,F4,G4,0.6
correct,8.9,9.57,-0.67,F4,G4,0.6
correct,9.0,9.76,-0.76,G4,E/Fb4,0.4
correct,9.12,9.86,-0.74,G4,G4,1.0
correct,9.22,9.96,-0.74,G4,G4,1.0
correct,9.38,10.05,-0.67,G4,G3,1.0
early,9.57,10.05,-0.48,G4,G3,1.0
correct,9.67,10.12,-0.45,E/Fb4,G4,0.4
correct,9.76,10.24,-0.48,E/Fb4,G4,0.4
correct,9.86,10.34,-0.48,G4,G4,1.0
correct,9.96,10.4,-0.44,G4,G4,1.0
correct,9.96,10.5,-0.54,G4,F4,0.6
correct,10.05,10.6,-0.55,G3,F4,0.6
late,10.12,10.88,-0.76,G4,G3,1.0
correct,10.24,11.08,-0.84,G4,F4,0.6
correct,10.34,11.27,-0.93,G4,E/Fb4,0.4
correct,10.4,11.27,-0.87,G4,E/Fb4,0.4
correct,10.5,11.36,-0.86,F4,E/Fb4,0.8
correct,10.63,11.46,-0.83,F4,E/Fb4,0.8
correct,10.69,11.52,-0.83,F4,E/Fb4,0.8
correct,10.88,11.62,-0.74,G3,E/Fb4,0.4
correct,10.88,11.72,-0.84,G3,E/Fb4,0.4
correct,10.98,11.81,-0.83,F4,E/Fb4,0.8
correct,11.08,11.91,-0.83,F4,C4,0.1
correct,11.27,12.1,-0.83,E/Fb4,E/Fb4,1.0
correct,11.36,12.2,-0.84,E/Fb4,E/Fb4,1.0
correct,11.46,12.39,-0.93,E/Fb4,E/Fb4,1.0
correct,11.52,12.48,-0.96,E/Fb4,E/Fb4,1.0
correct,11.62,12.58,-0.96,E/Fb4,E/Fb4,1.0
correct,11.75,12.77,-1.02,E/Fb4,D4,0.6
correct,11.84,12.87,-1.03,E/Fb4,F4,0.8
correct,11.91,12.93,-1.02,C4,F4,0.1
correct,12.0,13.03,-1.03,C4,G3,0.1
correct,12.1,13.12,-1.02,E/Fb4,G3,0.4
correct,12.2,13.22,-1.02,E/Fb4,F4,0.8
correct,12.39,13.32,-0.93,E/Fb4,E/Fb4,1.0
correct,12.48,13.51,-1.03,E/Fb4,G4,0.4
correct,12.58,13.6,-1.02,E/Fb4,G4,0.4
late,12.68,13.89,-1.21,D4,G3,0.1
correct,12.77,14.08,-1.31,F4,G4,0.6
correct,12.87,14.18,-1.31,F4,E/Fb4,0.8
correct,12.96,14.28,-1.32,F4,G4,0.6
correct,13.03,14.37,-1.34,G3,G4,1.0
correct,13.12,14.47,-1.35,G3,G4,1.0
correct,13.25,14.53,-1.28,F4,G4,0.6
correct,13.32,14.53,-1.21,F4,G4,0.6
correct,13.51,14.63,-1.12,G4,G4,1.0
correct,13.7,14.72,-1.02,G4,G4,1.0
correct,13.7,14.82,-1.12,G4,G4,1.0
correct,13.89,14.92,-1.03,G4,E/Fb4,0.4
late,13.99,15.2,-1.21,G4,G4,1.0
correct,14.08,15.4,-1.32,G4,G4,1.0
correct,14.18,15.49,-1.31,E/Fb4,G4,0.4
correct,14.28,15.59,-1.31,G4,G4,1.0
correct,14.37,15.75,-1.38,G4,G4,1.0
correct,14.47,15.88,-1.41,G4,G4,1.0
correct,14.53,15.94,-1.41,G4,G4,1.0
correct,14.63,16.13,-1.5,G4,G3,1.0
correct,14.72,16.23,-1.51,G4,G4,1.0
early,15.01,16.23,-1.22,E/Fb4,G4,0.4
late,15.11,16.52,-1.41,G4,G4,1.0
correct,15.2,16.61,-1.41,G4,G4,1.0
late,15.3,16.9,-1.6,G3,G4,1.0
correct,15.36,17.0,-1.64,G3,G4,1.0
correct,15.36,17.09,-1.73,G3,G4,1.0
correct,15.49,17.19,-1.7,G4,E/Fb4,0.4
correct,15.59,17.25,-1.66,G4,E/Fb4,0.4
correct,15.65,17.38,-1.73,G4,G4,1.0
correct,15.75,17.44,-1.69,G4,G4,1.0
correct,15.88,17.54,-1.66,G4,G3,1.0
correct,15.97,17.64,-1.67,G4,G4,1.0
correct,16.13,17.73,-1.6,G3,G4,1.0
correct,16.13,17.83,-1.7,G3,G4,1.0
correct,16.32,18.02,-1.7,G4,C5,0.1
correct,16.42,18.02,-1.6,E/Fb4,C5,0.2
correct,16.52,18.12,-1.6,G4,C5,0.1
correct,16.61,18.21,-1.6,G4,C5,0.1
correct,16.71,18.37,-1.66,G4,C4,0.1
correct,16.77,18.5,-1.73,G4,C5,0.1
correct,16.77,18.6,-1.83,G4,C5,0.1
correct,16.87,18.69,-1.82,G4,A4,0.6
correct,16.87,18.76,-1.89,G4,C5,0.1
correct,17.0,18.85,-1.85,G4,C5,0.1
correct,17.09,18.95,-1.86,G4,C5,0.1
late,17.09,19.14,-2.05,G4,C5,0.1
correct,17.16,19.24,-2.08,E/Fb4,C5,0.2
correct,17.25,19.43,-2.18,E/Fb4,G4,0.4
correct,17.35,19.43,-2.08,G4,G4,1.0
correct,17.44,19.43,-1.99,G4,G4,1.0
early,17.64,19.43,-1.79,G4,G4,1.0
correct,17.73,19.52,-1.79,G4,G4,1.0
correct,17.83,19.62,-1.79,G4,B/Cb4,0.2
correct,17.99,19.72,-1.73,C5,B/Cb4,0.8
correct,18.12,19.81,-1.69,C5,C4,1.0
correct,18.21,19.91,-1.7,C5,B/Cb4,0.8
correct,18.28,20.0,-1.72,C4,B/Cb4,0.8
correct,18.37,20.1,-1.73,C4,B/Cb4,0.8
correct,18.5,20.26,-1.76,C5,A4,0.4
correct,18.6,20.39,-1.79,C5,A4,0.4
correct,18.66,20.45,-1.79,A4,A4,1.0
correct,18.76,20.55,-1.79,C5,C4,1.0
correct,18.95,20.64,-1.69,C5,C4,1.0
correct,19.14,20.84,-1.7,C5,A4,0.4
correct,19.24,20.93,-1.69,C5,A4,0.4
correct,19.33,21.03,-1.7,C5,A4,0.4
correct,19.43,21.12,-1.69,G4,A4,0.6
correct,19.52,21.22,-1.7,B/Cb4,A4,0.6
correct,19.62,21.38,-1.76,B/Cb4,A4,0.6
correct,19.72,21.51,-1.79,B/Cb4,A4,0.6
correct,19.78,21.6,-1.82,C4,A4,0.4
correct,19.88,21.76,-1.88,B/Cb4,X0,0.0
correct,19.97,21.86,-1.89,B/Cb4,B/Cb4,1.0
correct,20.07,21.96,-1.89,B/Cb4,B/Cb4,1.0
