mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,481,484,202,140,139,0,3,91,120.00,104.00,16.00
tempo,a_lot_faster_tempo,481,482,220,129,132,0,1,105,120.00,125.00,5.00
tempo,slower_tempo,471,475,130,169,172,0,4,71,120.00,117.00,3.00
tempo,a_lot_slower_tempo,485,488,215,140,130,0,3,130,120.00,72.00,48.00
progressive_tempo,accelerando,553,461,103,215,143,92,0,65,120.00,134.00,14.00
progressive_tempo,ritardando,467,591,102,114,251,0,124,45,120.00,99.00,21.00
progressive_tempo,tempo_fluctuation,635,738,129,226,280,0,103,79,120.00,144.00,24.00
duration,note_held_too_long,461,458,183,140,135,3,0,113,120.00,144.00,24.00
duration,note_cut_too_soon,461,458,182,140,136,3,0,113,120.00,144.00,24.00
note,note_missing,460,457,184,139,134,3,0,115,120.00,144.00,24.00
note,note_not_expected,460,458,194,137,127,2,0,126,120.00,144.00,24.00
articulation,articulated_legato,460,456,190,135,131,4,0,121,120.00,144.00,24.00
articulation,articulated_staccato,465,462,178,145,139,3,0,102,120.00,144.00,24.00
articulation,articulated_accentuated,460,457,184,139,134,3,0,115,120.00,144.00,24.00
