onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A#/Bb4,A#/Bb4,1.0
correct,0.26,0.32,-0.06,G#/Ab4,A#/Bb4,0.6
correct,0.55,0.64,-0.09,F#/Gb4,G#/Ab4,0.6
correct,0.8,0.96,-0.16,F#/Gb4,F#/Gb4,1.0
correct,1.09,1.28,-0.19,F4,D#/Eb4,0.6
late,1.09,1.89,-0.8,F4,D#/Eb4,0.6
late,1.09,2.18,-1.09,F4,D#/Eb4,0.6
early,1.64,2.46,-0.82,D#/Eb4,F4,0.6
correct,1.89,2.75,-0.86,D#/Eb4,F#/Gb4,0.4
correct,2.18,2.94,-0.76,F#/Gb4,A#/Bb4,0.2
late,2.44,3.52,-1.08,F#/Gb4,G#/Ab4,0.6
correct,2.72,3.87,-1.15,A#/Bb4,G#/Ab4,0.6
early,3.27,4.06,-0.79,G#/Ab4,F#/Gb4,0.6
correct,3.52,4.29,-0.77,G#/Ab4,F4,0.4
late,3.52,4.67,-1.15,G#/Ab4,C#/Db4,0.1
correct,3.81,5.09,-1.28,F#/Gb4,D#/Eb4,0.4
correct,4.07,5.31,-1.24,F4,D#/Eb4,0.6
correct,4.36,5.66,-1.3,D#/Eb4,F4,0.6
early,4.9,5.82,-0.92,D#/Eb4,F#/Gb4,0.4
correct,5.19,6.05,-0.86,F4,A#/Bb4,0.1
correct,5.44,6.34,-0.9,F4,G#/Ab4,0.4
correct,5.73,6.56,-0.83,F#/Gb4,G#/Ab4,0.6
correct,5.99,6.75,-0.76,G#/Ab4,G#/Ab4,1.0
late,5.99,6.98,-0.99,G#/Ab4,F#/Gb4,0.6
correct,6.28,7.2,-0.92,G#/Ab4,F4,0.4
correct,6.53,7.42,-0.89,G#/Ab4,C#/Db4,0.1
missing,6.82,,,F#/Gb4,,
missing,7.08,,,F#/Gb4,,
missing,7.36,,,F4,,
missing,7.62,,,D#/Eb4,,
