onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,F#/Gb5,B/Cb4,0.1
early,0.18,0.0,0.18,D#/Eb4,B/Cb4,0.2
early,0.67,0.0,0.67,D5,B/Cb4,0.4
early,1.19,0.0,1.19,F4,B/Cb4,0.0
early,1.48,0.0,1.48,G#/Ab4,B/Cb4,0.4
late,1.8,0.48,1.32,D#/Eb4,A4,0.0
correct,2.27,0.95,1.32,D5,D6,1.0
early,2.76,1.25,1.51,D#/Eb4,D#/Eb5,1.0
correct,3.07,1.55,1.52,E/Fb5,A4,0.1
correct,3.39,2.01,1.38,E/Fb4,G5,0.4
correct,3.84,2.47,1.37,B/Cb4,D5,0.4
early,4.35,2.76,1.59,F#/Gb5,D5,0.2
correct,4.68,3.03,1.65,D4,A3,0.1
late,5.0,3.57,1.43,G#/Ab4,C4,0.2
correct,5.45,4.01,1.44,B/Cb4,F5,0.0
early,5.94,4.32,1.62,E/Fb5,G4,0.4
correct,6.22,4.64,1.58,E/Fb5,A4,0.1
late,6.39,5.09,1.3,G5,G#/Ab4,0.8
late,6.56,5.55,1.01,D4,G4,0.1
correct,6.71,5.84,0.87,D#/Eb4,B/Cb5,0.2
correct,6.88,6.15,0.73,E/Fb3,C#/Db4,0.4
correct,7.33,6.48,0.85,G4,A#/Bb3,0.4
correct,7.79,6.94,0.85,C#/Db6,C#/Db5,1.0
late,7.79,7.42,0.37,C#/Db6,A4,0.2
correct,7.79,7.72,0.07,C#/Db6,A#/Bb4,0.4
correct,7.79,7.89,-0.1,C#/Db6,D4,0.8
correct,7.79,8.01,-0.22,C#/Db6,E/Fb4,0.4
late,7.79,8.31,-0.52,C#/Db6,C#/Db4,1.0
early,8.41,8.78,-0.37,F4,D#/Eb5,0.6
correct,8.74,9.24,-0.5,A4,E/Fb3,0.1
early,9.24,9.56,-0.32,A#/Bb3,F#/Gb6,0.2
early,9.69,9.85,-0.16,E/Fb4,C5,0.2
correct,10.0,10.18,-0.18,G5,G#/Ab3,0.8
correct,10.31,10.62,-0.31,G3,C#/Db5,0.0
correct,10.63,11.08,-0.45,E/Fb4,G4,0.4
correct,11.09,11.4,-0.31,C6,E/Fb5,0.2
correct,11.56,11.7,-0.14,D5,A5,0.1
correct,11.86,12.05,-0.19,E/Fb5,A#/Bb3,0.0
late,12.15,12.49,-0.34,E/Fb6,F5,0.8
correct,12.48,12.79,-0.31,G#/Ab3,B/Cb5,0.4
correct,12.91,12.97,-0.06,F#/Gb5,C#/Db5,0.1
correct,13.33,13.26,0.07,F#/Gb5,G#/Ab3,0.6
correct,13.67,13.59,0.08,F#/Gb5,F#/Gb3,1.0
correct,13.99,13.92,0.07,C#/Db4,E/Fb3,0.4
correct,14.33,14.39,-0.06,E/Fb3,F#/Gb4,0.6
correct,14.8,14.84,-0.04,A3,A#/Bb5,0.8
early,15.24,14.84,0.4,G#/Ab3,A#/Bb5,0.6
early,15.54,14.84,0.7,C#/Db5,A#/Bb5,0.4
early,15.86,14.84,1.02,C5,A#/Bb5,0.6
early,16.18,14.84,1.34,E/Fb4,A#/Bb5,0.0
early,16.64,14.84,1.8,D6,A#/Bb5,0.2
early,17.07,14.84,2.23,B/Cb5,A#/Bb5,0.8
early,17.4,14.84,2.56,E/Fb5,A#/Bb5,0.0
early,17.72,14.84,2.88,A#/Bb3,A#/Bb5,1.0
early,18.04,14.84,3.2,G#/Ab3,A#/Bb5,0.6
early,18.48,14.84,3.64,E/Fb5,A#/Bb5,0.0
early,18.95,14.84,4.11,E/Fb4,A#/Bb5,0.0
correct,19.28,15.17,4.11,G#/Ab3,B/Cb4,0.4
correct,19.43,15.34,4.09,G5,C#/Db4,0.0
correct,19.6,15.45,4.15,G4,A3,0.6
correct,19.93,15.77,4.16,A#/Bb3,A4,0.8
correct,20.37,16.26,4.11,G#/Ab3,C#/Db6,0.1
correct,20.85,16.73,4.12,B/Cb5,A5,0.6
late,21.0,17.05,3.95,D#/Eb4,A#/Bb3,0.1
correct,21.17,17.36,3.81,G#/Ab3,G#/Ab3,1.0
early,21.47,17.36,4.11,D#/Eb4,G#/Ab3,0.1
early,21.83,17.36,4.47,F4,G#/Ab3,0.4
early,22.29,17.36,4.93,G4,G#/Ab3,0.8
correct,22.73,17.69,5.04,C#/Db5,E/Fb3,0.4
late,23.03,18.17,4.86,C#/Db5,D4,0.8
late,23.06,18.64,4.42,B/Cb3,A4,0.6
correct,23.37,18.96,4.41,A#/Bb4,C#/Db6,0.4
correct,23.7,19.26,4.44,C4,C#/Db6,0.8
correct,24.15,19.59,4.56,D6,G#/Ab3,0.0
correct,24.59,20.07,4.52,D6,C#/Db5,0.8
correct,24.93,20.55,4.38,A3,D5,0.1
correct,25.25,20.85,4.4,A3,B/Cb4,0.6
correct,25.55,21.14,4.41,A3,D#/Eb4,0.0
early,26.05,21.29,4.76,B/Cb5,G#/Ab3,0.4
early,26.5,21.46,5.04,D6,B/Cb4,0.4
correct,27.0,21.91,5.09,C#/Db5,A3,0.2
correct,27.44,22.37,5.07,C#/Db5,C#/Db5,1.0
correct,27.75,22.67,5.08,F#/Gb5,C5,0.0
correct,28.05,22.99,5.06,F#/Gb5,E/Fb3,0.6
correct,28.34,23.32,5.02,F#/Gb5,E/Fb3,0.6
late,28.63,23.78,4.85,F#/Gb5,D6,0.2
late,28.79,24.26,4.53,F#/Gb5,A#/Bb4,0.2
late,28.79,24.59,4.2,F#/Gb5,A3,0.4
late,28.79,24.9,3.89,F#/Gb5,B/Cb4,0.1
late,28.79,25.22,3.57,F#/Gb5,A3,0.4
late,28.79,25.83,2.96,F#/Gb5,A#/Bb5,0.2
late,28.79,26.14,2.65,F#/Gb5,A3,0.4
late,28.79,26.45,2.34,F#/Gb5,C#/Db6,0.1
correct,28.93,26.61,2.32,F#/Gb5,B/Cb5,0.1
correct,29.08,26.76,2.32,D#/Eb4,D#/Eb5,1.0
correct,29.25,26.9,2.35,F#/Gb5,E/Fb6,0.6
early,29.73,27.09,2.64,D5,A#/Bb3,0.2
early,30.2,27.38,2.82,A#/Bb4,C#/Db5,0.4
correct,30.51,27.7,2.81,D#/Eb4,F#/Gb5,0.4
correct,30.8,28.01,2.79,C#/Db4,F#/Gb5,0.1
late,30.86,28.32,2.54,G3,C#/Db6,0.0
correct,31.09,28.63,2.46,F#/Gb5,F5,0.8
early,31.56,28.94,2.62,C#/Db5,D#/Eb3,0.6
correct,32.04,29.43,2.61,A3,D#/Eb5,0.0
late,32.34,29.9,2.44,A3,C#/Db5,0.2
late,32.47,30.23,2.24,B/Cb5,G4,0.2
late,32.62,30.53,2.09,B/Cb5,G#/Ab4,0.4
late,32.78,30.86,1.92,D4,F3,0.4
late,32.93,31.32,1.61,F#/Gb5,B/Cb4,0.1
correct,33.38,31.62,1.76,E/Fb5,F#/Gb3,0.6
early,33.9,31.79,2.11,A3,G4,0.6
correct,34.2,32.09,2.11,C4,A#/Bb4,0.6
correct,34.5,32.4,2.1,G#/Ab3,A#/Bb4,0.6
early,34.8,32.54,2.26,G#/Ab4,A3,0.8
early,35.22,32.54,2.68,C#/Db5,A3,0.2
early,35.69,32.73,2.96,F4,G#/Ab4,0.4
correct,36.01,33.04,2.97,B/Cb4,F#/Gb5,0.1
early,36.32,33.19,3.13,E/Fb4,A4,0.1
correct,36.63,33.51,3.12,D#/Eb4,E/Fb3,0.8
early,37.12,33.65,3.47,D5,A#/Bb4,0.2
correct,37.55,33.97,3.58,B/Cb4,D4,0.4
correct,37.87,34.29,3.58,F#/Gb3,G#/Ab4,0.6
correct,38.18,34.58,3.6,B/Cb4,G3,0.2
correct,38.48,34.88,3.6,G4,E/Fb3,0.4
early,38.95,35.05,3.9,F#/Gb5,C4,0.0
late,38.98,35.37,3.61,C#/Db4,G#/Ab3,0.1
early,39.45,35.53,3.92,F3,C4,0.1
correct,39.73,35.85,3.88,B/Cb4,B/Cb4,1.0
early,40.03,35.99,4.04,G3,A#/Bb4,0.4
early,40.35,36.15,4.2,D4,A#/Bb4,0.2
early,40.85,36.46,4.39,D5,A#/Bb4,0.2
early,41.32,36.5,4.82,C5,D#/Eb4,0.4
late,41.57,36.97,4.6,B/Cb4,E/Fb5,0.1
correct,41.9,37.42,4.48,B/Cb4,B/Cb4,1.0
correct,42.23,37.74,4.49,D5,D4,1.0
correct,42.65,38.05,4.6,C#/Db5,C#/Db4,1.0
early,43.17,38.21,4.96,D#/Eb4,G#/Ab3,0.1
correct,43.47,38.38,5.09,B/Cb4,G#/Ab3,0.4
late,43.72,38.84,4.88,E/Fb3,C#/Db5,0.4
extra,,39.33,,,G4,
extra,,39.64,,,A4,
extra,,39.8,,,A#/Bb5,
extra,,39.96,,,E/Fb3,
extra,,40.29,,,C#/Db4,
extra,,40.78,,,D5,
