mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,797,795,757,21,17,2,0,516,120.00,144.00,24.00
tempo,faster_tempo,831,831,755,41,35,0,0,469,120.00,72.00,48.00
tempo,a_lot_faster_tempo,848,846,717,78,51,2,0,332,120.00,89.00,31.00
tempo,slower_tempo,837,837,769,35,33,0,0,403,120.00,117.00,3.00
tempo,a_lot_slower_tempo,846,830,659,100,71,16,0,183,120.00,134.00,14.00
progressive_tempo,accelerando,945,800,561,196,43,145,0,161,120.00,156.00,36.00
progressive_tempo,ritardando,811,996,514,52,245,0,185,197,120.00,170.00,50.00
progressive_tempo,tempo_fluctuation,959,1086,433,152,374,0,127,188,120.00,156.00,36.00
timing,note_too_soon,816,815,740,36,39,1,0,432,120.00,144.00,24.00
timing,note_too_late,813,812,748,29,35,1,0,450,120.00,144.00,24.00
duration,note_held_too_long,797,795,757,21,17,2,0,517,120.00,144.00,24.00
duration,note_cut_too_soon,810,808,745,33,30,2,0,508,120.00,144.00,24.00
note,note_missing,797,794,748,27,19,3,0,482,120.00,144.00,24.00
note,note_not_expected,797,796,775,11,10,1,0,603,120.00,144.00,24.00
articulation,articulated_legato,799,796,727,41,28,3,0,355,120.00,144.00,24.00
articulation,articulated_staccato,829,827,751,45,31,2,0,431,120.00,144.00,24.00
articulation,articulated_accentuated,797,795,757,21,17,2,0,517,120.00,144.00,24.00
