onset_type,onset_time,pitch
no_change,6.041,40
no_change,6.761,47
no_change,7.309,55
no_change,7.945,51
no_change,8.884,57
no_change,9.348,57
no_change,9.705,62
no_change,11.118,40
no_change,11.861,47
no_change,12.489,55
no_change,13.282,51
no_change,14.211,57
no_change,14.889,57
no_change,15.555,62
no_change,17.123,40
no_change,17.548,67
no_change,17.784,67
no_change,17.964,67
no_change,18.13,47
no_change,18.259,67
no_change,18.4,67
no_change,18.527,67
no_change,18.659,55
no_change,18.795,67
no_change,18.964,67
no_change,19.1,67
no_change,19.293,51
no_change,19.534,69
no_change,19.686,69
no_change,19.805,69
no_change,19.927,45
no_change,20.043,67
no_change,20.184,67
no_change,20.305,67
no_change,20.457,47
no_change,20.645,66
no_change,20.832,66
no_change,21.007,66
no_change,21.205,48
no_change,21.207,59
no_change,21.475,67
no_change,21.611,67
no_change,21.768,67
no_change,21.925,48
no_change,21.927,57
no_change,22.089,66
no_change,22.268,66
no_change,22.464,66
no_change,22.648,48
no_change,22.907,64
no_change,23.161,64
no_change,23.384,64
no_change,23.714,48
no_change,24.105,63
no_change,24.309,63
no_change,24.505,63
no_change,24.652,59
no_change,24.807,63
no_change,24.977,63
no_change,25.105,63
no_change,25.232,57
no_change,25.37,63
no_change,25.545,63
no_change,25.689,63
no_change,25.884,47
no_change,26.161,64
no_change,26.3,64
no_change,26.439,64
no_change,26.559,55
no_change,26.682,64
no_change,26.809,64
no_change,26.952,64
no_change,27.098,54
no_change,27.245,62
no_change,27.384,62
no_change,27.53,62
no_change,27.745,45
no_change,27.82,52
no_change,28.014,60
no_change,28.177,60
no_change,28.323,60
no_change,28.557,54
no_change,28.695,62
no_change,28.839,62
no_change,28.961,62
no_change,29.084,48
no_change,29.323,64
no_change,29.541,64
no_change,29.764,64
no_change,30.075,47
no_change,30.436,63
no_change,30.632,63
no_change,30.795,63
no_change,30.92,60
no_change,31.036,63
no_change,31.241,63
no_change,31.37,63
no_change,31.5,59
no_change,31.62,63
no_change,31.748,63
no_change,31.911,63
no_change,32.025,57
no_change,32.164,63
no_change,32.293,63
no_change,32.443,63
no_change,32.545,55
no_change,32.695,63
no_change,32.841,63
no_change,33.002,63
no_change,33.141,54
no_change,33.305,63
no_change,33.464,63
no_change,33.627,63
no_change,33.836,48
no_change,34.17,64
no_change,34.284,64
pitch,34.427,73
no_change,34.548,57
no_change,34.664,64
no_change,34.786,64
no_change,34.934,64
no_change,35.059,55
no_change,35.205,64
no_change,35.339,64
no_change,35.47,64
no_change,35.609,50
no_change,35.614,57
no_change,35.759,66
no_change,35.923,66
no_change,36.048,66
no_change,36.132,59
no_change,36.259,66
no_change,36.395,66
no_change,36.539,66
no_change,36.659,60
no_change,36.8,66
no_change,36.977,66
no_change,37.157,66
no_change,37.377,43
no_change,37.48,60
no_change,37.484,50
no_change,37.527,67
no_change,37.818,67
no_change,37.961,67
no_change,38.186,59
no_change,38.311,67
no_change,38.348,67
no_change,38.502,67
no_change,38.675,54
no_change,38.825,69
no_change,38.955,69
no_change,39.109,69
no_change,39.284,52
no_change,39.532,72
no_change,39.698,72
no_change,39.807,72
no_change,39.914,50
no_change,40.036,71
no_change,40.157,71
no_change,40.293,71
no_change,40.425,49
no_change,40.655,67
no_change,40.852,67
no_change,41.018,67
no_change,41.198,50
no_change,41.205,55
no_change,41.407,71
no_change,41.518,71
no_change,41.689,71
no_change,41.925,64
no_change,42.052,72
no_change,42.189,72
no_change,42.339,72
no_change,42.486,54
no_change,42.723,69
no_change,42.959,69
no_change,43.175,69
no_change,43.436,43
no_change,43.543,54
no_change,43.62,60
no_change,43.927,69
no_change,44.084,69
no_change,44.259,69
no_change,44.516,62
no_change,44.643,69
no_change,44.784,69
no_change,44.909,69
no_change,45.086,60
no_change,45.236,69
no_change,45.427,69
no_change,45.602,69
no_change,45.83,43
no_change,46.173,67
no_change,46.355,67
no_change,46.498,67
no_change,46.657,60
no_change,46.884,67
no_change,47.091,67
no_change,47.261,67
no_change,47.407,59
no_change,47.848,67
no_change,48.05,67
no_change,48.255,67
no_change,48.502,45
no_change,48.566,54
no_change,48.614,63
no_change,48.945,71
no_change,49.116,71
no_change,49.27,71
no_change,49.482,55
no_change,49.486,61
no_change,49.489,47
no_change,49.727,71
no_change,49.984,71
no_change,50.218,71
no_change,50.473,45
no_change,50.55,54
no_change,50.6,63
no_change,50.952,71
no_change,51.291,71
no_change,51.68,71
no_change,52.516,40
no_change,52.645,67
no_change,52.8,71
no_change,53.677,47
no_change,54.389,55
no_change,55.193,51
no_change,56.03,57
no_change,56.475,57
no_change,56.873,62
no_change,58.164,40
no_change,58.77,47
no_change,59.343,55
no_change,60.05,51
no_change,60.845,57
no_change,61.334,57
no_change,61.798,62
no_change,63.127,40
no_change,63.466,67
no_change,63.652,67
no_change,63.802,67
no_change,63.959,47
no_change,64.068,67
no_change,64.225,67
no_change,64.345,67
no_change,64.468,55
no_change,64.589,67
no_change,64.755,67
no_change,64.8,67
no_change,65.018,51
no_change,65.277,69
no_change,65.42,69
no_change,65.534,69
no_change,65.65,45
no_change,65.773,67
no_change,65.893,67
no_change,66.02,67
no_change,66.159,47
no_change,66.323,66
no_change,66.502,66
no_change,66.664,66
no_change,66.864,48
no_change,67.139,67
no_change,67.277,67
no_change,67.402,67
no_change,67.564,48
no_change,67.566,57
no_change,67.748,66
no_change,67.916,66
no_change,68.086,66
no_change,68.273,48
no_change,68.532,64
no_change,68.775,64
no_change,68.986,64
no_change,69.323,48
no_change,69.7,63
no_change,69.907,63
no_change,70.08,63
no_change,70.207,59
no_change,70.334,63
no_change,70.539,63
no_change,70.68,63
no_change,70.793,57
no_change,70.943,63
no_change,71.111,63
no_change,71.25,63
no_change,71.425,47
no_change,71.427,57
no_change,71.707,64
no_change,71.848,64
no_change,72.009,64
no_change,72.145,55
no_change,72.28,64
no_change,72.4,64
no_change,72.532,64
no_change,72.666,54
no_change,72.811,62
no_change,72.943,62
no_change,73.073,62
no_change,73.216,45
no_change,73.3,52
no_change,73.445,60
no_change,73.636,60
no_change,73.789,60
no_change,74.014,54
no_change,74.143,62
no_change,74.266,62
no_change,74.416,62
no_change,74.564,48
no_change,74.757,64
no_change,74.995,64
no_change,75.23,64
no_change,75.577,47
no_change,75.582,54
no_change,75.934,63
no_change,76.116,63
no_change,76.255,63
no_change,76.389,60
no_change,76.523,63
no_change,76.689,63
no_change,76.83,63
no_change,76.939,59
no_change,77.08,63
no_change,77.236,63
no_change,77.364,63
no_change,77.48,57
no_change,77.595,63
no_change,77.759,63
no_change,77.877,63
no_change,77.97,55
no_change,78.111,63
no_change,78.266,63
no_change,78.398,63
no_change,78.525,54
no_change,78.659,63
no_change,78.834,63
no_change,78.977,63
no_change,79.193,48
no_change,79.195,59
no_change,79.518,64
no_change,79.655,64
no_change,79.789,64
no_change,79.893,57
no_change,80.014,64
no_change,80.157,64
no_change,80.282,64
no_change,80.414,55
no_change,80.543,64
no_change,80.695,64
no_change,80.825,64
no_change,80.948,50
no_change,80.952,57
no_change,81.107,66
no_change,81.268,66
no_change,81.393,66
no_change,81.498,59
no_change,81.609,66
no_change,81.759,66
no_change,81.873,66
no_change,81.989,60
no_change,82.12,66
no_change,82.275,66
no_change,82.427,66
no_change,82.632,43
no_change,82.727,50
no_change,82.73,60
no_change,82.92,67
no_change,83.057,67
no_change,83.195,67
no_change,83.432,59
no_change,83.566,67
no_change,83.698,67
no_change,83.825,67
no_change,83.952,54
no_change,84.077,69
no_change,84.314,69
no_change,84.45,69
no_change,84.7,52
no_change,84.975,72
no_change,85.116,72
no_change,85.232,72
no_change,85.352,50
no_change,85.459,71
no_change,85.586,71
no_change,85.634,71
no_change,85.848,49
no_change,86.084,67
no_change,86.291,67
no_change,86.457,67
no_change,86.645,50
no_change,86.655,55
no_change,86.875,71
no_change,86.975,71
no_change,87.134,71
no_change,87.366,64
no_change,87.486,72
no_change,87.648,72
no_change,87.784,72
no_change,87.961,54
no_change,88.245,69
no_change,88.482,69
no_change,88.732,69
no_change,89.111,43
no_change,89.195,52
no_change,89.209,59
no_change,89.298,67
no_change,89.607,67
no_change,89.777,67
no_change,90.105,60
no_change,90.109,45
no_change,90.332,66
no_change,90.52,66
no_change,90.716,66
no_change,90.955,47
no_change,91.232,63
no_change,91.473,63
no_change,91.732,63
no_change,92.093,40
no_change,92.102,47
no_change,92.47,64
no_change,92.65,64
no_change,92.805,64
no_change,92.966,48
no_change,93.095,66
no_change,93.236,66
no_change,93.384,66
no_change,93.593,63
no_change,93.605,47
no_change,93.855,60
no_change,94.036,59
no_change,94.198,57
no_change,94.375,40
no_change,94.377,47
no_change,94.573,64
no_change,94.711,64
no_change,94.845,64
no_change,95.0,48
no_change,95.114,66
no_change,95.291,66
no_change,95.461,66
no_change,95.68,47
no_change,95.684,63
no_change,95.939,60
no_change,96.175,59
no_change,96.389,57
no_change,96.625,40
no_change,96.939,64
no_change,97.141,64
no_change,97.309,64
no_change,97.466,47
no_change,97.641,64
no_change,97.814,64
no_change,97.959,64
no_change,98.095,55
no_change,98.289,64
no_change,98.43,64
no_change,98.58,64
no_change,98.773,51
