mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,658,659,626,11,21,0,1,120,120.00,134.00,14.00
tempo,a_lot_faster_tempo,661,661,640,11,10,0,0,134,120.00,170.00,50.00
tempo,slower_tempo,667,674,637,10,20,0,7,109,120.00,156.00,36.00
tempo,a_lot_slower_tempo,680,686,654,12,14,0,6,129,120.00,144.00,24.00
progressive_tempo,accelerando,712,648,607,28,13,64,0,92,120.00,125.00,5.00
progressive_tempo,ritardando,641,722,585,15,41,0,81,98,120.00,104.00,16.00
progressive_tempo,tempo_fluctuation,641,526,424,56,46,115,0,58,120.00,125.00,5.00
duration,note_held_too_long,636,635,620,8,7,1,0,236,120.00,144.00,24.00
duration,note_cut_too_soon,636,635,620,8,7,1,0,237,120.00,144.00,24.00
note,note_missing,636,634,617,10,7,2,0,230,120.00,144.00,24.00
note,note_not_expected,636,635,620,8,7,1,0,238,120.00,144.00,24.00
articulation,articulated_legato,636,632,613,12,7,4,0,233,120.00,144.00,24.00
articulation,articulated_staccato,654,651,623,18,10,3,0,161,120.00,144.00,24.00
articulation,articulated_accentuated,636,635,620,8,7,1,0,237,120.00,144.00,24.00
