onset_type,onset_time,pitch
no_change,5.725,52
no_change,6.07,54
no_change,6.693,55
no_change,7.239,40
no_change,7.386,59
no_change,8.498,47
no_change,8.507,55
no_change,8.845,64
no_change,9.545,55
no_change,10.241,43
no_change,10.618,52
no_change,10.652,55
no_change,10.682,62
no_change,11.109,60
no_change,11.53,59
no_change,12.348,57
no_change,12.523,55
no_change,12.986,42
no_change,13.005,59
no_change,14.127,48
no_change,14.491,57
no_change,15.186,52
no_change,15.191,48
no_change,15.939,42
no_change,17.402,48
no_change,17.659,52
no_change,17.834,54
no_change,18.005,57
no_change,18.125,60
no_change,18.293,64
no_change,18.423,67
no_change,18.591,47
no_change,19.682,63
no_change,19.684,57
no_change,19.97,66
no_change,20.659,57
no_change,21.366,47
no_change,22.668,51
no_change,22.85,54
no_change,22.982,57
no_change,23.132,60
no_change,23.282,63
no_change,23.414,66
no_change,23.564,69
no_change,23.723,72
no_change,23.886,40
no_change,25.025,64
no_change,25.027,67
no_change,25.323,71
no_change,25.977,64
no_change,25.991,67
no_change,26.743,40
no_change,26.748,47
no_change,27.945,52
no_change,28.25,54
no_change,28.93,55
no_change,29.543,40
no_change,29.655,59
no_change,30.755,47
no_change,30.764,55
no_change,31.082,64
no_change,31.786,55
no_change,32.511,43
no_change,32.966,52
no_change,33.007,55
no_change,33.073,62
no_change,33.45,60
no_change,33.857,59
no_change,34.818,57
no_change,34.995,55
no_change,35.416,42
no_change,35.484,59
no_change,36.645,48
no_change,36.834,57
no_change,37.625,48
no_change,38.357,42
no_change,39.798,48
no_change,40.039,52
no_change,40.218,54
no_change,40.377,57
no_change,40.516,60
no_change,40.65,64
no_change,40.777,66
no_change,40.943,69
no_change,41.13,72
no_change,41.434,47
no_change,41.439,72
no_change,42.595,64
no_change,42.816,71
no_change,43.498,64
no_change,44.184,47
no_change,44.566,46
no_change,44.902,47
no_change,45.307,55
no_change,45.73,55
no_change,47.48,57
no_change,47.482,63
no_change,48.291,54
no_change,48.816,52
no_change,48.914,55
no_change,48.986,59
no_change,49.173,64
no_change,50.773,47
no_change,52.616,40
no_change,54.436,52
no_change,54.757,54
no_change,55.441,55
no_change,56.018,40
no_change,56.18,59
no_change,57.5,47
no_change,57.768,64
no_change,58.484,55
no_change,59.159,43
no_change,59.495,52
no_change,59.557,55
no_change,59.632,62
no_change,60.016,60
no_change,60.423,59
pitch,61.234,97
no_change,61.407,55
no_change,61.868,42
no_change,61.955,59
no_change,63.014,48
no_change,63.264,57
no_change,63.964,52
no_change,63.966,48
