mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,623,627,446,76,101,0,4,289,120.00,188.00,68.00
tempo,faster_tempo,643,647,488,89,66,0,4,206,120.00,110.00,10.00
tempo,a_lot_faster_tempo,657,655,408,135,112,2,0,181,120.00,110.00,10.00
tempo,slower_tempo,646,650,430,85,131,0,4,204,120.00,144.00,24.00
tempo,a_lot_slower_tempo,657,656,472,92,92,1,0,237,120.00,94.00,26.00
progressive_tempo,accelerando,740,619,307,209,103,121,0,86,120.00,117.00,3.00
progressive_tempo,ritardando,636,781,273,94,269,0,145,73,120.00,117.00,3.00
progressive_tempo,tempo_fluctuation,765,1056,342,111,312,0,291,97,120.00,188.00,68.00
timing,note_too_soon,624,629,321,135,168,0,5,151,120.00,188.00,68.00
timing,note_too_late,626,631,323,136,167,0,5,148,120.00,188.00,68.00
duration,note_held_too_long,623,627,446,76,101,0,4,289,120.00,188.00,68.00
duration,note_cut_too_soon,624,628,446,76,102,0,4,287,120.00,188.00,68.00
note,note_missing,623,627,446,76,101,0,4,288,120.00,188.00,68.00
note,note_not_expected,623,627,446,76,101,0,4,288,120.00,188.00,68.00
articulation,articulated_legato,623,627,446,76,101,0,4,290,120.00,188.00,68.00
articulation,articulated_staccato,686,687,492,94,100,0,1,201,120.00,188.00,68.00
articulation,articulated_accentuated,623,627,446,76,101,0,4,289,120.00,188.00,68.00
