onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb5,E/Fb5,1.0
correct,0.29,0.29,0.0,E/Fb5,E/Fb5,1.0
correct,0.57,0.54,0.03,C5,F#/Gb5,0.0
correct,0.7,0.7,0.0,C5,C5,1.0
correct,0.99,0.99,0.0,G5,G5,1.0
correct,1.57,1.57,0.0,G4,G4,1.0
correct,2.14,2.11,0.03,G4,G4,1.0
correct,2.56,2.56,0.0,G4,G4,1.0
correct,3.01,2.97,0.04,E/Fb4,D4,0.6
correct,3.42,3.42,0.0,A4,A4,1.0
correct,3.71,3.71,0.0,B/Cb4,B/Cb4,1.0
correct,4.0,4.0,0.0,A#/Bb4,A#/Bb4,1.0
correct,4.16,4.13,0.03,A4,A4,1.0
correct,4.41,4.41,0.0,F#/Gb4,F4,0.8
correct,4.57,4.57,0.0,G4,G4,1.0
correct,4.77,4.77,0.0,E/Fb5,F#/Gb5,0.6
correct,4.96,4.99,-0.03,G5,A5,0.6
correct,5.28,5.25,0.03,F5,E/Fb5,0.8
correct,5.44,5.44,0.0,G5,G5,1.0
correct,5.73,5.69,0.04,E/Fb5,D#/Eb5,0.8
early,6.01,5.69,0.32,C5,D#/Eb5,0.4
correct,6.14,5.69,0.45,C5,D#/Eb5,0.4
correct,6.3,5.98,0.32,B/Cb4,A#/Bb4,0.8
late,6.3,6.14,0.16,B/Cb4,D5,0.4
correct,6.3,6.27,0.03,B/Cb4,B/Cb4,1.0
correct,6.72,6.69,0.03,C5,C5,1.0
correct,7.13,7.13,0.0,G4,G4,1.0
correct,7.58,7.55,0.03,E/Fb4,E/Fb4,1.0
correct,8.0,8.0,0.0,A4,A4,1.0
correct,8.29,8.25,0.04,B/Cb4,E/Fb5,0.1
correct,8.57,8.54,0.03,A#/Bb4,D#/Eb5,0.1
correct,8.73,8.7,0.03,A4,A#/Bb4,0.8
correct,8.99,8.99,0.0,G4,G4,1.0
correct,9.15,9.15,0.0,E/Fb5,D#/Eb5,0.8
correct,9.34,9.34,0.0,E/Fb5,E/Fb5,1.0
correct,9.53,9.5,0.03,G5,G5,1.0
correct,9.85,9.82,0.03,F5,E/Fb5,0.8
correct,10.01,9.98,0.03,G5,F5,0.6
correct,10.27,10.27,0.0,E/Fb5,E/Fb5,1.0
correct,10.56,10.56,0.0,C5,C5,1.0
correct,10.72,10.72,0.0,D5,D5,1.0
correct,10.85,10.85,0.0,B/Cb4,B/Cb4,1.0
correct,11.58,11.55,0.03,G5,G5,1.0
correct,11.71,11.71,0.0,F#/Gb5,F#/Gb5,1.0
correct,11.87,11.84,0.03,F5,F5,1.0
correct,12.0,12.0,0.0,D#/Eb5,D#/Eb5,1.0
correct,12.29,12.25,0.04,E/Fb5,D#/Eb5,0.8
correct,12.57,12.54,0.03,G#/Ab4,D#/Eb5,0.1
correct,12.73,12.7,0.03,A4,A4,1.0
correct,12.86,12.86,0.0,C5,C5,1.0
correct,13.15,13.12,0.03,A4,A4,1.0
correct,13.28,13.28,0.0,C5,C5,1.0
correct,13.44,13.41,0.03,D5,D5,1.0
correct,13.85,13.82,0.03,G5,F#/Gb5,0.8
correct,14.01,13.98,0.03,F#/Gb5,G5,0.8
correct,14.14,14.14,0.0,F#/Gb5,F5,0.8
correct,14.3,14.27,0.03,D#/Eb5,D#/Eb5,1.0
correct,14.56,14.56,0.0,E/Fb5,E/Fb5,1.0
correct,14.85,14.81,0.04,C6,B/Cb5,0.8
correct,15.13,15.1,0.03,C6,B/Cb5,0.8
correct,15.29,15.29,0.0,C6,C6,1.0
correct,16.16,16.13,0.03,G5,G5,1.0
correct,16.29,16.29,0.0,F#/Gb5,F#/Gb5,1.0
correct,16.45,16.41,0.04,F5,F#/Gb5,0.8
correct,16.57,16.57,0.0,D#/Eb5,D#/Eb5,1.0
correct,16.86,16.83,0.03,E/Fb5,E/Fb5,1.0
correct,17.15,17.12,0.03,G#/Ab4,G#/Ab4,1.0
correct,17.28,17.28,0.0,A4,A4,1.0
correct,17.44,17.41,0.03,C5,C5,1.0
correct,17.73,17.69,0.04,A4,G#/Ab4,0.8
correct,17.85,17.85,0.0,A4,C5,0.4
correct,18.01,17.98,0.03,D5,C5,0.6
correct,18.43,18.4,0.03,D#/Eb5,D#/Eb5,1.0
correct,18.85,18.81,0.04,D5,E/Fb5,0.6
correct,19.29,19.26,0.03,C5,A#/Bb4,0.6
correct,20.7,20.67,0.03,G5,G5,1.0
correct,20.86,20.83,0.03,F#/Gb5,F#/Gb5,1.0
correct,20.99,20.99,0.0,F5,F5,1.0
correct,21.15,21.12,0.03,D#/Eb5,D#/Eb5,1.0
correct,21.44,21.41,0.03,E/Fb5,E/Fb5,1.0
correct,21.73,21.69,0.04,G#/Ab4,G#/Ab4,1.0
correct,21.85,21.85,0.0,G#/Ab4,A4,0.8
correct,22.01,21.98,0.03,C5,A4,0.4
correct,22.27,22.27,0.0,A4,A4,1.0
correct,22.43,22.43,0.0,C5,C5,1.0
correct,22.59,22.56,0.03,D5,D5,1.0
correct,23.01,22.97,0.04,G5,F#/Gb5,0.8
correct,23.13,23.13,0.0,G5,F#/Gb5,0.8
correct,23.29,23.26,0.03,F5,F#/Gb5,0.8
correct,23.42,23.42,0.0,F5,D#/Eb5,0.6
correct,23.71,23.68,0.03,E/Fb5,E/Fb5,1.0
correct,24.0,23.97,0.03,C6,C6,1.0
correct,24.29,24.25,0.04,C6,C6,1.0
correct,24.45,24.41,0.04,C6,C6,1.0
correct,25.28,25.25,0.03,G5,G5,1.0
correct,25.44,25.41,0.03,F#/Gb5,F#/Gb5,1.0
correct,25.57,25.57,0.0,F5,F5,1.0
correct,25.73,25.69,0.04,D#/Eb5,F5,0.6
correct,26.01,25.98,0.03,E/Fb5,E/Fb5,1.0
correct,26.27,26.27,0.0,G#/Ab4,G#/Ab4,1.0
correct,26.43,26.4,0.03,A4,A4,1.0
correct,26.59,26.56,0.03,C5,C5,1.0
correct,26.85,26.85,0.0,A4,A4,1.0
correct,27.01,26.97,0.04,C5,A4,0.4
correct,27.13,27.13,0.0,C5,D5,0.6
correct,27.58,27.52,0.06,D#/Eb5,D#/Eb5,1.0
correct,28.0,27.97,0.03,D5,D5,1.0
correct,28.41,28.38,0.03,B/Cb4,E/Fb5,0.1
