onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,C5,C5,1.0
correct,0.13,0.13,0.0,C5,B/Cb4,0.8
early,0.35,0.13,0.22,B/Cb4,B/Cb4,1.0
correct,0.51,0.25,0.26,A4,B/Cb4,0.6
early,0.86,0.38,0.48,D5,A4,0.1
correct,1.18,0.61,0.57,D5,D5,1.0
correct,1.38,0.86,0.52,E/Fb5,D5,0.6
early,1.54,0.86,0.68,B/Cb4,D5,0.4
correct,1.73,1.02,0.71,C5,D5,0.6
correct,1.89,1.18,0.71,A4,B/Cb4,0.6
early,2.24,1.18,1.06,A4,B/Cb4,0.6
early,2.56,1.31,1.25,A4,C5,0.4
correct,2.75,1.44,1.31,A4,A4,1.0
correct,2.88,1.44,1.44,C5,A4,0.4
early,3.07,1.44,1.63,B/Cb4,A4,0.6
correct,3.26,1.69,1.57,A4,A4,1.0
late,3.26,1.98,1.28,A4,A4,1.0
correct,3.42,2.14,1.28,G4,A4,0.6
correct,3.58,2.3,1.28,G5,C5,0.1
early,3.74,2.3,1.44,F#/Gb5,C5,0.0
early,3.9,2.3,1.6,E/Fb5,C5,0.2
correct,4.13,2.46,1.67,C5,B/Cb4,0.8
correct,4.13,2.59,1.54,C5,A4,0.4
correct,4.26,2.75,1.51,B/Cb4,G5,0.2
correct,4.45,2.91,1.54,A4,F#/Gb5,0.4
early,4.64,2.91,1.73,G4,F#/Gb5,0.8
early,5.28,3.07,2.21,G4,E/Fb5,0.4
correct,5.47,3.23,2.24,A4,D5,0.1
early,5.66,3.23,2.43,C5,D5,0.6
correct,5.82,3.39,2.43,B/Cb4,C5,0.8
correct,5.98,3.55,2.43,A4,B/Cb4,0.6
early,6.34,3.71,2.63,D5,A4,0.1
early,6.69,3.87,2.82,D5,G4,0.1
late,6.85,4.54,2.31,E/Fb5,E/Fb5,1.0
correct,7.04,4.73,2.31,B/Cb4,A4,0.6
correct,7.2,4.89,2.31,C5,C5,1.0
correct,7.33,4.89,2.44,C5,C5,1.0
early,7.71,4.89,2.82,A4,C5,0.4
early,8.06,5.09,2.97,A4,B/Cb4,0.6
late,8.06,5.28,2.78,A4,D5,0.1
late,8.22,5.63,2.59,A4,D5,0.1
late,8.38,6.05,2.33,C5,D5,0.6
early,8.58,6.05,2.53,A4,D5,0.1
early,8.74,6.05,2.69,G4,D5,0.1
correct,8.93,6.21,2.72,D5,D5,1.0
correct,9.09,6.4,2.69,A4,E/Fb5,0.1
correct,9.25,6.59,2.66,B/Cb4,B/Cb4,1.0
late,9.25,6.81,2.44,B/Cb4,C5,0.8
late,9.44,7.23,2.21,G4,A4,0.6
extra,,7.61,,,A4,
extra,,7.84,,,A4,
extra,,8.09,,,C5,
extra,,8.29,,,B/Cb4,
extra,,8.48,,,A4,
extra,,8.7,,,G4,
extra,,8.99,,,A4,
extra,,9.18,,,A4,
extra,,9.44,,,B/Cb4,
