onset_type,onset_time,pitch
no_change,5.109,47
no_change,5.114,71
no_change,5.286,73
no_change,5.3,49
no_change,5.514,69
no_change,5.52,45
no_change,5.743,66
no_change,5.755,42
no_change,6.186,68
no_change,6.189,44
no_change,6.436,64
no_change,6.891,59
no_change,7.073,49
no_change,7.086,61
no_change,7.295,57
no_change,7.518,54
no_change,7.541,42
no_change,7.966,56
no_change,7.986,44
no_change,8.198,52
no_change,8.223,40
no_change,8.684,47
no_change,8.895,49
no_change,9.118,45
no_change,9.391,42
no_change,9.864,44
no_change,10.093,42
no_change,10.309,41
no_change,10.545,40
no_change,11.336,59
no_change,11.436,64
no_change,11.468,76
no_change,11.48,68
no_change,11.934,59
no_change,12.145,60
no_change,12.291,61
no_change,12.386,45
no_change,12.584,69
no_change,12.818,52
no_change,13.03,61
no_change,13.245,69
no_change,13.709,55
no_change,13.945,69
no_change,14.155,50
no_change,14.63,54
no_change,15.089,45
no_change,15.286,61
no_change,15.493,62
no_change,15.5,71
no_change,15.689,63
no_change,15.695,72
no_change,15.893,64
no_change,15.898,73
no_change,15.97,40
no_change,16.095,61
no_change,16.1,69
no_change,16.305,62
no_change,16.309,71
no_change,16.516,64
no_change,16.518,73
no_change,16.718,52
no_change,16.943,59
no_change,16.945,68
no_change,17.109,62
no_change,17.143,71
no_change,17.552,69
no_change,17.564,61
no_change,17.566,45
no_change,18.007,57
no_change,18.009,52
no_change,18.432,45
no_change,18.902,59
no_change,19.118,60
no_change,19.35,61
no_change,19.548,69
no_change,19.757,57
no_change,19.759,52
no_change,19.964,61
no_change,20.186,69
no_change,20.189,45
no_change,20.623,61
no_change,20.627,55
no_change,20.848,69
no_change,21.084,50
no_change,21.536,54
no_change,21.539,57
no_change,21.975,49
no_change,22.393,66
no_change,22.402,48
no_change,22.616,64
no_change,22.848,47
no_change,22.85,63
no_change,23.052,66
no_change,23.2,69
no_change,23.434,73
no_change,23.616,63
no_change,23.893,71
no_change,24.102,69
no_change,24.307,66
no_change,24.527,52
no_change,24.995,40
no_change,25.468,42
no_change,25.907,44
no_change,25.911,59
no_change,26.132,60
no_change,26.348,61
no_change,26.355,45
no_change,26.766,69
no_change,26.793,52
no_change,27.011,61
no_change,27.227,69
no_change,27.232,45
no_change,27.666,61
no_change,27.67,55
no_change,27.857,69
no_change,28.107,50
no_change,28.561,57
no_change,28.564,54
no_change,29.059,45
no_change,29.232,69
no_change,29.27,61
no_change,29.466,71
no_change,29.477,62
no_change,29.657,63
no_change,29.659,72
no_change,29.87,73
no_change,29.873,64
no_change,30.086,69
no_change,30.268,62
no_change,30.27,71
no_change,30.475,73
no_change,30.643,64
no_change,30.693,52
no_change,30.864,59
no_change,30.918,68
no_change,31.073,62
no_change,31.091,71
no_change,31.543,69
no_change,31.548,61
no_change,31.555,45
no_change,31.98,57
no_change,31.982,52
no_change,32.42,40
no_change,32.902,61
no_change,33.086,62
no_change,33.327,73
no_change,33.545,69
no_change,33.752,71
no_change,33.952,73
no_change,34.161,55
no_change,34.364,69
no_change,34.568,71
no_change,34.743,69
no_change,34.936,54
no_change,35.164,69
no_change,35.352,71
no_change,35.564,73
no_change,35.745,53
no_change,35.952,69
no_change,36.17,71
no_change,36.555,69
no_change,36.575,64
no_change,36.661,45
no_change,36.78,69
no_change,36.784,61
no_change,36.968,71
no_change,36.973,62
no_change,37.17,64
no_change,37.173,73
no_change,37.361,40
no_change,37.591,59
no_change,37.598,68
no_change,37.807,71
no_change,37.816,62
no_change,38.232,69
no_change,38.236,61
no_change,38.241,45
no_change,38.709,40
no_change,39.18,42
no_change,39.611,44
no_change,39.618,59
no_change,39.823,60
no_change,40.066,45
no_change,40.273,69
no_change,40.498,57
no_change,40.502,52
no_change,40.707,61
no_change,40.943,69
no_change,40.95,45
no_change,41.38,61
no_change,41.382,55
no_change,41.623,69
no_change,41.845,50
no_change,42.309,54
no_change,42.314,57
no_change,42.77,45
no_change,42.975,69
no_change,42.977,61
no_change,43.17,71
no_change,43.37,63
no_change,43.375,72
no_change,43.575,40
no_change,43.58,73
no_change,43.775,61
no_change,43.95,71
no_change,43.966,62
no_change,44.159,73
no_change,44.173,64
no_change,44.382,52
no_change,44.559,68
no_change,44.602,59
no_change,44.83,62
no_change,44.832,71
no_change,45.243,69
no_change,45.25,61
no_change,45.257,45
no_change,45.684,57
no_change,46.109,45
no_change,46.577,59
no_change,46.78,60
no_change,47.011,61
no_change,47.016,45
no_change,47.23,69
no_change,47.439,52
no_change,47.636,61
no_change,47.836,69
no_change,47.857,45
no_change,48.305,55
no_change,48.516,69
no_change,48.759,50
no_change,49.211,54
no_change,49.214,57
no_change,49.661,49
no_change,50.1,48
no_change,50.102,66
no_change,50.311,64
no_change,50.534,47
no_change,50.736,66
no_change,50.932,69
no_change,51.118,73
no_change,51.316,63
no_change,51.564,71
no_change,51.78,69
no_change,51.975,66
no_change,52.216,52
no_change,52.218,71
no_change,52.67,40
no_change,53.148,42
no_change,53.575,44
no_change,53.591,59
no_change,53.8,60
no_change,54.023,61
no_change,54.027,45
no_change,54.236,69
no_change,54.461,57
no_change,54.466,52
no_change,54.666,61
no_change,54.88,69
no_change,54.891,45
no_change,55.334,61
no_change,55.341,55
no_change,55.543,69
no_change,55.773,50
no_change,56.236,54
no_change,56.241,57
no_change,56.714,45
no_change,56.905,69
no_change,57.095,71
no_change,57.111,62
no_change,57.327,63
no_change,57.357,72
no_change,57.536,73
no_change,57.55,40
no_change,57.63,64
no_change,57.739,69
no_change,57.916,71
no_change,57.934,62
no_change,58.139,73
no_change,58.143,64
no_change,58.348,52
no_change,58.566,59
no_change,58.568,68
no_change,58.88,71
no_change,59.198,69
no_change,59.202,45
no_change,59.657,57
no_change,59.664,52
no_change,60.105,40
no_change,60.57,61
no_change,60.575,69
no_change,60.755,62
no_change,60.993,73
no_change,60.995,45
no_change,61.202,69
no_change,61.418,71
no_change,61.616,73
no_change,61.82,55
no_change,62.023,69
no_change,62.218,71
no_change,62.416,69
no_change,62.605,54
no_change,62.607,73
no_change,62.82,69
no_change,63.027,71
no_change,63.225,73
no_change,63.42,53
no_change,63.639,69
no_change,63.914,71
no_change,64.195,69
no_change,64.232,64
no_change,64.236,45
no_change,64.243,73
no_change,64.416,69
no_change,64.43,61
no_change,64.632,62
no_change,64.639,71
no_change,64.841,73
no_change,65.027,40
no_change,65.268,59
no_change,65.27,68
no_change,65.491,71
no_change,65.907,69
no_change,65.914,61
no_change,65.918,45
no_change,66.375,40
no_change,66.852,45
no_change,67.055,61
no_change,67.289,62
no_change,67.598,63
no_change,67.736,45
no_change,68.177,52
no_change,68.182,61
no_change,68.189,66
no_change,68.402,64
no_change,68.632,45
no_change,68.832,61
no_change,69.023,52
no_change,69.025,62
no_change,69.232,63
no_change,69.468,64
no_change,69.473,45
no_change,69.886,52
no_change,69.889,61
no_change,70.116,64
no_change,70.277,45
no_change,70.5,61
no_change,70.68,49
no_change,70.709,57
no_change,70.891,52
no_change,71.061,54
no_change,71.077,50
no_change,71.332,56
no_change,71.516,57
no_change,71.718,59
no_change,71.923,53
no_change,71.93,61
no_change,72.148,59
no_change,72.352,57
no_change,72.557,59
no_change,72.775,40
no_change,72.777,49
no_change,73.016,61
no_change,73.245,62
no_change,73.448,64
no_change,73.643,40
no_change,73.652,66
no_change,73.85,64
no_change,74.077,52
no_change,74.08,61
no_change,74.268,62
no_change,74.5,64
no_change,74.507,45
no_change,74.943,66
no_change,74.945,61
no_change,75.159,64
no_change,75.37,45
no_change,75.584,61
no_change,75.78,52
no_change,75.986,63
no_change,76.195,64
no_change,76.198,45
no_change,76.63,52
no_change,76.632,66
no_change,76.634,61
no_change,76.85,64
no_change,77.045,45
no_change,77.261,64
no_change,77.457,66
no_change,77.65,67
no_change,77.666,52
no_change,77.868,68
no_change,77.877,47
no_change,77.955,59
no_change,78.052,68
no_change,78.261,52
no_change,78.27,47
no_change,78.477,68
no_change,78.632,45
no_change,78.839,66
no_change,79.025,45
no_change,79.041,63
no_change,79.227,59
no_change,79.475,40
no_change,79.484,47
no_change,79.523,52
no_change,79.55,56
no_change,79.555,59
no_change,79.559,64
no_change,80.009,50
no_change,80.439,49
no_change,80.655,61
no_change,80.868,62
no_change,81.082,63
no_change,81.309,64
no_change,81.314,45
no_change,81.761,52
no_change,81.975,64
no_change,82.134,45
no_change,82.382,61
no_change,82.586,62
no_change,82.593,52
no_change,82.802,63
no_change,83.018,64
no_change,83.02,45
no_change,83.441,52
no_change,83.445,61
no_change,83.67,64
no_change,83.832,45
no_change,84.057,61
no_change,84.23,49
no_change,84.257,57
no_change,84.427,52
no_change,84.62,54
no_change,84.634,50
no_change,84.848,56
no_change,85.048,57
no_change,85.227,59
no_change,85.42,53
no_change,85.445,50
