onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb4,E/Fb4,1.0
correct,0.23,0.29,-0.06,E/Fb4,F#/Gb4,0.6
correct,0.45,0.55,-0.1,D4,E/Fb4,0.6
late,0.45,0.87,-0.42,D4,B/Cb3,0.4
late,0.64,4.39,-3.75,D4,A3,0.1
early,3.43,4.64,-1.21,A3,A3,1.0
late,3.65,5.19,-1.54,B/Cb3,B/Cb3,1.0
late,3.65,8.68,-5.03,B/Cb3,D4,0.4
early,4.1,8.93,-4.83,D4,D4,1.0
early,6.88,9.44,-2.56,D4,F#/Gb4,0.2
late,7.07,11.49,-4.42,D4,A4,0.1
late,7.07,11.81,-4.74,D4,D4,1.0
late,7.52,12.58,-5.06,F#/Gb4,G4,0.8
early,9.22,12.84,-3.62,D4,A4,0.1
late,9.44,13.6,-4.16,D4,A4,0.1
late,9.44,16.64,-7.2,D4,E/Fb4,0.6
early,10.08,16.93,-6.85,F#/Gb4,E/Fb4,0.6
correct,10.31,17.19,-6.88,A4,E/Fb4,0.1
early,10.95,17.44,-6.49,E/Fb4,E/Fb4,1.0
early,13.51,17.7,-4.19,E/Fb4,B/Cb3,0.1
late,13.73,21.64,-7.91,F#/Gb4,B/Cb3,0.1
late,13.95,23.11,-9.16,F#/Gb4,G3,0.8
correct,14.15,23.3,-9.15,E/Fb4,B/Cb3,0.1
late,14.37,24.04,-9.67,B/Cb3,E/Fb4,0.1
early,17.79,24.87,-7.08,B/Cb3,C#/Db4,0.6
early,19.07,25.12,-6.05,G3,D4,0.1
late,19.3,25.6,-6.3,C#/Db4,F#/Gb4,0.1
late,19.94,27.46,-7.52,C#/Db4,F#/Gb4,0.1
late,20.58,28.68,-8.1,D4,E/Fb4,0.6
correct,20.8,28.93,-8.13,D4,F#/Gb4,0.2
correct,21.22,29.32,-8.1,F#/Gb4,E/Fb4,0.6
late,22.95,35.94,-12.99,E/Fb4,F#/Gb4,0.6
early,24.0,36.23,-12.23,E/Fb4,F#/Gb4,0.6
correct,24.23,36.55,-12.32,E/Fb4,E/Fb4,1.0
correct,24.64,36.84,-12.2,E/Fb4,D#/Eb4,0.8
early,30.66,39.49,-8.83,F#/Gb4,B/Cb3,0.1
late,31.07,40.39,-9.32,F#/Gb4,B/Cb4,0.1
late,31.3,43.08,-11.78,D4,A4,0.1
correct,31.52,43.27,-11.75,D4,A3,0.1
early,34.08,43.49,-9.41,B/Cb3,B/Cb3,1.0
early,34.95,43.68,-8.73,A4,D4,0.1
early,37.51,43.97,-6.46,A3,F#/Gb4,0.4
late,37.73,45.22,-7.49,B/Cb3,E/Fb4,0.1
correct,37.95,45.44,-7.49,B/Cb3,A3,0.6
correct,38.15,45.67,-7.52,F#/Gb4,B/Cb3,0.1
late,38.37,46.53,-8.16,E/Fb4,D4,0.6
early,39.65,46.95,-7.3,E/Fb4,D4,0.6
late,39.65,47.36,-7.71,E/Fb4,C#/Db4,0.4
late,39.65,48.68,-9.03,E/Fb4,B/Cb3,0.1
late,39.65,48.93,-9.28,E/Fb4,C#/Db4,0.4
correct,39.87,49.09,-9.22,A3,D4,0.1
late,39.87,49.96,-10.09,A3,B/Cb4,0.6
late,39.87,50.24,-10.37,A3,F#/Gb4,0.4
late,39.87,50.47,-10.6,A3,F#/Gb4,0.4
late,39.87,50.69,-10.82,A3,A4,1.0
late,39.87,50.85,-10.98,A3,G#/Ab4,0.8
late,40.1,52.48,-12.38,D4,G4,0.1
early,40.93,52.68,-11.75,D4,A4,0.1
late,40.93,52.87,-11.94,D4,B/Cb4,0.4
late,40.93,53.12,-12.19,D4,D5,1.0
correct,40.93,53.25,-12.32,D4,E/Fb5,0.6
early,41.38,53.38,-12.0,C#/Db4,B/Cb4,0.6
early,41.79,53.48,-11.69,C#/Db4,A4,0.2
early,43.07,53.57,-10.5,B/Cb3,A4,0.6
correct,43.3,53.67,-10.37,D4,A4,0.1
correct,43.52,53.8,-10.28,D4,F4,0.4
early,44.35,53.89,-9.54,B/Cb4,F4,0.0
early,44.67,53.99,-9.32,F#/Gb4,F#/Gb4,1.0
correct,44.93,54.12,-9.19,A4,F#/Gb4,0.4
late,45.06,56.77,-11.71,A4,D4,0.1
correct,45.25,57.0,-11.75,G4,A3,0.6
late,45.25,57.19,-11.94,G4,B/Cb3,0.2
early,46.95,57.41,-10.46,A4,A3,1.0
late,47.17,59.01,-11.84,B/Cb4,F#/Gb4,0.1
late,47.36,60.61,-13.25,B/Cb4,E/Fb4,0.1
late,47.59,61.99,-14.4,E/Fb5,D4,0.6
late,47.71,62.4,-14.69,E/Fb5,D4,0.6
