onset_type,onset_time,pitch
no_change,10.927,59
no_change,11.836,40
no_change,11.945,59
no_change,11.995,64
no_change,12.08,68
no_change,13.055,56
no_change,13.698,59
no_change,14.289,40
no_change,14.757,57
no_change,14.909,66
no_change,15.436,60
no_change,15.534,68
no_change,16.034,52
pitch,16.12,74
no_change,16.157,66
no_change,16.852,56
no_change,17.47,59
no_change,17.87,51
no_change,18.023,59
no_change,18.032,64
no_change,18.761,56
no_change,19.441,59
no_change,19.798,49
no_change,20.08,68
no_change,20.777,53
no_change,21.325,56
no_change,21.455,61
no_change,22.102,49
no_change,22.223,73
no_change,22.839,56
no_change,23.33,61
no_change,23.448,68
no_change,23.95,54
no_change,24.068,71
no_change,24.702,62
no_change,25.352,65
no_change,25.964,42
no_change,26.086,69
no_change,26.866,54
no_change,27.625,57
no_change,27.673,68
no_change,28.336,47
no_change,28.452,66
no_change,29.091,54
no_change,29.666,59
no_change,30.136,48
no_change,30.27,68
no_change,30.875,56
no_change,31.457,63
no_change,32.025,49
no_change,32.13,64
no_change,32.864,56
no_change,33.493,61
no_change,34.057,46
no_change,34.159,61
no_change,34.836,52
no_change,35.602,55
no_change,36.327,47
no_change,36.489,59
no_change,37.245,54
no_change,37.339,75
no_change,37.961,59
no_change,38.052,73
no_change,38.63,47
no_change,38.743,71
no_change,39.034,69
no_change,39.314,68
no_change,39.318,54
no_change,39.561,69
no_change,39.87,47
no_change,39.873,61
no_change,40.15,63
no_change,40.409,40
no_change,40.475,59
no_change,40.539,64
no_change,41.391,56
no_change,41.98,59
no_change,42.566,52
no_change,43.134,44
no_change,43.675,47
no_change,43.8,59
no_change,44.23,64
no_change,44.252,40
no_change,44.525,59
no_change,44.641,52
no_change,45.73,56
no_change,46.4,59
no_change,47.077,52
no_change,47.205,66
no_change,47.582,68
no_change,47.855,57
no_change,47.857,66
no_change,48.166,65
no_change,48.42,60
no_change,48.684,68
no_change,48.918,52
no_change,49.02,66
no_change,49.5,64
no_change,49.525,56
no_change,50.064,59
no_change,50.68,51
no_change,51.045,66
no_change,51.357,56
no_change,51.466,64
no_change,51.634,63
no_change,51.895,59
no_change,52.136,66
no_change,52.484,49
no_change,52.584,68
no_change,53.025,60
no_change,53.311,61
no_change,53.407,56
no_change,53.68,62
no_change,53.925,56
no_change,54.145,66
no_change,54.398,49
no_change,54.4,65
no_change,54.614,69
no_change,54.927,53
no_change,54.932,68
no_change,55.22,74
no_change,55.611,73
no_change,55.618,53
no_change,56.005,68
no_change,56.516,54
no_change,56.611,71
no_change,57.448,62
no_change,58.07,65
no_change,58.661,42
no_change,58.755,69
no_change,59.345,54
no_change,59.839,57
no_change,59.98,68
no_change,60.248,47
no_change,60.566,66
no_change,61.216,54
no_change,61.802,59
no_change,61.807,65
no_change,62.068,66
no_change,62.457,48
no_change,62.555,68
no_change,63.323,56
no_change,63.943,63
no_change,64.432,49
no_change,64.523,64
no_change,65.23,56
no_change,65.807,61
no_change,66.245,46
no_change,66.359,61
no_change,66.945,52
no_change,67.607,55
no_change,68.223,47
no_change,68.377,59
no_change,69.116,54
no_change,69.218,75
no_change,69.866,59
no_change,69.966,73
no_change,70.582,47
no_change,70.68,71
no_change,71.005,69
no_change,71.302,68
no_change,71.307,54
no_change,71.564,69
no_change,71.845,47
no_change,71.848,61
no_change,72.123,63
no_change,72.4,40
no_change,72.461,59
no_change,72.525,64
no_change,73.3,56
no_change,73.886,59
no_change,74.575,52
no_change,75.355,63
no_change,76.02,64
no_change,76.605,47
no_change,76.834,66
no_change,77.632,54
no_change,78.227,59
no_change,78.736,47
no_change,78.834,68
no_change,79.43,54
no_change,80.02,66
no_change,80.707,46
no_change,80.795,66
no_change,81.375,49
no_change,81.9,54
no_change,82.184,46
no_change,82.527,61
no_change,83.152,49
no_change,83.802,54
no_change,84.482,45
no_change,84.57,61
no_change,84.655,64
no_change,85.236,61
no_change,85.318,52
no_change,85.32,64
no_change,85.918,64
no_change,85.92,57
no_change,85.923,61
no_change,86.405,45
no_change,86.48,60
no_change,86.53,64
no_change,86.991,52
no_change,87.086,63
no_change,87.391,64
no_change,87.743,57
no_change,87.823,66
no_change,88.514,64
no_change,88.991,64
no_change,88.993,40
no_change,89.632,47
no_change,90.207,52
no_change,90.675,56
no_change,90.784,59
no_change,91.339,40
no_change,91.92,52
no_change,92.436,53
no_change,92.595,71
no_change,93.205,59
no_change,93.77,62
no_change,94.202,52
no_change,94.33,70
no_change,94.8,61
no_change,95.389,68
no_change,95.82,42
no_change,95.889,58
no_change,96.02,66
no_change,96.609,54
no_change,97.159,61
no_change,97.582,44
no_change,97.716,59
no_change,97.816,63
no_change,98.455,56
no_change,99.091,59
no_change,99.732,49
no_change,99.816,56
no_change,99.989,64
no_change,100.582,44
no_change,101.105,49
no_change,101.595,42
no_change,101.723,58
no_change,101.793,63
no_change,102.389,58
no_change,102.902,58
no_change,102.907,54
no_change,103.582,47
no_change,103.584,54
no_change,104.3,55
no_change,104.339,46
no_change,104.341,60
no_change,104.9,53
no_change,104.902,45
no_change,105.459,46
no_change,105.464,61
no_change,105.97,42
no_change,106.111,58
no_change,106.195,61
no_change,106.705,47
no_change,106.886,54
no_change,107.055,57
no_change,107.252,63
no_change,108.309,52
no_change,108.314,40
no_change,108.611,47
no_change,109.725,47
no_change,110.295,58
no_change,110.589,59
no_change,110.83,40
no_change,110.832,60
no_change,111.086,59
no_change,111.336,45
no_change,111.634,63
no_change,111.961,47
no_change,112.091,68
no_change,112.65,66
no_change,112.98,66
no_change,112.982,40
no_change,113.55,56
no_change,114.15,59
no_change,114.886,51
no_change,115.241,66
no_change,115.502,56
no_change,115.505,64
no_change,115.777,63
no_change,116.036,64
no_change,116.043,59
no_change,116.261,66
no_change,116.541,49
no_change,116.641,68
no_change,117.023,60
no_change,117.395,61
no_change,117.405,56
no_change,117.645,62
no_change,117.891,56
no_change,117.893,61
no_change,118.118,66
no_change,118.352,49
no_change,118.355,65
no_change,118.564,69
no_change,118.85,53
no_change,119.13,74
no_change,119.48,53
no_change,119.482,73
no_change,119.859,68
no_change,120.241,54
no_change,120.425,71
no_change,121.13,62
no_change,121.766,65
no_change,122.395,42
no_change,122.491,69
no_change,123.186,54
no_change,123.914,57
no_change,124.064,68
no_change,124.391,47
no_change,124.395,66
no_change,125.568,54
no_change,126.364,65
no_change,126.366,59
no_change,126.595,66
no_change,126.939,48
no_change,127.036,68
no_change,127.739,56
no_change,128.311,63
no_change,128.732,49
no_change,128.88,64
no_change,129.416,56
no_change,129.936,61
no_change,130.348,46
no_change,130.468,61
no_change,130.989,52
no_change,131.57,55
no_change,132.036,47
no_change,132.277,59
no_change,133.039,75
no_change,133.702,74
no_change,134.189,40
no_change,134.427,59
no_change,134.684,73
no_change,135.252,72
no_change,135.514,71
no_change,135.677,70
no_change,135.857,69
no_change,136.007,66
no_change,136.161,63
no_change,136.423,61
no_change,136.543,59
no_change,136.859,63
no_change,137.2,68
no_change,137.58,66
no_change,138.55,64
no_change,138.655,40
no_change,138.682,64
no_change,139.977,56
no_change,140.584,59
no_change,141.098,52
no_change,141.877,63
no_change,142.486,64
no_change,142.886,47
no_change,143.139,66
no_change,143.861,54
no_change,144.427,59
no_change,144.861,47
no_change,145.002,68
no_change,145.602,54
no_change,146.198,66
no_change,146.909,46
no_change,146.934,66
no_change,147.559,49
no_change,148.114,54
no_change,148.73,46
no_change,148.775,61
no_change,149.434,49
no_change,150.105,54
no_change,150.677,45
no_change,150.852,64
no_change,151.389,64
no_change,151.641,52
no_change,151.898,64
no_change,152.15,57
no_change,152.405,64
no_change,152.623,45
no_change,152.718,64
no_change,153.127,52
no_change,153.216,63
no_change,153.502,64
no_change,153.773,57
no_change,153.857,66
no_change,154.223,64
no_change,154.564,40
no_change,154.634,64
no_change,155.255,47
no_change,155.836,52
no_change,156.311,56
no_change,156.423,59
no_change,156.948,40
no_change,157.511,52
no_change,158.045,53
no_change,158.175,71
no_change,158.734,59
no_change,159.243,62
no_change,159.582,52
no_change,159.718,70
no_change,160.116,61
no_change,160.7,68
no_change,161.127,42
no_change,161.189,58
no_change,161.311,66
no_change,161.857,54
no_change,162.416,61
no_change,162.855,44
no_change,162.986,59
no_change,163.057,63
no_change,163.648,56
no_change,164.248,59
no_change,164.848,49
no_change,164.923,56
no_change,165.045,64
no_change,165.568,44
no_change,166.118,49
no_change,166.584,42
no_change,166.732,58
no_change,166.807,63
no_change,167.445,58
no_change,167.97,58
no_change,167.973,54
no_change,168.591,47
no_change,168.593,54
no_change,169.239,55
no_change,169.252,46
no_change,169.255,60
no_change,169.78,60
no_change,169.782,45
no_change,170.37,46
no_change,170.377,61
no_change,170.907,42
no_change,171.091,58
no_change,171.148,61
no_change,171.739,47
no_change,171.959,54
no_change,172.143,57
no_change,172.323,63
no_change,173.411,40
no_change,173.686,47
no_change,173.834,52
no_change,173.943,59
no_change,173.973,64
no_change,174.061,68
no_change,174.777,47
no_change,175.391,58
no_change,175.72,59
no_change,176.066,40
no_change,176.068,60
no_change,176.391,59
no_change,176.652,45
no_change,176.918,63
no_change,177.223,47
no_change,177.225,68
no_change,177.748,66
no_change,178.082,40
no_change,178.695,56
no_change,179.209,59
no_change,179.741,51
no_change,180.007,66
no_change,180.241,56
no_change,180.243,64
no_change,180.523,63
no_change,180.773,64
no_change,180.777,59
no_change,180.993,66
no_change,181.277,49
no_change,181.389,68
no_change,181.809,60
no_change,182.191,61
no_change,182.193,56
no_change,182.45,62
no_change,182.702,61
no_change,182.705,56
no_change,182.923,66
no_change,183.168,49
no_change,183.17,65
no_change,183.393,69
no_change,183.698,53
no_change,183.7,68
no_change,184.009,74
no_change,184.407,53
no_change,184.839,68
no_change,185.152,71
no_change,185.461,54
no_change,186.425,62
no_change,186.982,65
no_change,187.484,42
no_change,187.589,69
no_change,188.202,54
no_change,188.766,57
no_change,188.905,68
no_change,189.18,47
no_change,189.705,66
no_change,190.225,54
no_change,190.845,65
no_change,190.966,59
no_change,191.195,66
no_change,191.548,48
no_change,191.645,68
no_change,192.525,56
no_change,193.123,63
no_change,193.582,49
no_change,193.68,64
no_change,194.25,56
no_change,194.773,61
no_change,195.155,46
no_change,195.28,61
no_change,195.832,52
no_change,196.459,55
no_change,197.025,47
no_change,197.325,59
no_change,197.927,75
no_change,199.168,74
no_change,199.552,73
no_change,199.841,72
no_change,200.12,71
no_change,200.245,70
no_change,200.448,69
no_change,200.682,58
no_change,200.916,59
no_change,201.091,60
no_change,201.227,61
no_change,201.355,62
no_change,201.539,63
no_change,202.002,68
no_change,202.518,66
