onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,G3,G3,1.0
early,0.51,0.25,0.26,B/Cb3,G3,0.2
early,0.99,0.51,0.48,X0,B/Cb3,0.0
early,1.5,0.51,0.99,X0,B/Cb3,0.0
early,2.02,0.51,1.51,G3,B/Cb3,0.2
early,2.5,0.76,1.74,B/Cb3,F#/Gb3,0.1
early,3.01,1.02,1.99,F#/Gb3,X0,0.0
early,3.52,1.02,2.5,G3,X0,0.0
early,4.51,1.31,3.2,G3,G3,1.0
early,5.5,1.6,3.9,G3,F#/Gb3,0.8
early,6.5,1.6,4.9,E/Fb3,F#/Gb3,0.6
early,7.52,1.6,5.92,G3,F#/Gb3,0.8
late,8.0,2.68,5.32,G3,F#/Gb3,0.8
late,8.51,3.74,4.77,F#/Gb3,G3,0.8
early,8.99,3.74,5.25,E/Fb3,G3,0.4
early,9.5,3.74,5.76,B/Cb3,G3,0.2
correct,10.5,4.83,5.67,X0,E/Fb3,0.0
correct,11.52,5.85,5.67,G3,E/Fb3,0.4
early,12.51,5.85,6.66,G3,E/Fb3,0.4
early,13.5,5.85,7.65,G3,E/Fb3,0.4
early,14.5,6.4,8.1,F#/Gb3,E/Fb3,0.6
early,15.52,6.97,8.55,B/Cb3,G3,0.2
early,16.0,6.97,9.03,G3,G3,1.0
early,16.51,6.97,9.54,G3,G3,1.0
correct,16.99,7.48,9.51,F#/Gb3,F#/Gb3,1.0
correct,17.5,7.9,9.6,B/Cb3,E/Fb3,0.1
early,18.5,7.9,10.6,C4,E/Fb3,0.2
early,19.52,7.9,11.62,X0,E/Fb3,0.0
late,20.0,9.05,10.95,G3,X0,0.0
late,20.51,9.98,10.53,B/Cb3,X0,0.0
early,20.99,9.98,11.01,X0,X0,0.0
late,21.5,11.16,10.34,X0,D#/Eb3,0.0
extra,,12.25,,,G3,
extra,,13.34,,,F#/Gb3,
extra,,14.27,,,F#/Gb3,
extra,,14.84,,,F#/Gb3,
extra,,15.26,,,B/Cb3,
extra,,15.9,,,F#/Gb3,
extra,,16.44,,,F#/Gb3,
extra,,17.56,,,G#/Ab3,
extra,,18.49,,,C4,
extra,,18.72,,,C4,
extra,,19.04,,,C4,
extra,,19.32,,,C4,
extra,,19.58,,,F#/Gb3,
extra,,21.63,,,X0,
