mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,420,366,303,59,4,54,0,48,120.00,170.00,50.00
progressive_tempo,ritardando,366,441,283,4,79,0,75,49,120.00,188.00,68.00
progressive_tempo,tempo_fluctuation,393,494,189,38,166,0,101,39,120.00,144.00,24.00
duration,note_held_too_long,366,365,365,0,0,1,0,323,120.00,134.00,14.00
duration,note_cut_too_soon,366,365,365,0,0,1,0,325,120.00,134.00,14.00
note,note_missing,366,365,365,0,0,1,0,324,120.00,134.00,14.00
note,note_not_expected,366,365,365,0,0,1,0,323,120.00,134.00,14.00
articulation,articulated_legato,366,365,365,0,0,1,0,323,120.00,134.00,14.00
articulation,articulated_staccato,379,379,356,16,7,0,0,108,120.00,134.00,14.00
articulation,articulated_accentuated,366,365,365,0,0,1,0,324,120.00,134.00,14.00
