onset_type,ref_onset_time,live_onset_time,adjustment_ms,ref_pitch_hz,live_pitch_hz,pitch,pitch_similarity,is_matched
correct,0.0,0.0,0.0,440.2,440.2,440.2,1.0,True
correct,0.789,0.789,0.0,391.7,391.6,391.7,0.9980000257492065,True
correct,1.579,1.579,0.0,369.5,369.5,369.5,1.0,True
correct,2.368,2.368,0.0,277.1,277.1,277.1,1.0,True
correct,3.158,3.158,0.0,247.0,247.0,247.0,1.0,True
correct,3.947,3.947,0.0,277.2,277.6,277.2,0.9890000224113464,True
correct,4.737,4.737,0.0,293.2,293.2,293.2,0.9990000128746033,True
correct,5.526,5.526,0.0,219.4,219.4,219.4,1.0,True
correct,8.684,8.684,0.0,219.6,219.6,219.6,1.0,True
correct,9.473,9.473,0.0,246.2,246.6,246.2,0.9860000014305115,True
correct,10.263,10.263,0.0,261.1,261.1,261.1,1.0,True
correct,11.052,11.052,0.0,329.5,329.5,329.5,0.9990000128746033,True
correct,11.842,11.842,0.0,293.2,293.2,293.2,0.9990000128746033,True
correct,12.631,12.631,0.0,246.6,246.7,246.6,0.9990000128746033,True
correct,13.421,13.421,0.0,293.2,293.2,293.2,1.0,True
correct,14.21,14.21,0.0,260.7,260.9,260.7,0.9929999709129333,True
correct,15.0,15.0,0.0,247.0,247.0,247.0,1.0,True
correct,15.789,15.789,0.0,293.3,293.3,293.3,0.9990000128746033,True
correct,19.737,19.737,0.0,293.2,293.2,293.2,1.0,True
correct,20.526,20.526,0.0,329.6,329.8,329.6,0.9959999918937683,True
correct,21.316,21.316,0.0,348.9,348.9,348.9,0.9990000128746033,True
correct,22.105,22.105,0.0,391.5,391.6,391.5,0.9980000257492065,True
correct,22.895,22.895,0.0,440.2,440.2,440.2,1.0,True
correct,23.684,23.684,0.0,261.1,261.1,261.1,1.0,True
correct,24.474,24.474,0.0,293.2,293.2,293.2,1.0,True
correct,25.263,25.263,0.0,329.6,329.8,329.6,0.996999979019165,True
correct,26.052,26.052,0.0,293.2,293.0,293.2,0.9940000176429749,True
correct,26.842,26.842,0.0,247.0,247.0,247.0,1.0,True
correct,27.631,27.631,0.0,293.3,293.2,293.3,0.996999979019165,True
correct,31.579,31.579,0.0,293.2,293.2,293.2,1.0,True
correct,32.368,32.368,0.0,391.6,391.6,391.6,1.0,True
correct,34.737,34.737,0.0,348.9,348.9,348.9,1.0,True
correct,37.105,37.105,0.0,246.7,246.7,246.7,1.0,True
correct,37.895,37.895,0.0,261.1,261.1,261.1,0.9990000128746033,True
early,38.684,38.08,0.6,348.8,348.6,348.8,0.9940000176429749,True
correct,39.474,38.87,0.6,329.9,329.3,329.9,0.9829999804496765,True
correct,40.263,39.659,0.6,293.3,292.6,293.3,0.9810000061988831,True
correct,41.053,40.449,0.6,261.2,261.0,261.2,0.9940000176429749,True
correct,41.842,41.238,0.6,329.5,328.8,329.5,0.9829999804496765,True
correct,42.632,42.028,0.6,293.2,293.3,293.2,0.9990000128746033,True
correct,43.421,42.817,0.6,260.7,260.2,260.7,0.984000027179718,True
correct,44.21,43.607,0.6,174.0,174.1,174.0,0.9940000176429749,True
correct,45.0,44.396,0.6,219.6,174.3,219.6,0.0,True
correct,45.789,45.186,0.6,246.2,246.6,246.2,0.984000027179718,True
correct,46.579,45.975,0.6,261.1,258.0,261.1,0.8999999761581421,True
correct,48.947,48.344,0.6,293.2,293.2,293.2,0.9980000257492065,True
