onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,C5,C5,1.0
correct,0.51,0.51,0.0,C5,C5,1.0
correct,0.99,0.99,0.0,G5,G5,1.0
correct,1.5,1.5,0.0,G5,G5,1.0
early,2.02,1.76,0.26,A5,A5,1.0
early,2.5,1.98,0.52,G5,G#/Ab5,0.8
correct,3.01,2.5,0.51,G5,G5,1.0
correct,3.52,3.01,0.51,F5,G5,0.6
correct,4.0,3.52,0.48,F5,F5,1.0
correct,4.51,4.0,0.51,F5,F5,1.0
correct,4.99,4.51,0.48,E/Fb5,F5,0.8
correct,5.5,4.99,0.51,E/Fb5,E/Fb5,1.0
correct,6.02,5.5,0.52,D5,E/Fb5,0.6
correct,6.37,5.98,0.39,E/Fb5,D5,0.6
late,6.53,6.37,0.16,C5,D5,0.6
early,7.52,6.53,0.99,C5,C5,1.0
late,8.0,7.52,0.48,C5,C5,1.0
correct,8.51,8.0,0.51,C5,C5,1.0
correct,8.99,8.51,0.48,G5,C5,0.1
correct,9.5,9.02,0.48,G5,G5,1.0
correct,10.02,9.5,0.52,A5,G5,0.6
correct,10.5,10.02,0.48,G5,A5,0.6
correct,11.01,10.5,0.51,G5,G5,1.0
correct,11.52,11.01,0.51,F5,G5,0.6
correct,12.0,11.52,0.48,F5,F5,1.0
correct,12.51,12.0,0.51,F5,F5,1.0
correct,12.99,12.51,0.48,E/Fb5,F5,0.8
correct,13.5,12.99,0.51,E/Fb5,E/Fb5,1.0
correct,14.02,13.5,0.52,D5,E/Fb5,0.6
late,14.37,14.02,0.35,E/Fb5,D5,0.6
late,14.53,14.37,0.16,C5,D5,0.6
early,15.52,14.53,0.99,G5,C5,0.1
late,16.0,15.52,0.48,G5,G5,1.0
correct,16.51,16.0,0.51,G5,G5,1.0
correct,16.99,16.51,0.48,F5,G5,0.6
early,17.5,16.51,0.99,F5,G5,0.6
early,18.02,16.51,1.51,E/Fb5,G5,0.4
early,18.5,16.51,1.99,D5,G5,0.1
correct,19.01,16.99,2.02,D5,F5,0.4
correct,19.49,17.5,1.99,G5,F5,0.6
late,19.49,18.02,1.47,G5,E/Fb5,0.4
late,19.49,18.5,0.99,G5,D5,0.1
late,19.49,19.01,0.48,G5,D5,0.1
correct,19.49,19.49,0.0,G5,D5,0.1
late,19.49,20.0,-0.51,G5,G5,1.0
correct,20.0,20.51,-0.51,G5,G5,1.0
correct,20.51,21.02,-0.51,G5,F5,0.6
correct,20.99,21.5,-0.51,F5,F5,1.0
correct,21.5,21.5,0.0,F5,F5,1.0
early,22.02,21.5,0.52,F5,F5,1.0
late,22.24,22.02,0.22,E/Fb5,F5,0.8
correct,22.37,22.24,0.13,E/Fb5,E/Fb5,1.0
correct,22.53,22.4,0.13,E/Fb5,F5,0.8
early,23.01,22.53,0.48,D5,E/Fb5,0.6
correct,23.49,23.01,0.48,D5,D5,1.0
correct,24.0,23.49,0.51,C5,D5,0.6
correct,24.51,24.0,0.51,C5,C5,1.0
correct,24.99,24.51,0.48,G5,C5,0.1
correct,25.5,25.02,0.48,G5,G5,1.0
correct,26.02,25.5,0.52,A5,G5,0.6
correct,26.5,25.98,0.52,G5,A5,0.6
correct,27.01,26.53,0.48,G5,G5,1.0
correct,27.52,27.01,0.51,F5,G5,0.6
correct,28.0,27.52,0.48,F5,F5,1.0
correct,28.51,28.0,0.51,F5,F5,1.0
correct,28.99,28.51,0.48,E/Fb5,F5,0.8
correct,29.5,28.99,0.51,E/Fb5,E/Fb5,1.0
correct,30.02,29.5,0.52,E/Fb5,E/Fb5,1.0
late,30.24,30.02,0.22,D5,E/Fb5,0.6
correct,30.37,30.24,0.13,D5,D5,1.0
correct,30.53,30.4,0.13,C5,E/Fb5,0.2
extra,,30.53,,,C5,
