onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,G3,G3,1.0
correct,0.51,0.64,-0.13,B/Cb3,B/Cb3,1.0
correct,0.99,1.25,-0.26,X0,F#/Gb3,0.0
late,0.99,1.85,-0.86,X0,X0,0.0
correct,1.5,2.46,-0.96,X0,G3,0.0
correct,2.02,3.04,-1.02,G3,B/Cb3,0.2
correct,2.5,3.65,-1.15,B/Cb3,F#/Gb3,0.1
correct,3.01,4.22,-1.21,F#/Gb3,G3,0.8
late,3.01,5.25,-2.24,F#/Gb3,G3,0.8
late,3.52,6.4,-2.88,G3,G3,1.0
correct,4.51,7.52,-3.01,G3,D#/Eb3,0.2
correct,5.5,8.57,-3.07,G3,E/Fb3,0.4
early,6.5,9.05,-2.55,E/Fb3,G3,0.4
late,6.5,9.57,-3.07,E/Fb3,F#/Gb3,0.6
early,7.52,10.05,-2.53,G3,E/Fb3,0.4
correct,8.0,10.62,-2.62,G3,B/Cb3,0.2
late,8.51,11.61,-3.1,F#/Gb3,X0,0.0
late,8.99,12.51,-3.52,E/Fb3,X0,0.0
late,8.99,13.53,-4.54,E/Fb3,G3,0.4
late,9.5,14.46,-4.96,B/Cb3,G3,0.2
correct,10.5,15.39,-4.89,X0,F#/Gb3,0.0
correct,11.52,16.29,-4.77,G3,F#/Gb3,0.8
early,12.51,16.29,-3.78,G3,F#/Gb3,0.8
early,13.5,16.67,-3.17,G3,B/Cb3,0.2
late,13.5,17.09,-3.59,G3,G3,1.0
late,13.5,17.57,-4.07,G3,F#/Gb3,0.8
early,14.5,18.01,-3.51,F#/Gb3,B/Cb3,0.1
early,15.52,18.85,-3.33,B/Cb3,C4,0.8
late,15.52,19.68,-4.16,B/Cb3,C4,0.8
correct,16.0,20.13,-4.13,G3,G3,1.0
correct,16.51,20.54,-4.03,G3,B/Cb3,0.2
correct,16.99,20.93,-3.94,F#/Gb3,F#/Gb3,1.0
late,16.99,21.31,-4.32,F#/Gb3,X0,0.0
missing,17.5,,,B/Cb3,,
missing,18.5,,,C4,,
missing,19.52,,,X0,,
missing,20.0,,,G3,,
missing,20.51,,,B/Cb3,,
missing,20.99,,,X0,,
missing,21.5,,,X0,,
