mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,45,45,45,0,0,0,0,36,175.00,170.00,5.00
tempo,faster_tempo,47,47,45,0,2,0,0,33,175.00,208.00,33.00
tempo,a_lot_faster_tempo,49,49,45,2,2,0,0,33,175.00,268.00,93.00
tempo,slower_tempo,47,47,46,1,0,0,0,34,175.00,144.00,31.00
tempo,a_lot_slower_tempo,51,51,42,4,5,0,0,29,175.00,170.00,5.00
progressive_tempo,accelerando,54,46,31,10,5,8,0,14,175.00,188.00,13.00
progressive_tempo,ritardando,49,58,25,7,17,0,9,11,175.00,188.00,13.00
progressive_tempo,tempo_fluctuation,53,52,33,9,10,1,0,22,175.00,188.00,13.00
timing,note_too_soon,49,49,43,2,4,0,0,31,175.00,170.00,5.00
timing,note_too_late,50,50,43,3,4,0,0,32,175.00,170.00,5.00
duration,note_held_too_long,45,45,45,0,0,0,0,37,175.00,170.00,5.00
duration,note_cut_too_soon,47,47,46,0,1,0,0,35,175.00,170.00,5.00
note,note_missing,45,44,43,1,0,1,0,36,175.00,170.00,5.00
note,note_not_expected,45,45,45,0,0,0,0,35,175.00,170.00,5.00
articulation,articulated_legato,52,50,23,13,14,2,0,12,175.00,170.00,5.00
articulation,articulated_staccato,45,45,45,0,0,0,0,37,175.00,170.00,5.00
articulation,articulated_accentuated,45,45,45,0,0,0,0,37,175.00,170.00,5.00
