onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb5,E/Fb5,1.0
correct,0.23,0.13,0.1,D#/Eb5,E/Fb5,0.8
correct,0.45,0.29,0.16,D#/Eb5,D#/Eb5,1.0
early,0.71,0.29,0.42,E/Fb5,D#/Eb5,0.8
correct,0.96,0.45,0.51,D#/Eb5,E/Fb5,0.8
correct,1.22,0.68,0.54,B/Cb4,D#/Eb5,0.2
correct,1.48,0.84,0.64,D5,E/Fb5,0.6
early,1.73,0.84,0.89,D5,E/Fb5,0.6
correct,1.96,1.03,0.93,C5,B/Cb4,0.8
early,2.72,1.22,1.5,C4,D5,0.6
early,2.98,1.22,1.76,E/Fb4,D5,0.6
correct,3.2,1.38,1.82,E/Fb4,C5,0.2
late,3.46,1.99,1.47,B/Cb4,C4,0.8
early,4.23,2.15,2.08,E/Fb4,C4,0.2
early,4.45,2.15,2.3,E/Fb4,C4,0.2
correct,4.71,2.34,2.37,B/Cb4,E/Fb4,0.1
correct,4.96,2.5,2.46,B/Cb4,A4,0.6
correct,5.73,3.14,2.59,E/Fb4,E/Fb4,1.0
early,5.96,3.14,2.82,E/Fb4,E/Fb4,1.0
correct,6.21,3.3,2.91,E/Fb5,E/Fb4,1.0
correct,6.47,3.49,2.98,E/Fb5,G#/Ab4,0.2
correct,6.72,3.72,3.0,E/Fb5,B/Cb4,0.1
early,6.98,3.72,3.26,E/Fb5,B/Cb4,0.1
late,7.2,4.36,2.84,E/Fb5,E/Fb4,1.0
correct,7.46,4.48,2.98,D5,E/Fb4,0.6
correct,7.72,4.68,3.04,C5,E/Fb5,0.2
early,7.97,4.68,3.29,C5,E/Fb5,0.2
early,8.71,4.96,3.75,C4,D#/Eb5,0.4
correct,8.96,5.12,3.84,C4,E/Fb5,0.2
early,9.22,5.12,4.1,A4,E/Fb5,0.1
correct,9.48,5.32,4.16,B/Cb4,D#/Eb5,0.2
early,10.21,5.51,4.7,E/Fb4,E/Fb5,1.0
correct,10.47,5.7,4.77,C5,B/Cb4,0.8
correct,10.72,5.99,4.73,C5,C5,1.0
correct,10.98,6.15,4.83,A4,C5,0.4
correct,11.72,6.82,4.9,B/Cb4,C4,0.8
early,11.97,6.82,5.15,B/Cb4,C4,0.8
early,12.23,6.82,5.41,D5,C4,0.6
correct,12.45,7.04,5.41,D5,C4,0.6
early,13.22,7.2,6.02,G4,E/Fb4,0.4
correct,13.48,7.43,6.05,F5,A4,0.2
late,13.73,8.13,5.6,F5,E/Fb4,0.8
early,13.96,8.13,5.83,E/Fb5,E/Fb4,1.0
early,14.72,8.36,6.36,F4,C5,0.1
correct,14.98,8.52,6.46,E/Fb5,C5,0.2
correct,15.2,8.71,6.49,E/Fb5,B/Cb4,0.1
early,15.46,8.71,6.75,C5,B/Cb4,0.8
correct,16.23,9.44,6.79,E/Fb4,E/Fb5,1.0
correct,16.45,9.64,6.81,E/Fb4,B/Cb4,0.1
correct,16.71,9.83,6.88,D5,C5,0.6
early,16.96,9.83,7.13,C5,C5,1.0
early,19.46,10.15,9.31,E/Fb5,E/Fb5,1.0
late,19.72,10.85,8.87,D#/Eb5,G4,0.2
early,19.97,10.85,9.12,D#/Eb5,G4,0.2
correct,20.23,11.01,9.22,D#/Eb5,G4,0.2
correct,20.45,11.24,9.21,D#/Eb5,F5,0.6
correct,20.71,11.56,9.15,E/Fb5,D5,0.6
late,20.96,12.26,8.7,B/Cb4,F4,0.0
correct,21.22,12.48,8.74,C5,F4,0.1
correct,21.48,12.74,8.74,A4,E/Fb5,0.1
early,22.21,12.74,9.47,C4,E/Fb5,0.2
early,22.47,12.74,9.73,E/Fb4,E/Fb5,1.0
correct,22.72,13.0,9.72,E/Fb4,C5,0.2
late,22.98,13.73,9.25,B/Cb4,D4,0.4
early,23.72,13.99,9.73,E/Fb4,D5,0.6
correct,23.97,14.24,9.73,E/Fb4,D5,0.6
early,24.23,14.24,9.99,B/Cb4,D5,0.4
correct,24.45,14.47,9.98,B/Cb4,C5,0.8
late,25.22,17.09,8.13,E/Fb4,E/Fb5,1.0
correct,25.48,17.35,8.13,E/Fb5,D#/Eb5,0.8
correct,25.73,17.64,8.09,E/Fb5,E/Fb5,1.0
correct,25.96,17.89,8.07,D#/Eb5,E/Fb5,0.8
early,26.21,17.89,8.32,E/Fb5,E/Fb5,1.0
early,26.47,17.89,8.58,E/Fb5,E/Fb5,1.0
correct,26.72,18.18,8.54,E/Fb5,E/Fb5,1.0
late,26.72,18.44,8.28,E/Fb5,B/Cb4,0.1
correct,26.98,18.72,8.26,D5,B/Cb4,0.4
correct,27.2,19.01,8.19,D5,D5,1.0
early,27.46,19.01,8.45,A4,D5,0.1
early,28.23,19.3,8.93,C4,A4,0.4
late,28.45,20.13,8.32,C4,B/Cb3,0.8
correct,28.71,20.42,8.29,E/Fb4,E/Fb4,1.0
correct,28.96,20.71,8.25,A4,A4,1.0
early,29.73,20.96,8.77,E/Fb4,A4,0.1
late,29.96,21.86,8.1,E/Fb4,E/Fb4,1.0
early,30.21,21.86,8.35,C5,E/Fb4,0.2
early,30.47,21.86,8.61,A4,E/Fb4,0.1
extra,,22.15,,,G#/Ab4,
extra,,22.47,,,B/Cb4,
extra,,22.76,,,C5,
extra,,23.68,,,E/Fb4,
extra,,23.97,,,E/Fb4,
extra,,24.26,,,D#/Eb5,
extra,,24.58,,,E/Fb5,
extra,,24.9,,,D#/Eb5,
extra,,25.22,,,E/Fb5,
extra,,25.51,,,D#/Eb5,
extra,,25.86,,,D5,
extra,,26.15,,,D5,
extra,,26.47,,,C5,
extra,,27.49,,,C4,
extra,,27.81,,,E/Fb4,
extra,,28.13,,,E/Fb4,
extra,,28.45,,,A4,
extra,,29.48,,,E/Fb4,
extra,,29.8,,,D#/Eb5,
extra,,30.18,,,B/Cb4,
extra,,30.53,,,A4,
