onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A3,A3,1.0
correct,0.13,0.1,0.03,A3,D4,0.1
correct,0.32,0.26,0.06,D4,E/Fb4,0.6
early,0.55,0.26,0.29,F#/Gb4,E/Fb4,0.6
early,0.9,0.39,0.51,F#/Gb4,F#/Gb4,1.0
correct,1.28,0.64,0.64,F#/Gb4,F#/Gb4,1.0
early,2.05,0.64,1.41,E/Fb4,F#/Gb4,0.6
correct,2.24,0.9,1.34,D4,F#/Gb4,0.2
late,2.37,1.38,0.99,C#/Db4,E/Fb4,0.4
early,3.52,1.38,2.14,D4,E/Fb4,0.6
correct,3.68,1.6,2.08,E/Fb4,D4,0.6
correct,3.91,1.73,2.18,F#/Gb4,C#/Db4,0.1
early,5.99,1.73,4.26,A3,C#/Db4,0.2
early,6.18,1.73,4.45,D4,C#/Db4,0.8
late,6.31,2.47,3.84,D4,D4,1.0
late,6.31,2.72,3.59,D4,E/Fb4,0.6
correct,6.5,2.85,3.65,E/Fb4,D4,0.6
late,6.92,4.42,2.5,F#/Gb4,A3,0.4
early,7.3,4.58,2.72,E/Fb4,D4,0.6
early,8.04,4.58,3.46,D4,D4,1.0
early,8.2,4.58,3.62,D4,D4,1.0
correct,8.42,4.71,3.71,B/Cb3,E/Fb4,0.1
early,9.92,4.87,5.05,B/Cb3,F#/Gb4,0.1
early,11.97,5.16,6.81,G#/Ab3,F#/Gb4,0.6
correct,12.13,5.41,6.72,A3,F#/Gb4,0.4
late,12.32,6.02,6.3,D4,D4,1.0
correct,12.55,6.18,6.37,F#/Gb4,C#/Db4,0.1
early,12.9,6.34,6.56,F#/Gb4,B/Cb3,0.1
early,13.28,6.34,6.94,F#/Gb4,B/Cb3,0.1
early,14.05,6.34,7.71,E/Fb4,B/Cb3,0.1
late,14.24,7.52,6.72,D4,B/Cb3,0.4
correct,14.37,7.52,6.85,C#/Db4,B/Cb3,0.6
late,15.52,9.25,6.27,D4,A3,0.1
correct,15.68,9.38,6.3,B/Cb4,A3,0.6
correct,15.91,9.54,6.37,A4,D4,0.1
correct,16.1,9.7,6.4,E/Fb4,E/Fb4,1.0
early,16.29,9.7,6.59,E/Fb4,E/Fb4,1.0
early,17.03,9.96,7.07,G4,F#/Gb4,0.8
correct,17.41,10.31,7.1,G4,F#/Gb4,0.8
early,17.6,10.31,7.29,F#/Gb4,F#/Gb4,1.0
late,17.8,10.95,6.85,D4,E/Fb4,0.6
early,18.18,11.14,7.04,D4,D4,1.0
early,18.53,11.3,7.23,D4,C#/Db4,0.8
late,18.92,12.29,6.63,A3,D#/Eb5,0.0
early,20.04,12.45,7.59,B/Cb3,B/Cb4,1.0
correct,20.2,12.61,7.59,B/Cb3,B/Cb4,1.0
correct,20.39,12.77,7.62,D4,A4,0.1
early,23.43,12.96,10.47,G4,E/Fb4,0.4
early,24.9,12.96,11.94,A#/Bb4,E/Fb4,0.0
early,26.4,12.96,13.44,A#/Bb4,E/Fb4,0.0
early,28.68,12.96,15.72,F4,E/Fb4,0.8
early,29.03,12.96,16.07,F4,E/Fb4,0.8
late,29.41,13.6,15.81,G4,F#/Gb4,0.8
early,30.18,13.99,16.19,G4,F#/Gb4,0.8
early,30.92,14.12,16.8,F4,F#/Gb4,0.8
early,31.65,14.31,17.34,F4,D4,0.4
early,32.42,14.66,17.76,D#/Eb4,D4,0.8
early,33.92,15.01,18.91,G4,D4,0.1
early,35.43,15.33,20.1,A#/Bb4,F#/Gb4,0.2
early,36.9,15.33,21.57,D5,F#/Gb4,0.2
early,38.4,16.39,22.01,D5,B/Cb3,0.4
early,38.79,16.55,22.24,A#/Bb4,B/Cb3,0.8
early,40.29,16.74,23.55,G#/Ab4,D4,0.0
late,40.68,19.65,21.03,A#/Bb4,G#/Ab4,0.6
late,41.03,21.16,19.87,A#/Bb4,A#/Bb4,1.0
early,41.41,21.16,20.25,C5,A#/Bb4,0.6
late,42.53,22.69,19.84,G4,D4,0.1
late,42.72,25.06,17.66,F4,F4,1.0
late,42.92,25.44,17.48,F4,F4,1.0
early,44.04,25.86,18.18,D#/Eb4,G#/Ab4,0.1
late,44.42,26.69,17.73,D#/Eb4,D#/Eb5,1.0
extra,,27.52,,,D#/Eb5,
extra,,28.39,,,D#/Eb4,
extra,,29.22,,,G4,
extra,,30.95,,,F4,
extra,,32.74,,,A#/Bb4,
extra,,34.56,,,D5,
extra,,36.42,,,D#/Eb5,
extra,,36.9,,,A#/Bb4,
extra,,38.82,,,G#/Ab4,
extra,,39.33,,,A#/Bb4,
extra,,39.81,,,E/Fb5,
extra,,40.32,,,G4,
extra,,41.83,,,F4,
extra,,42.05,,,F4,
extra,,42.34,,,F4,
extra,,43.91,,,D#/Eb4,
extra,,44.42,,,D#/Eb4,
