onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,C4,C4,1.0
correct,0.26,0.26,0.0,D#/Eb4,D#/Eb4,1.0
correct,0.84,0.84,0.0,F4,F4,1.0
correct,1.12,1.12,0.0,F4,F4,1.0
correct,1.54,1.54,0.0,G#/Ab4,G4,0.8
late,1.7,1.99,-0.29,G4,F4,0.6
late,1.99,2.53,-0.54,F4,F4,1.0
early,2.53,2.85,-0.32,F4,D4,0.4
correct,2.85,3.27,-0.42,D4,C4,0.6
early,3.27,3.43,-0.16,C4,D4,0.6
correct,3.43,3.68,-0.25,D4,D4,1.0
late,3.68,4.26,-0.58,D4,C4,0.6
early,4.26,4.55,-0.29,C4,C4,1.0
correct,4.55,4.96,-0.41,C4,C4,1.0
early,4.96,5.12,-0.16,C4,B/Cb3,0.8
correct,5.12,5.41,-0.29,B/Cb3,C4,0.8
late,5.41,5.99,-0.58,C4,B/Cb3,0.8
early,5.99,6.28,-0.29,B/Cb3,G3,0.2
late,6.28,6.82,-0.54,G3,C4,0.1
early,6.82,7.11,-0.29,C4,C4,1.0
late,7.11,7.68,-0.57,D#/Eb4,D#/Eb4,1.0
early,7.68,7.97,-0.29,D#/Eb4,F4,0.6
correct,7.97,8.39,-0.42,F4,G4,0.6
early,8.39,8.55,-0.16,G4,G4,1.0
correct,8.55,8.84,-0.29,G4,F4,0.6
late,8.84,9.41,-0.57,F4,F4,1.0
correct,9.41,9.41,0.0,F4,F4,1.0
early,9.7,9.41,0.29,A#/Bb3,F4,0.1
correct,10.12,9.7,0.42,C4,A#/Bb3,0.6
late,10.28,10.12,0.16,D4,C4,0.6
correct,10.28,10.28,0.0,D4,D4,1.0
correct,10.56,10.56,0.0,D4,D4,1.0
correct,10.98,10.98,0.0,D4,D4,1.0
correct,11.14,11.14,0.0,C4,C4,1.0
late,11.14,11.4,-0.26,C4,C4,1.0
late,11.4,11.84,-0.44,C4,B/Cb3,0.8
correct,11.84,11.97,-0.13,B/Cb3,A3,0.6
late,11.97,12.26,-0.29,A3,C4,0.4
late,12.26,12.84,-0.58,C4,C4,1.0
early,12.84,13.12,-0.28,C4,C4,1.0
missing,13.12,,,C4,,
