onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,C5,A4,0.4
correct,0.13,0.19,-0.06,C5,C5,1.0
correct,0.35,0.39,-0.04,B/Cb4,B/Cb4,1.0
correct,0.51,0.61,-0.1,A4,A4,1.0
correct,0.86,1.06,-0.2,D5,D5,1.0
late,0.86,1.47,-0.61,D5,D5,1.0
late,0.86,1.63,-0.77,D5,D5,1.0
correct,1.18,1.89,-0.71,D5,B/Cb4,0.4
correct,1.38,2.05,-0.67,E/Fb5,B/Cb4,0.1
correct,1.54,2.24,-0.7,B/Cb4,C5,0.8
late,1.73,2.66,-0.93,C5,A4,0.4
late,1.89,3.04,-1.15,A4,A4,1.0
early,2.24,3.2,-0.96,A4,A4,1.0
correct,2.56,3.43,-0.87,A4,B/Cb4,0.6
correct,2.75,3.59,-0.84,A4,B/Cb4,0.6
late,2.75,3.75,-1.0,A4,A4,1.0
correct,2.88,3.94,-1.06,C5,G4,0.1
late,2.88,4.1,-1.22,C5,G5,0.1
correct,3.07,4.29,-1.22,B/Cb4,F#/Gb5,0.1
correct,3.26,4.48,-1.22,A4,E/Fb5,0.1
correct,3.42,4.64,-1.22,G4,D5,0.1
correct,3.58,4.8,-1.22,G5,C5,0.1
correct,3.74,4.99,-1.25,F#/Gb5,B/Cb4,0.1
correct,3.9,5.15,-1.25,E/Fb5,A4,0.1
late,4.13,5.7,-1.57,C5,G4,0.1
late,4.13,6.02,-1.89,C5,C5,1.0
correct,4.26,6.15,-1.89,B/Cb4,C5,0.8
correct,4.45,6.34,-1.89,A4,A4,1.0
correct,4.64,6.47,-1.83,G4,A4,0.6
late,4.64,6.82,-2.18,G4,D5,0.1
early,5.28,7.01,-1.73,G4,D5,0.1
correct,5.47,7.27,-1.8,A4,E/Fb5,0.1
correct,5.66,7.39,-1.73,C5,E/Fb5,0.2
correct,5.82,7.55,-1.73,B/Cb4,B/Cb4,1.0
correct,5.98,7.71,-1.73,A4,C5,0.4
early,6.34,7.87,-1.53,D5,A4,0.1
correct,6.69,8.16,-1.47,D5,A4,0.1
correct,6.85,8.45,-1.6,E/Fb5,C5,0.2
correct,6.85,8.58,-1.73,E/Fb5,B/Cb4,0.1
correct,7.04,8.71,-1.67,B/Cb4,B/Cb4,1.0
correct,7.2,8.87,-1.67,C5,G4,0.1
correct,7.33,8.99,-1.66,C5,G4,0.1
early,7.71,8.99,-1.28,A4,G4,0.6
early,8.06,9.12,-1.06,A4,D5,0.1
late,8.06,9.28,-1.22,A4,A4,1.0
correct,8.06,9.41,-1.35,A4,G4,0.6
missing,8.22,,,A4,,
missing,8.38,,,C5,,
missing,8.58,,,A4,,
missing,8.74,,,G4,,
missing,8.93,,,D5,,
missing,9.09,,,A4,,
missing,9.25,,,B/Cb4,,
missing,9.44,,,G4,,
