mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,255,254,216,21,17,1,0,149,120.00,99.00,21.00
tempo,faster_tempo,268,269,215,27,26,0,1,116,120.00,117.00,3.00
tempo,a_lot_faster_tempo,274,274,236,16,22,0,0,108,120.00,110.00,10.00
tempo,slower_tempo,270,270,241,14,15,0,0,116,120.00,117.00,3.00
tempo,a_lot_slower_tempo,267,266,197,50,19,1,0,78,120.00,125.00,5.00
progressive_tempo,accelerando,308,262,123,88,51,46,0,34,120.00,110.00,10.00
progressive_tempo,ritardando,263,325,125,27,111,0,62,28,120.00,94.00,26.00
progressive_tempo,tempo_fluctuation,299,497,108,30,161,0,198,24,120.00,156.00,36.00
timing,note_too_soon,256,255,214,23,18,1,0,147,120.00,99.00,21.00
timing,note_too_late,255,255,189,31,35,0,0,122,120.00,99.00,21.00
duration,note_held_too_long,255,254,216,21,17,1,0,149,120.00,99.00,21.00
duration,note_cut_too_soon,256,255,215,21,19,1,0,148,120.00,99.00,21.00
note,note_missing,255,254,216,21,17,1,0,150,120.00,99.00,21.00
note,note_not_expected,255,254,216,21,17,1,0,149,120.00,99.00,21.00
articulation,articulated_legato,255,252,175,41,36,3,0,43,120.00,99.00,21.00
articulation,articulated_staccato,284,283,198,43,42,1,0,95,120.00,99.00,21.00
articulation,articulated_accentuated,255,254,216,21,17,1,0,149,120.00,99.00,21.00
