onset_type,onset_time,pitch
no_change,2.141,50
no_change,2.143,66
no_change,2.239,62
no_change,2.286,66
no_change,2.352,57
articulation,2.48,66
no_change,2.482,45
no_change,2.58,62
no_change,2.684,57
no_change,2.809,50
no_change,2.898,62
no_change,3.009,57
no_change,3.157,45
no_change,3.159,66
no_change,3.266,62
no_change,3.361,57
no_change,3.486,50
no_change,3.491,66
no_change,3.82,45
no_change,3.966,57
no_change,3.986,57
no_change,4.148,50
no_change,4.295,57
no_change,4.461,45
no_change,4.466,64
no_change,4.468,61
no_change,4.789,50
no_change,4.798,66
no_change,4.827,62
no_change,4.986,57
no_change,5.116,66
no_change,5.123,45
no_change,5.214,62
no_change,5.327,57
no_change,5.455,50
no_change,5.464,66
no_change,5.575,62
no_change,5.666,57
no_change,5.798,66
no_change,5.805,45
no_change,5.9,62
no_change,5.995,57
no_change,6.132,50
no_change,6.143,66
no_change,6.464,45
no_change,6.577,57
no_change,6.643,57
no_change,6.805,50
no_change,6.97,57
no_change,7.157,45
no_change,7.159,64
no_change,7.161,61
no_change,7.495,66
no_change,7.498,50
no_change,7.586,62
no_change,7.705,57
no_change,7.843,66
no_change,7.852,45
no_change,7.923,62
no_change,8.066,57
no_change,8.17,50
no_change,8.173,66
no_change,8.273,62
no_change,8.389,57
no_change,8.507,66
no_change,8.509,45
no_change,8.616,62
no_change,8.766,57
no_change,8.859,66
no_change,8.866,51
no_change,8.968,59
no_change,9.061,57
no_change,9.182,66
no_change,9.189,47
no_change,9.275,59
no_change,9.389,57
no_change,9.516,66
no_change,9.518,51
no_change,9.609,59
no_change,9.72,57
no_change,9.852,66
no_change,9.861,47
no_change,9.97,59
no_change,10.077,57
no_change,10.22,67
no_change,10.225,52
no_change,10.33,59
no_change,10.418,55
no_change,10.552,67
no_change,10.561,47
no_change,10.652,59
no_change,10.739,55
no_change,10.873,52
no_change,10.984,59
no_change,11.086,55
no_change,11.223,67
no_change,11.23,47
no_change,11.327,59
no_change,11.425,55
no_change,11.566,52
no_change,11.927,47
no_change,12.025,59
no_change,12.127,59
no_change,12.25,52
no_change,12.255,64
no_change,12.618,47
no_change,12.62,66
no_change,12.623,59
no_change,12.984,67
no_change,13.0,52
