onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,X0,X0,0.0
early,1.63,1.09,0.54,X0,F#/Gb4,0.0
early,2.4,1.67,0.73,A3,X0,0.0
early,4.0,2.69,1.31,X0,A3,0.0
correct,4.76,3.36,1.4,X0,X0,0.0
early,6.36,4.55,1.81,D4,X0,0.0
early,7.13,4.55,2.58,X0,X0,0.0
early,8.73,4.55,4.18,C#/Db4,X0,0.0
early,9.5,4.55,4.95,B/Cb3,X0,0.0
early,10.3,4.55,5.75,F#/Gb4,X0,0.0
early,11.1,5.06,6.04,G5,X0,0.0
late,11.87,6.21,5.66,A3,A3,1.0
early,12.67,6.72,5.95,F#/Gb4,X0,0.0
correct,13.47,7.39,6.08,B/Cb4,D4,0.4
early,14.24,7.91,6.33,B/Cb3,A5,0.6
late,14.24,8.51,5.73,B/Cb3,G5,0.2
early,15.04,9.06,5.98,F#/Gb4,A3,0.4
early,15.84,9.63,6.21,A4,C#/Db5,0.2
correct,16.57,10.24,6.33,A4,B/Cb4,0.6
early,18.2,10.82,7.38,F#/Gb4,F#/Gb4,1.0
correct,18.94,11.46,7.48,F#/Gb4,A4,0.4
early,20.57,11.97,8.6,F#/Gb4,A4,0.4
early,21.34,11.97,9.37,A3,A4,1.0
early,22.94,11.97,10.97,X0,A4,0.0
early,23.64,11.97,11.67,X0,A4,0.0
early,25.31,11.97,13.34,X0,A4,0.0
early,26.01,11.97,14.04,X0,A4,0.0
early,27.68,11.97,15.71,X0,A4,0.0
early,28.44,11.97,16.47,X0,A4,0.0
early,29.24,11.97,17.27,F#/Gb4,A4,0.4
late,30.04,13.12,16.92,A5,A3,1.0
correct,30.81,13.79,17.02,G5,F#/Gb4,0.8
late,31.61,15.01,16.6,A3,X0,0.0
early,32.41,15.59,16.82,C#/Db5,X0,0.0
late,33.18,16.83,16.35,A#/Bb3,A3,0.8
early,33.98,17.28,16.7,F#/Gb4,X0,0.0
late,34.78,18.59,16.19,A4,F#/Gb4,0.4
early,35.55,19.2,16.35,A4,X0,0.0
early,37.15,20.45,16.7,C#/Db5,X0,0.0
early,37.92,20.96,16.96,C#/Db5,X0,0.0
early,39.52,21.67,17.85,F#/Gb5,B/Cb3,0.1
early,40.28,22.27,18.01,F#/Gb5,A5,0.4
early,41.88,22.88,19.0,B/Cb3,G5,0.2
correct,42.65,23.52,19.13,E/Fb4,C#/Db4,0.4
early,44.25,23.52,20.73,E/Fb4,C#/Db4,0.4
early,45.02,23.52,21.5,B/Cb3,C#/Db4,0.6
early,46.62,23.52,23.1,X0,C#/Db4,0.0
early,47.36,23.52,23.84,X0,C#/Db4,0.0
early,48.99,24.13,24.86,A4,B/Cb4,0.6
early,49.79,24.74,25.05,A3,B/Cb4,0.6
correct,50.56,25.38,25.18,E/Fb4,B/Cb3,0.1
early,51.36,26.02,25.34,E/Fb5,A4,0.1
late,51.36,26.63,24.73,E/Fb5,A4,0.1
late,52.16,27.87,24.29,G3,F#/Gb4,0.8
late,52.16,28.48,23.68,G3,C#/Db5,0.0
late,52.92,29.79,23.13,G3,F#/Gb5,0.8
early,53.72,30.4,23.32,B/Cb4,F#/Gb5,0.1
late,54.52,31.71,22.81,D5,D#/Eb4,0.8
early,55.29,31.71,23.58,G3,D#/Eb4,0.2
early,56.09,32.23,23.86,B/Cb4,E/Fb4,0.1
late,56.86,33.6,23.26,D5,E/Fb4,0.6
early,58.46,34.27,24.19,D5,X0,0.0
early,59.23,34.27,24.96,F#/Gb3,X0,0.0
early,60.03,34.27,25.76,A3,X0,0.0
early,60.83,34.27,26.56,E/Fb5,X0,0.0
early,61.63,34.27,27.36,A3,X0,0.0
early,62.4,34.27,28.13,A3,X0,0.0
early,63.2,34.27,28.93,A5,X0,0.0
early,64.0,34.27,29.73,A3,X0,0.0
late,64.76,35.59,29.17,A3,X0,0.0
early,65.56,36.19,29.37,D5,X0,0.0
late,66.36,37.54,28.82,E/Fb5,A4,0.1
early,67.13,38.15,28.98,G3,A4,0.6
correct,67.93,38.85,29.08,B/Cb4,C4,0.8
correct,68.73,39.52,29.21,D5,C5,0.6
early,70.3,40.16,30.14,D5,E/Fb5,0.6
early,71.1,40.77,30.33,F#/Gb3,G3,0.8
correct,71.87,41.54,30.33,A3,D5,0.1
early,72.67,42.18,30.49,G5,X0,0.0
correct,73.4,42.88,30.52,G5,B/Cb3,0.2
early,75.04,43.55,31.49,F#/Gb5,B/Cb4,0.1
early,75.84,44.16,31.68,A3,D5,0.1
early,77.4,44.16,33.24,A3,D5,0.1
early,78.2,44.16,34.04,B/Cb4,D5,0.4
early,78.97,44.16,34.81,F#/Gb4,D5,0.2
early,79.77,44.16,35.61,B/Cb4,D5,0.4
late,80.57,45.57,35.0,C#/Db5,D5,0.8
correct,81.34,46.24,35.1,E/Fb4,X0,0.0
correct,82.14,46.95,35.19,C#/Db5,D4,0.8
correct,82.94,47.62,35.32,A3,E/Fb5,0.1
correct,83.71,48.32,35.39,A4,X0,0.0
early,84.51,48.96,35.55,F#/Gb4,A3,0.4
correct,85.31,49.7,35.61,D4,A5,0.1
correct,86.08,50.34,35.74,D4,A5,0.1
correct,86.88,51.07,35.81,B/Cb3,E/Fb4,0.1
late,86.88,51.75,35.13,B/Cb3,D5,0.4
early,89.24,52.45,36.79,A4,X0,0.0
early,91.61,53.15,38.46,D5,G3,0.1
correct,92.41,53.86,38.55,A#/Bb3,B/Cb4,0.8
early,93.98,53.86,40.12,B/Cb3,B/Cb4,1.0
early,94.75,53.86,40.89,G#/Ab3,B/Cb4,0.4
early,96.35,53.86,42.49,C#/Db4,B/Cb4,0.6
early,97.12,53.86,43.26,A#/Bb3,B/Cb4,0.8
early,98.72,53.86,44.86,B/Cb3,B/Cb4,1.0
early,99.48,53.86,45.62,X0,B/Cb4,0.0
early,101.08,53.86,47.22,A3,B/Cb4,0.6
early,101.88,53.86,48.02,A#/Bb3,B/Cb4,0.8
correct,102.65,54.5,48.15,F#/Gb4,D5,0.2
late,103.45,56.0,47.45,A5,D5,0.1
correct,104.25,56.71,47.54,G5,F#/Gb3,0.8
correct,105.05,57.41,47.64,A3,F#/Gb3,0.4
correct,105.82,58.08,47.74,B/Cb4,D5,0.4
correct,106.62,58.82,47.8,B/Cb3,G5,0.2
late,107.42,60.29,47.13,D5,F#/Gb5,0.2
correct,108.19,60.96,47.23,A4,F#/Gb5,0.4
late,108.99,62.5,46.49,A4,B/Cb4,0.6
early,110.56,63.2,47.36,F#/Gb4,X0,0.0
correct,111.36,63.94,47.42,F#/Gb4,F#/Gb4,1.0
early,112.92,64.64,48.28,F#/Gb4,B/Cb4,0.1
correct,113.69,65.41,48.28,X0,C#/Db4,0.0
early,115.29,66.08,49.21,A3,E/Fb4,0.1
early,116.06,66.08,49.98,A#/Bb3,E/Fb4,0.0
early,117.66,66.08,51.58,B/Cb3,E/Fb4,0.1
early,118.43,66.08,52.35,X0,E/Fb4,0.0
early,120.03,66.08,53.95,C#/Db4,E/Fb4,0.4
correct,120.83,66.88,53.95,B/Cb3,E/Fb5,0.1
correct,121.63,67.59,54.04,A5,X0,0.0
correct,122.4,68.35,54.05,G5,A3,0.6
correct,123.2,69.15,54.05,A3,F#/Gb4,0.4
late,123.2,69.86,53.34,A3,F#/Gb4,0.4
correct,124.0,70.63,53.37,C#/Db5,F#/Gb4,0.1
correct,124.76,71.39,53.37,C#/Db5,F#/Gb3,0.1
late,125.56,73.67,51.89,B/Cb4,D4,0.4
late,126.36,75.97,50.39,F#/Gb4,X0,0.0
correct,127.13,76.71,50.42,D5,X0,0.0
late,127.93,78.27,49.66,A4,F3,0.2
early,129.5,79.01,50.49,C#/Db5,X0,0.0
late,130.27,80.61,49.66,C#/Db5,X0,0.0
early,131.87,80.61,51.26,F#/Gb5,X0,0.0
early,132.67,80.61,52.06,F#/Gb5,X0,0.0
early,134.24,80.61,53.63,E/Fb4,X0,0.0
early,135.0,80.61,54.39,E/Fb4,X0,0.0
early,136.6,80.61,55.99,G3,X0,0.0
early,137.37,80.61,56.76,E/Fb4,X0,0.0
early,138.97,80.61,58.36,G4,X0,0.0
correct,139.74,81.38,58.36,X0,X0,0.0
correct,141.34,82.98,58.36,A4,X0,0.0
correct,142.14,83.71,58.43,A3,X0,0.0
late,142.94,85.38,57.56,E/Fb4,X0,0.0
correct,143.71,86.11,57.6,E/Fb5,X0,0.0
correct,144.51,86.95,57.56,G3,B/Cb3,0.2
correct,145.31,87.75,57.56,E/Fb4,G5,0.4
correct,146.08,88.58,57.5,D5,F#/Gb5,0.2
correct,146.88,89.35,57.53,G3,A3,0.6
correct,147.68,90.18,57.5,E/Fb4,B/Cb4,0.1
correct,148.44,90.98,57.46,B/Cb4,X0,0.0
correct,149.24,91.75,57.49,D5,F#/Gb4,0.2
early,150.81,92.64,58.17,E/Fb3,A#/Bb4,0.0
early,151.55,92.64,58.91,D5,A#/Bb4,0.2
early,152.38,92.64,59.74,A3,A#/Bb4,0.8
early,153.18,92.64,60.54,E/Fb5,A#/Bb4,0.0
early,153.98,92.64,61.34,A3,A#/Bb4,0.8
correct,154.78,93.44,61.34,A3,A4,1.0
late,155.55,95.11,60.44,G5,F#/Gb4,0.8
correct,156.35,95.87,60.48,A3,F#/Gb4,0.4
late,157.15,97.6,59.55,E/Fb4,X0,0.0
correct,157.92,98.43,59.49,E/Fb5,X0,0.0
late,158.72,100.13,58.59,G3,X0,0.0
late,158.72,100.96,57.76,G3,X0,0.0
late,159.52,102.69,56.83,E/Fb4,X0,0.0
correct,160.28,103.52,56.76,B/Cb4,X0,0.0
early,161.08,103.52,57.56,D5,X0,0.0
early,162.68,103.52,59.16,D5,X0,0.0
early,163.45,103.52,59.93,D5,X0,0.0
early,164.22,103.52,60.7,A3,X0,0.0
late,165.05,105.25,59.8,D5,X0,0.0
late,165.72,106.08,59.64,G5,X0,0.0
early,167.42,106.95,60.47,F5,B/Cb3,0.0
correct,168.16,107.81,60.35,F5,G5,0.6
early,169.79,108.64,61.15,B/Cb4,X0,0.0
late,169.79,109.57,60.22,B/Cb4,A3,0.6
correct,170.56,110.47,60.09,A3,B/Cb4,0.6
correct,171.36,111.27,60.09,A3,X0,0.0
early,172.16,111.27,60.89,E/Fb5,X0,0.0
early,172.92,111.27,61.65,E/Fb5,X0,0.0
early,173.72,111.27,62.45,E/Fb4,X0,0.0
early,174.52,111.27,63.25,C5,X0,0.0
correct,175.29,112.16,63.13,E/Fb5,F#/Gb4,0.6
correct,176.09,113.09,63.0,A3,A4,1.0
correct,176.89,113.92,62.97,F4,A4,0.2
late,177.66,115.75,61.91,F4,C#/Db5,0.2
correct,178.46,116.55,61.91,D4,C#/Db5,0.8
late,179.26,118.43,60.83,G3,F#/Gb5,0.8
early,181.63,119.3,62.33,D4,F#/Gb5,0.2
extra,,121.19,,,E/Fb4,
extra,,122.05,,,E/Fb4,
extra,,123.91,,,E/Fb4,
extra,,124.83,,,X0,
extra,,126.72,,,X0,
extra,,127.62,,,F3,
extra,,129.51,,,A4,
extra,,130.4,,,X0,
extra,,131.36,,,E/Fb4,
extra,,132.32,,,E/Fb5,
extra,,133.25,,,X0,
extra,,134.21,,,G3,
extra,,135.2,,,D#/Eb5,
extra,,136.13,,,X0,
extra,,137.06,,,E/Fb4,
extra,,138.08,,,E/Fb5,
extra,,138.98,,,D5,
extra,,140.99,,,D5,
extra,,141.99,,,F#/Gb3,
extra,,142.91,,,A3,
extra,,143.94,,,E/Fb5,
extra,,144.87,,,X0,
extra,,145.92,,,A3,
extra,,146.91,,,A5,
extra,,147.87,,,X0,
extra,,148.93,,,E/Fb4,
extra,,149.92,,,D#/Eb5,
extra,,150.91,,,X0,
extra,,151.91,,,G3,
extra,,152.99,,,D5,
extra,,153.99,,,D5,
extra,,156.03,,,D5,
extra,,157.09,,,F#/Gb3,
extra,,158.11,,,A3,
extra,,159.17,,,G5,
extra,,160.16,,,G5,
extra,,162.31,,,F5,
extra,,163.33,,,F5,
extra,,165.47,,,D#/Eb5,
extra,,166.53,,,A3,
extra,,167.55,,,A3,
extra,,168.67,,,E/Fb5,
extra,,169.73,,,X0,
extra,,170.79,,,E/Fb4,
extra,,171.91,,,E/Fb5,
extra,,172.96,,,X0,
extra,,174.08,,,A3,
extra,,175.2,,,F4,
extra,,176.29,,,F4,
extra,,177.38,,,F4,
extra,,178.5,,,F#/Gb3,
extra,,181.86,,,D4,
