onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,C5,C5,1.0
correct,0.51,0.48,0.03,C5,C5,1.0
correct,0.99,0.99,0.0,G5,G5,1.0
correct,1.5,1.47,0.03,G5,G5,1.0
correct,2.02,1.98,0.04,A5,A5,1.0
early,2.5,1.98,0.52,G5,A5,0.6
correct,3.01,2.46,0.55,G5,A5,0.6
correct,3.01,2.98,0.03,G5,G5,1.0
correct,3.52,3.49,0.03,F5,F5,1.0
correct,4.0,3.97,0.03,F5,F5,1.0
correct,4.51,4.48,0.03,F5,F5,1.0
correct,4.99,4.99,0.0,E/Fb5,E/Fb5,1.0
correct,5.5,5.47,0.03,E/Fb5,E/Fb5,1.0
correct,6.02,5.98,0.04,D5,D5,1.0
early,6.37,5.98,0.39,E/Fb5,D5,0.6
late,6.53,6.37,0.16,C5,E/Fb5,0.2
correct,6.53,6.5,0.03,C5,C5,1.0
correct,7.52,7.49,0.03,C5,C5,1.0
correct,8.0,7.97,0.03,C5,C5,1.0
correct,8.51,8.48,0.03,C5,G5,0.1
correct,8.99,8.99,0.0,G5,G5,1.0
correct,9.5,9.47,0.03,G5,G5,1.0
early,10.02,9.47,0.55,A5,G5,0.6
correct,10.5,9.98,0.52,G5,A5,0.6
correct,11.01,10.46,0.55,G5,A5,0.6
correct,11.01,10.98,0.03,G5,G5,1.0
correct,11.52,11.49,0.03,F5,F5,1.0
correct,12.0,11.97,0.03,F5,F5,1.0
correct,12.51,12.48,0.03,F5,F5,1.0
correct,12.99,12.96,0.03,E/Fb5,E/Fb5,1.0
correct,13.5,13.47,0.03,E/Fb5,E/Fb5,1.0
correct,14.02,13.98,0.04,D5,D5,1.0
correct,14.37,14.37,0.0,E/Fb5,E/Fb5,1.0
correct,14.53,14.5,0.03,C5,C5,1.0
correct,15.52,15.49,0.03,G5,G5,1.0
correct,16.0,16.0,0.0,G5,G5,1.0
late,16.0,16.48,-0.48,G5,F5,0.6
correct,16.51,16.96,-0.45,G5,F5,0.6
correct,16.99,16.96,0.03,F5,F5,1.0
correct,17.5,17.47,0.03,F5,F5,1.0
early,18.02,17.47,0.55,E/Fb5,F5,0.8
correct,18.5,17.95,0.55,D5,E/Fb5,0.6
correct,18.5,18.46,0.04,D5,E/Fb5,0.6
correct,19.01,18.98,0.03,D5,D5,1.0
correct,19.49,19.49,0.0,G5,G5,1.0
correct,20.0,19.97,0.03,G5,G5,1.0
late,20.0,20.48,-0.48,G5,F5,0.6
correct,20.51,20.99,-0.48,G5,F5,0.6
correct,20.99,21.47,-0.48,F5,F5,1.0
correct,21.5,21.47,0.03,F5,F5,1.0
early,22.02,21.47,0.55,F5,F5,1.0
late,22.24,21.98,0.26,E/Fb5,E/Fb5,1.0
correct,22.24,22.24,0.0,E/Fb5,E/Fb5,1.0
correct,22.37,22.37,0.0,E/Fb5,F5,0.8
correct,22.53,22.5,0.03,E/Fb5,E/Fb5,1.0
correct,23.01,22.98,0.03,D5,E/Fb5,0.6
late,23.01,23.49,-0.48,D5,C5,0.6
correct,23.49,23.97,-0.48,D5,C5,0.6
correct,24.0,24.48,-0.48,C5,G5,0.1
correct,24.51,24.48,0.03,C5,G5,0.1
correct,24.99,24.99,0.0,G5,G5,1.0
correct,25.5,25.47,0.03,G5,G5,1.0
correct,26.02,25.98,0.04,A5,A5,1.0
correct,26.5,26.46,0.04,G5,A5,0.6
correct,27.01,26.98,0.03,G5,G5,1.0
correct,27.52,27.49,0.03,F5,F5,1.0
correct,28.0,27.97,0.03,F5,F5,1.0
correct,28.51,28.48,0.03,F5,F5,1.0
early,28.99,28.48,0.51,E/Fb5,F5,0.8
correct,29.5,28.99,0.51,E/Fb5,E/Fb5,1.0
correct,29.5,29.47,0.03,E/Fb5,E/Fb5,1.0
correct,30.02,29.98,0.04,E/Fb5,D5,0.6
correct,30.24,30.24,0.0,D5,D5,1.0
correct,30.37,30.34,0.03,D5,D5,1.0
correct,30.53,30.5,0.03,C5,C5,1.0
