mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,75,75,75,0,0,0,0,72,120.00,117.00,3.00
tempo,faster_tempo,75,75,75,0,0,0,0,48,120.00,144.00,24.00
tempo,a_lot_faster_tempo,84,84,64,8,12,0,0,41,120.00,89.00,31.00
tempo,slower_tempo,76,76,73,0,3,0,0,56,120.00,94.00,26.00
tempo,a_lot_slower_tempo,78,78,74,2,2,0,0,52,120.00,120.00,0.00
progressive_tempo,accelerando,91,75,19,32,24,16,0,25,120.00,125.00,5.00
progressive_tempo,ritardando,76,96,21,18,37,0,20,16,120.00,117.00,3.00
progressive_tempo,tempo_fluctuation,97,96,24,37,35,1,0,37,120.00,117.00,3.00
timing,note_too_soon,79,79,69,3,7,0,0,70,120.00,117.00,3.00
timing,note_too_late,76,75,33,25,17,1,0,44,120.00,117.00,3.00
duration,note_held_too_long,75,75,75,0,0,0,0,73,120.00,117.00,3.00
duration,note_cut_too_soon,75,75,75,0,0,0,0,73,120.00,117.00,3.00
note,note_missing,76,75,30,26,19,1,0,45,120.00,117.00,3.00
note,note_not_expected,75,75,75,0,0,0,0,72,120.00,117.00,3.00
articulation,articulated_legato,75,72,34,22,16,3,0,41,120.00,117.00,3.00
articulation,articulated_staccato,75,75,75,0,0,0,0,73,120.00,117.00,3.00
articulation,articulated_accentuated,75,75,75,0,0,0,0,73,120.00,117.00,3.00
