onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A3,D4,0.1
correct,0.29,0.39,-0.1,A3,D4,0.1
correct,0.61,0.77,-0.16,A4,D4,0.1
late,0.61,1.54,-0.93,A4,G4,0.6
late,1.18,2.31,-1.13,A4,F#/Gb4,0.4
early,1.79,2.66,-0.87,F#/Gb4,F#/Gb4,1.0
correct,2.11,3.04,-0.93,E/Fb4,E/Fb4,1.0
late,2.4,5.63,-3.23,C#/Db4,C#/Db4,1.0
early,4.51,5.99,-1.48,C#/Db4,A3,0.2
late,4.51,6.34,-1.83,C#/Db4,G#/Ab3,0.1
correct,4.8,6.69,-1.89,A3,D4,0.1
late,4.8,7.33,-2.53,A3,F#/Gb4,0.4
late,5.09,8.13,-3.04,A3,C#/Db4,0.2
correct,5.41,8.45,-3.04,F#/Gb4,C#/Db4,0.1
early,5.98,8.8,-2.82,F#/Gb4,D4,0.2
early,6.59,8.8,-2.21,C#/Db4,D4,0.8
late,6.91,11.23,-4.32,D4,C#/Db4,0.8
late,6.91,11.49,-4.58,D4,D4,1.0
late,6.91,11.91,-5.0,D4,A3,0.1
correct,7.2,12.26,-5.06,F#/Gb4,A4,0.4
early,9.31,12.8,-3.49,D4,A4,0.1
late,9.6,13.57,-3.97,A3,F#/Gb4,0.4
correct,9.89,13.89,-4.0,A3,F#/Gb4,0.4
correct,10.21,14.24,-4.03,A4,E/Fb4,0.1
late,10.78,16.48,-5.7,A4,A#/Bb3,0.8
late,10.78,16.8,-6.02,A4,C#/Db4,0.2
late,10.78,17.12,-6.34,A4,A3,1.0
early,11.39,17.44,-6.05,F#/Gb4,C#/Db4,0.1
late,11.71,17.99,-6.28,E/Fb4,F#/Gb4,0.6
late,12.0,18.69,-6.69,C#/Db4,C#/Db4,1.0
late,12.0,18.88,-6.88,C#/Db4,C#/Db4,1.0
late,14.11,21.41,-7.3,C#/Db4,F#/Gb4,0.1
late,14.4,22.53,-8.13,A3,F#/Gb4,0.4
late,14.69,23.75,-9.06,A3,G4,0.6
early,15.01,23.75,-8.74,F#/Gb4,G4,0.8
early,15.58,23.97,-8.39,F#/Gb4,G4,0.8
late,15.58,24.26,-8.68,F#/Gb4,A4,0.4
late,15.58,24.55,-8.97,F#/Gb4,G4,0.8
early,16.19,24.83,-8.64,C#/Db4,F#/Gb4,0.1
late,16.51,26.05,-9.54,D4,C#/Db4,0.8
late,16.51,26.34,-9.83,D4,F#/Gb3,0.2
early,18.91,26.53,-7.62,F#/Gb4,F#/Gb3,1.0
early,20.09,27.07,-6.98,F#/Gb4,E/Fb3,0.6
correct,21.31,28.26,-6.95,G4,F#/Gb4,0.8
correct,21.6,28.42,-6.82,A4,F#/Gb4,0.4
correct,21.89,28.67,-6.78,A4,G4,0.6
correct,22.21,28.96,-6.75,F#/Gb4,F#/Gb4,1.0
late,22.21,29.28,-7.07,F#/Gb4,E/Fb4,0.6
late,22.49,30.37,-7.88,F#/Gb4,D4,0.2
early,23.71,30.95,-7.24,C#/Db4,B/Cb3,0.6
late,24.0,31.43,-7.43,F#/Gb3,B/Cb3,0.1
late,24.29,32.48,-8.19,F#/Gb3,E/Fb5,0.6
early,24.89,32.67,-7.78,E/Fb3,G4,0.4
late,24.89,32.93,-8.04,E/Fb3,F#/Gb4,0.6
early,26.11,33.19,-7.08,F#/Gb4,G4,0.8
correct,26.4,33.44,-7.04,G4,A4,0.6
late,26.69,34.53,-7.84,G4,A4,0.6
late,27.01,35.04,-8.03,E/Fb4,G4,0.4
correct,27.29,35.23,-7.94,E/Fb4,G4,0.4
early,28.51,35.49,-6.98,F#/Gb4,F#/Gb4,1.0
late,29.09,36.51,-7.42,B/Cb3,F#/Gb4,0.1
early,29.69,36.67,-6.98,B/Cb3,F#/Gb4,0.1
early,30.91,36.9,-5.99,G4,G4,1.0
late,30.91,37.19,-6.28,G4,F#/Gb4,0.8
late,30.91,37.44,-6.53,G4,E/Fb4,0.4
late,31.2,38.43,-7.23,F#/Gb4,B/Cb4,0.1
early,31.49,38.43,-6.94,F#/Gb4,B/Cb4,0.1
correct,31.81,38.85,-7.04,A4,B/Cb4,0.6
early,32.09,38.85,-6.76,A4,B/Cb4,0.6
early,33.31,39.3,-5.99,A4,B/Cb4,0.6
early,33.89,39.52,-5.63,G4,B/Cb4,0.2
correct,34.21,39.81,-5.6,F#/Gb4,G#/Ab4,0.6
missing,34.49,,,F#/Gb4,,
missing,35.71,,,F#/Gb4,,
missing,36.0,,,G4,,
missing,36.29,,,G4,,
missing,36.61,,,E/Fb4,,
missing,36.89,,,E/Fb4,,
missing,38.11,,,B/Cb4,,
missing,38.69,,,B/Cb4,,
missing,39.29,,,B/Cb4,,
missing,39.58,,,B/Cb4,,
missing,39.9,,,G#/Ab4,,
