mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,386,329,184,101,44,57,0,40,120.00,144.00,24.00
progressive_tempo,ritardando,330,402,181,37,112,0,72,40,120.00,85.00,35.00
progressive_tempo,tempo_fluctuation,366,492,173,38,155,0,126,40,120.00,117.00,3.00
duration,note_held_too_long,328,328,328,0,0,0,0,282,120.00,125.00,5.00
duration,note_cut_too_soon,329,329,327,1,1,0,0,277,120.00,125.00,5.00
note,note_missing,328,327,253,42,32,1,0,118,120.00,125.00,5.00
note,note_not_expected,328,329,298,12,18,0,1,226,120.00,125.00,5.00
articulation,articulated_legato,328,327,285,25,17,1,0,209,120.00,125.00,5.00
articulation,articulated_staccato,346,346,303,21,22,0,0,157,120.00,125.00,5.00
articulation,articulated_accentuated,328,328,328,0,0,0,0,282,120.00,125.00,5.00
