onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb4,E/Fb4,1.0
correct,0.23,0.16,0.07,E/Fb4,F#/Gb4,0.6
early,0.45,0.16,0.29,D4,F#/Gb4,0.2
correct,0.64,0.32,0.32,D4,D4,1.0
early,3.43,0.48,2.95,A3,B/Cb3,0.6
early,3.65,0.48,3.17,B/Cb3,B/Cb3,1.0
late,4.1,2.46,1.64,D4,F3,0.4
early,6.88,2.62,4.26,D4,A3,0.1
early,7.07,2.62,4.45,D4,A3,0.1
early,7.52,2.88,4.64,F#/Gb4,B/Cb3,0.1
late,9.22,4.99,4.23,D4,D4,1.0
correct,9.44,5.15,4.29,D4,D4,1.0
early,10.08,5.15,4.93,F#/Gb4,D4,0.2
correct,10.31,5.41,4.9,A4,F#/Gb4,0.4
late,10.95,6.72,4.23,E/Fb4,A4,0.1
early,13.51,6.94,6.57,E/Fb4,D4,0.6
late,13.73,7.36,6.37,F#/Gb4,F#/Gb4,1.0
correct,13.95,7.58,6.37,F#/Gb4,F#/Gb4,1.0
late,14.15,8.0,6.15,E/Fb4,A4,0.1
late,14.15,10.01,4.14,E/Fb4,E/Fb4,1.0
correct,14.37,10.21,4.16,B/Cb3,E/Fb4,0.1
early,17.79,10.4,7.39,B/Cb3,E/Fb4,0.1
early,19.07,10.56,8.51,G3,D4,0.1
correct,19.3,10.72,8.58,C#/Db4,D4,0.8
late,19.94,13.44,6.5,C#/Db4,G3,0.0
late,20.58,14.46,6.12,D4,G3,0.1
early,20.8,14.46,6.34,D4,G3,0.1
early,21.22,14.46,6.76,F#/Gb4,G3,0.8
early,22.95,14.46,8.49,E/Fb4,G3,0.4
early,24.0,14.46,9.54,E/Fb4,G3,0.4
early,24.23,14.46,9.77,E/Fb4,G3,0.4
early,24.64,14.46,10.18,E/Fb4,G3,0.4
early,30.66,14.46,16.2,F#/Gb4,G3,0.8
early,31.07,14.46,16.61,F#/Gb4,G3,0.8
early,31.3,14.46,16.84,D4,G3,0.1
early,31.52,14.46,17.06,D4,G3,0.1
early,34.08,14.46,19.62,B/Cb3,G3,0.2
early,34.95,14.46,20.49,A4,G3,0.6
early,37.51,14.65,22.86,A3,B/Cb3,0.6
late,37.73,15.17,22.56,B/Cb3,D4,0.4
late,37.95,15.71,22.24,B/Cb3,D4,0.4
correct,38.15,15.87,22.28,F#/Gb4,F#/Gb4,1.0
correct,38.37,16.22,22.15,E/Fb4,F#/Gb4,0.6
correct,39.65,17.63,22.02,E/Fb4,E/Fb4,1.0
late,39.87,18.49,21.38,A3,E/Fb4,0.1
correct,40.1,18.69,21.41,D4,F#/Gb4,0.2
early,40.93,19.07,21.86,D4,D4,1.0
late,41.38,24.22,17.16,C#/Db4,F#/Gb4,0.1
correct,41.79,24.54,17.25,C#/Db4,F#/Gb4,0.1
early,43.07,24.77,18.3,B/Cb3,E/Fb4,0.1
correct,43.3,24.93,18.37,D4,D4,1.0
late,43.52,27.23,16.29,D4,B/Cb4,0.4
correct,44.35,28.03,16.32,B/Cb4,A4,0.6
late,44.67,30.37,14.3,F#/Gb4,A3,0.4
correct,44.93,30.59,14.34,A4,B/Cb3,0.6
correct,45.06,30.78,14.28,A4,B/Cb3,0.6
early,45.25,30.78,14.47,G4,B/Cb3,0.2
early,46.95,30.91,16.04,A4,D4,0.1
correct,47.17,31.13,16.04,B/Cb4,F#/Gb4,0.1
late,47.36,32.32,15.04,B/Cb4,E/Fb4,0.1
early,47.59,32.32,15.27,E/Fb5,E/Fb4,1.0
correct,47.71,32.51,15.2,E/Fb5,A3,0.1
correct,47.81,32.73,15.08,B/Cb4,B/Cb3,1.0
late,47.91,33.57,14.34,A4,D4,0.1
late,48.03,33.98,14.05,A4,D4,0.1
correct,48.13,33.98,14.15,A4,D4,0.1
correct,48.23,33.98,14.25,F4,D4,0.4
late,48.35,34.37,13.98,F4,C4,0.1
late,48.45,35.61,12.84,F#/Gb4,C#/Db4,0.1
correct,48.64,35.84,12.8,F#/Gb4,D4,0.2
early,51.43,36.03,15.4,A3,B/Cb4,0.6
late,51.65,36.83,14.82,B/Cb3,F#/Gb4,0.1
correct,51.87,37.15,14.72,B/Cb3,F#/Gb4,0.1
late,51.87,37.37,14.5,B/Cb3,F#/Gb4,0.1
correct,52.1,37.53,14.57,F#/Gb4,A4,0.4
early,53.79,37.69,16.1,F#/Gb4,G#/Ab4,0.6
correct,55.52,39.36,16.16,E/Fb4,A4,0.1
early,57.03,39.58,17.45,D4,A4,0.1
early,57.44,39.74,17.7,D4,B/Cb4,0.4
early,57.86,39.97,17.89,D4,D5,1.0
correct,58.08,40.13,17.95,A3,D5,0.1
correct,58.31,40.22,18.09,D4,D5,1.0
early,61.95,40.35,21.6,X0,A4,0.0
early,62.37,40.45,21.92,X0,B/Cb4,0.0
early,68.35,40.54,27.81,X0,B/Cb4,0.0
early,68.58,40.54,28.04,E/Fb3,B/Cb4,0.1
early,68.8,40.54,28.26,F#/Gb3,B/Cb4,0.1
early,69.03,40.54,28.49,F3,B/Cb4,0.0
early,69.22,40.54,28.68,F3,B/Cb4,0.0
early,71.81,40.54,31.27,E/Fb3,B/Cb4,0.1
early,72.0,40.54,31.46,E/Fb3,B/Cb4,0.1
early,72.23,40.54,31.69,E/Fb3,B/Cb4,0.1
early,72.45,40.54,31.91,F3,B/Cb4,0.0
early,72.64,40.54,32.1,X0,B/Cb4,0.0
early,76.51,40.54,35.97,A3,B/Cb4,0.6
early,76.74,40.54,36.2,D4,B/Cb4,0.4
early,77.15,40.54,36.61,D4,B/Cb4,0.4
early,77.57,40.67,36.9,A3,F4,0.2
early,78.02,40.77,37.25,E/Fb4,F4,0.8
early,79.94,40.89,39.05,A3,F#/Gb4,0.4
correct,80.16,41.02,39.14,A3,F#/Gb4,0.4
late,80.58,43.87,36.71,A3,A3,1.0
early,81.03,44.09,36.94,F#/Gb4,A3,0.4
early,81.44,44.32,37.12,F#/Gb4,A3,0.4
early,83.36,44.48,38.88,G#/Ab3,A3,0.8
late,83.59,46.3,37.29,D4,E/Fb5,0.6
late,84.0,48.13,35.87,D4,D4,1.0
late,84.45,49.69,34.76,F#/Gb4,C#/Db4,0.1
correct,84.87,50.14,34.73,E/Fb4,D4,0.6
early,86.79,50.62,36.17,A3,D4,0.1
correct,87.01,50.78,36.23,D4,A3,0.1
correct,87.43,51.07,36.36,D4,E/Fb4,0.6
late,87.87,55.07,32.8,A3,X0,0.0
correct,88.29,55.52,32.77,D4,X0,0.0
late,89.79,62.4,27.39,D4,E/Fb3,0.6
extra,,62.62,,,E/Fb3,
extra,,62.91,,,E/Fb3,
extra,,63.13,,,E/Fb3,
extra,,63.42,,,F3,
extra,,66.46,,,E/Fb3,
extra,,66.72,,,F#/Gb3,
extra,,66.97,,,F#/Gb3,
extra,,67.2,,,E/Fb3,
extra,,67.52,,,X0,
extra,,72.25,,,A3,
extra,,72.51,,,D4,
extra,,73.05,,,A3,
extra,,73.6,,,F#/Gb4,
extra,,74.14,,,E/Fb4,
extra,,76.61,,,A3,
extra,,76.86,,,A3,
extra,,77.44,,,A3,
extra,,77.98,,,F4,
extra,,78.56,,,D4,
extra,,81.09,,,A3,
extra,,81.37,,,A3,
extra,,81.95,,,A3,
extra,,82.53,,,F#/Gb4,
extra,,83.1,,,E/Fb4,
extra,,85.73,,,A3,
extra,,86.01,,,D4,
extra,,86.59,,,A3,
extra,,87.2,,,F#/Gb4,
extra,,87.77,,,C4,
extra,,89.89,,,X0,
