onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A4,A4,1.0
correct,0.8,0.8,0.0,G4,G4,1.0
correct,1.6,1.6,0.0,F#/Gb4,F#/Gb4,1.0
correct,2.37,2.37,0.0,C#/Db4,C#/Db4,1.0
correct,3.17,3.17,0.0,B/Cb3,B/Cb3,1.0
correct,3.97,3.97,0.0,C#/Db4,C#/Db4,1.0
correct,4.73,4.73,0.0,C#/Db4,C#/Db4,1.0
correct,5.53,5.53,0.0,D4,D4,1.0
correct,8.7,8.67,0.03,A3,A3,1.0
correct,9.47,9.47,0.0,B/Cb3,B/Cb3,1.0
early,10.27,9.47,0.8,B/Cb3,B/Cb3,1.0
correct,11.07,10.27,0.8,E/Fb4,C4,0.2
correct,11.07,11.04,0.03,E/Fb4,C4,0.2
correct,11.84,11.84,0.0,D4,D4,1.0
correct,12.64,12.64,0.0,B/Cb3,B/Cb3,1.0
late,13.44,14.21,-0.77,D4,C4,0.6
correct,14.21,15.01,-0.8,C4,B/Cb3,0.8
correct,15.01,15.77,-0.76,B/Cb3,B/Cb3,1.0
late,15.81,19.71,-3.9,D4,D4,1.0
early,19.74,20.51,-0.77,D4,E/Fb4,0.6
correct,20.54,21.31,-0.77,D4,F4,0.4
correct,21.31,22.11,-0.8,E/Fb4,G4,0.4
correct,22.11,22.88,-0.77,G4,A4,0.6
correct,22.91,23.68,-0.77,A4,C4,0.4
correct,23.68,24.48,-0.8,C4,D4,0.6
correct,24.48,25.25,-0.77,D4,E/Fb4,0.6
correct,25.28,26.05,-0.77,E/Fb4,D4,0.6
correct,26.05,26.85,-0.8,D4,B/Cb3,0.4
correct,26.85,27.61,-0.76,B/Cb3,B/Cb3,1.0
late,27.65,31.55,-3.9,D4,D4,1.0
early,31.58,32.35,-0.77,D4,G4,0.1
late,32.38,34.72,-2.34,D4,F4,0.4
correct,34.75,37.09,-2.34,F4,B/Cb3,0.0
early,37.12,37.89,-0.77,B/Cb3,C4,0.8
correct,37.89,38.65,-0.76,B/Cb3,C4,0.8
correct,38.69,39.45,-0.76,F4,F4,1.0
correct,39.49,40.25,-0.76,E/Fb4,E/Fb4,1.0
correct,40.25,41.02,-0.77,E/Fb4,D4,0.6
correct,41.05,41.82,-0.77,D4,C4,0.6
correct,41.85,42.62,-0.77,C4,E/Fb4,0.2
correct,42.65,43.39,-0.74,E/Fb4,C4,0.2
correct,43.42,44.19,-0.77,D4,F3,0.4
correct,44.22,44.86,-0.64,C4,F3,0.1
correct,44.99,45.76,-0.77,F3,A#/Bb3,0.1
correct,45.79,46.56,-0.77,B/Cb3,C4,0.8
late,46.59,48.93,-2.34,C4,D4,0.6
missing,48.96,,,D4,,
