onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb5,E/Fb5,1.0
correct,0.23,0.23,0.0,D#/Eb5,D#/Eb5,1.0
correct,0.45,0.45,0.0,D#/Eb5,D#/Eb5,1.0
correct,0.71,0.71,0.0,E/Fb5,E/Fb5,1.0
correct,0.96,0.96,0.0,D#/Eb5,D#/Eb5,1.0
late,1.22,1.48,-0.26,B/Cb4,D5,0.4
correct,1.48,1.73,-0.25,D5,D5,1.0
correct,1.73,1.96,-0.23,D5,C5,0.6
late,1.96,2.72,-0.76,C5,C4,1.0
early,2.72,2.98,-0.26,C4,E/Fb4,0.2
correct,2.98,3.2,-0.22,E/Fb4,E/Fb4,1.0
correct,3.2,3.46,-0.26,E/Fb4,A4,0.1
late,3.46,4.23,-0.77,B/Cb4,E/Fb4,0.1
early,4.23,4.48,-0.25,E/Fb4,E/Fb4,1.0
correct,4.45,4.71,-0.26,E/Fb4,G#/Ab4,0.2
correct,4.71,4.96,-0.25,B/Cb4,B/Cb4,1.0
late,4.96,5.73,-0.77,B/Cb4,E/Fb4,0.1
early,5.73,5.96,-0.23,E/Fb4,E/Fb4,1.0
correct,5.96,5.96,0.0,E/Fb4,E/Fb4,1.0
early,6.21,5.96,0.25,E/Fb5,E/Fb4,1.0
correct,6.47,6.21,0.26,E/Fb5,E/Fb5,1.0
correct,6.72,6.47,0.25,E/Fb5,E/Fb5,1.0
correct,6.98,6.72,0.26,E/Fb5,E/Fb5,1.0
correct,7.2,6.98,0.22,E/Fb5,E/Fb5,1.0
correct,7.46,7.2,0.26,D5,E/Fb5,0.6
correct,7.46,7.46,0.0,D5,B/Cb4,0.4
late,7.46,7.72,-0.26,D5,C5,0.6
correct,7.72,7.97,-0.25,C5,C5,1.0
late,7.97,8.71,-0.74,C5,C4,1.0
early,8.71,8.96,-0.25,C4,C4,1.0
correct,8.96,9.22,-0.26,C4,A4,0.4
correct,9.22,9.48,-0.26,A4,B/Cb4,0.6
late,9.48,10.21,-0.73,B/Cb4,E/Fb4,0.1
early,10.21,10.47,-0.26,E/Fb4,C5,0.2
correct,10.47,10.72,-0.25,C5,C5,1.0
correct,10.72,10.98,-0.26,C5,A4,0.4
late,10.98,11.72,-0.74,A4,B/Cb4,0.6
early,11.72,11.97,-0.25,B/Cb4,B/Cb4,1.0
correct,11.97,12.23,-0.26,B/Cb4,D5,0.4
correct,12.23,12.48,-0.25,D5,D5,1.0
late,12.45,13.22,-0.77,D5,G4,0.1
early,13.22,13.48,-0.26,G4,F5,0.6
correct,13.48,13.73,-0.25,F5,F5,1.0
correct,13.73,13.96,-0.23,F5,E/Fb5,0.8
late,13.96,14.72,-0.76,E/Fb5,F4,0.8
early,14.72,14.98,-0.26,F4,E/Fb5,0.8
correct,14.98,15.24,-0.26,E/Fb5,D5,0.6
correct,15.2,15.46,-0.26,E/Fb5,D5,0.6
late,15.46,16.23,-0.77,C5,E/Fb4,0.2
early,16.23,16.48,-0.25,E/Fb4,E/Fb4,1.0
correct,16.45,16.71,-0.26,E/Fb4,D5,0.6
correct,16.71,16.96,-0.25,D5,C5,0.6
late,16.96,19.46,-2.5,C5,E/Fb5,0.2
early,19.46,19.72,-0.26,E/Fb5,E/Fb5,1.0
correct,19.72,19.97,-0.25,D#/Eb5,D#/Eb5,1.0
correct,19.97,20.23,-0.26,D#/Eb5,D#/Eb5,1.0
correct,20.23,20.48,-0.25,D#/Eb5,D#/Eb5,1.0
correct,20.45,20.71,-0.26,D#/Eb5,E/Fb5,0.8
correct,20.71,20.96,-0.25,E/Fb5,B/Cb4,0.1
correct,20.96,21.22,-0.26,B/Cb4,C5,0.8
correct,21.22,21.48,-0.26,C5,A4,0.4
late,21.48,22.21,-0.73,A4,B/Cb3,0.6
early,22.21,22.47,-0.26,C4,E/Fb4,0.2
correct,22.47,22.72,-0.25,E/Fb4,E/Fb4,1.0
correct,22.72,22.98,-0.26,E/Fb4,B/Cb4,0.1
late,22.98,23.72,-0.74,B/Cb4,E/Fb4,0.1
early,23.72,23.97,-0.25,E/Fb4,E/Fb4,1.0
correct,23.97,24.23,-0.26,E/Fb4,B/Cb4,0.1
correct,24.23,24.48,-0.25,B/Cb4,B/Cb4,1.0
late,24.45,25.22,-0.77,B/Cb4,E/Fb4,0.1
early,25.22,25.48,-0.26,E/Fb4,E/Fb5,1.0
correct,25.48,25.73,-0.25,E/Fb5,E/Fb5,1.0
correct,25.73,25.99,-0.26,E/Fb5,E/Fb5,1.0
correct,25.96,26.21,-0.25,D#/Eb5,E/Fb5,0.8
correct,26.21,26.47,-0.26,E/Fb5,E/Fb5,1.0
correct,26.47,26.72,-0.25,E/Fb5,E/Fb5,1.0
correct,26.72,26.98,-0.26,E/Fb5,D5,0.6
correct,26.98,27.24,-0.26,D5,C5,0.6
correct,27.2,27.46,-0.26,D5,C5,0.6
late,27.46,28.23,-0.77,A4,C4,0.4
early,28.23,28.48,-0.25,C4,C4,1.0
correct,28.45,28.74,-0.29,C4,A4,0.4
correct,28.71,28.96,-0.25,E/Fb4,A4,0.1
late,28.96,29.73,-0.77,A4,E/Fb4,0.1
early,29.73,29.99,-0.26,E/Fb4,C5,0.2
correct,29.96,30.21,-0.25,E/Fb4,C5,0.2
correct,30.21,30.47,-0.26,C5,A4,0.4
missing,30.47,,,A4,,
