onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A#/Bb4,A#/Bb4,1.0
correct,0.45,0.42,0.03,G#/Ab4,G#/Ab4,1.0
correct,0.58,0.55,0.03,G#/Ab4,G#/Ab4,1.0
correct,0.87,0.71,0.16,F4,G4,0.6
correct,1.44,1.41,0.03,F4,F4,1.0
correct,1.73,1.67,0.06,A#/Bb3,D4,0.2
correct,2.15,2.15,0.0,B/Cb3,C4,0.8
correct,2.31,2.28,0.03,D4,C#/Db4,0.8
correct,2.59,2.44,0.15,D4,D4,1.0
correct,3.17,3.14,0.03,C4,C4,1.0
correct,3.46,3.33,0.13,C4,C4,1.0
correct,3.87,3.84,0.03,C4,C4,1.0
correct,4.03,4.0,0.03,B/Cb3,B/Cb3,1.0
correct,4.29,4.16,0.13,C#/Db4,C4,0.8
correct,4.87,4.87,0.0,B/Cb3,B/Cb3,1.0
correct,5.15,5.16,-0.01,B/Cb3,G3,0.2
correct,6.02,5.99,0.03,A#/Bb4,A#/Bb4,1.0
correct,6.88,6.82,0.06,A#/Bb4,A#/Bb4,1.0
correct,7.3,7.3,0.0,G#/Ab4,G#/Ab4,1.0
correct,7.46,7.43,0.03,G4,G#/Ab4,0.8
correct,7.71,7.72,-0.01,G4,G4,1.0
correct,8.29,8.29,0.0,D4,F4,0.4
correct,8.58,8.58,0.0,A#/Bb3,A#/Bb3,1.0
correct,9.03,9.03,0.0,C4,C4,1.0
correct,9.15,9.16,-0.01,C4,D4,0.6
correct,9.44,9.44,0.0,D4,D4,1.0
correct,9.86,9.76,0.1,D#/Eb4,D#/Eb4,1.0
correct,10.02,10.02,0.0,C4,C4,1.0
correct,10.31,10.18,0.13,B/Cb3,C4,0.8
correct,10.72,10.66,0.06,B/Cb3,B/Cb3,1.0
correct,10.88,10.88,0.0,A3,A3,1.0
correct,11.17,11.17,0.0,C4,B/Cb3,0.8
correct,12.0,12.04,-0.04,C4,C4,1.0
