onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,C5,C5,1.0
early,0.51,0.32,0.19,C5,C5,1.0
correct,0.99,0.8,0.19,G5,G5,1.0
correct,1.5,1.31,0.19,G5,G5,1.0
correct,2.02,1.82,0.2,A5,A5,1.0
early,2.5,1.82,0.68,G5,A5,0.6
correct,3.01,2.27,0.74,G5,A5,0.6
correct,3.52,2.88,0.64,F5,G5,0.6
correct,4.0,3.39,0.61,F5,G5,0.6
correct,4.51,3.94,0.57,F5,F5,1.0
correct,4.51,4.45,0.06,F5,F5,1.0
correct,4.99,5.02,-0.03,E/Fb5,E/Fb5,1.0
correct,5.5,5.54,-0.04,E/Fb5,E/Fb5,1.0
early,6.02,5.54,0.48,D5,E/Fb5,0.6
correct,6.37,5.92,0.45,E/Fb5,D5,0.6
late,6.37,6.08,0.29,E/Fb5,D5,0.6
correct,6.53,6.56,-0.03,C5,C5,1.0
early,7.52,6.56,0.96,C5,C5,1.0
correct,8.0,7.1,0.9,C5,C5,1.0
correct,8.51,7.65,0.86,C5,C5,1.0
correct,8.99,8.16,0.83,G5,G5,1.0
correct,9.5,8.7,0.8,G5,G5,1.0
correct,10.02,9.25,0.77,A5,A5,1.0
correct,10.5,9.79,0.71,G5,A5,0.6
correct,11.01,10.34,0.67,G5,G5,1.0
early,11.52,10.69,0.83,F5,G5,0.6
late,12.0,11.33,0.67,F5,F5,1.0
correct,12.51,11.84,0.67,F5,F5,1.0
correct,12.99,12.29,0.7,E/Fb5,F5,0.8
correct,13.5,12.86,0.64,E/Fb5,E/Fb5,1.0
correct,14.02,13.38,0.64,D5,D5,1.0
correct,14.37,13.76,0.61,E/Fb5,D5,0.6
correct,14.53,13.92,0.61,C5,D5,0.6
early,15.52,14.4,1.12,G5,C5,0.1
correct,16.0,14.75,1.25,G5,C5,0.1
correct,16.51,15.39,1.12,G5,G5,1.0
correct,16.99,15.94,1.05,F5,F5,1.0
early,17.5,15.94,1.56,F5,F5,1.0
correct,18.02,16.32,1.7,E/Fb5,F5,0.8
correct,18.5,16.83,1.67,D5,F5,0.4
correct,19.01,17.41,1.6,D5,E/Fb5,0.6
correct,19.49,17.95,1.54,G5,E/Fb5,0.4
correct,20.0,18.46,1.54,G5,D5,0.1
correct,20.51,19.04,1.47,G5,D5,0.1
correct,20.99,19.49,1.5,F5,G5,0.6
early,21.5,19.84,1.66,F5,G5,0.6
late,22.02,20.58,1.44,F5,F5,1.0
late,22.24,21.12,1.12,E/Fb5,E/Fb5,1.0
correct,22.37,21.28,1.09,E/Fb5,E/Fb5,1.0
correct,22.53,21.47,1.06,E/Fb5,E/Fb5,1.0
early,23.01,21.6,1.41,D5,E/Fb5,0.6
correct,23.49,22.14,1.35,D5,D#/Eb5,0.8
correct,24.0,22.66,1.34,C5,D5,0.6
correct,24.51,23.2,1.31,C5,C5,1.0
correct,24.99,23.71,1.28,G5,C5,0.1
correct,25.5,24.22,1.28,G5,C5,0.1
correct,26.02,24.77,1.25,A5,G5,0.6
correct,26.5,25.28,1.22,G5,A5,0.6
correct,27.01,25.79,1.22,G5,A5,0.6
correct,27.52,26.3,1.22,F5,A5,0.2
correct,28.0,26.75,1.25,F5,G5,0.6
late,28.0,27.33,0.67,F5,G5,0.6
correct,28.51,27.87,0.64,F5,F5,1.0
correct,28.99,28.42,0.57,E/Fb5,E/Fb5,1.0
correct,29.5,28.96,0.54,E/Fb5,E/Fb5,1.0
correct,30.02,29.38,0.64,E/Fb5,E/Fb5,1.0
correct,30.24,29.63,0.61,D5,D5,1.0
correct,30.37,29.7,0.67,D5,D5,1.0
correct,30.53,29.79,0.74,C5,D5,0.6
extra,,29.95,,,D5,
extra,,30.43,,,D5,
