onset_type,onset_time,pitch
no_change,3.255,67
no_change,3.259,43
no_change,3.261,50
no_change,5.293,67
no_change,5.295,59
no_change,5.467,43
no_change,5.875,67
no_change,5.877,43
no_change,5.88,50
no_change,6.366,43
no_change,6.368,50
no_change,6.37,59
no_change,6.88,43
no_change,6.882,50
no_change,6.884,59
no_change,7.493,67
no_change,7.518,43
no_change,7.523,50
no_change,7.527,59
no_change,8.309,67
no_change,8.311,43
no_change,8.314,50
no_change,8.316,59
no_change,11.768,66
no_change,12.727,67
no_change,13.205,67
no_change,14.639,64
no_change,14.641,60
no_change,16.227,66
no_change,17.198,67
no_change,17.7,67
no_change,19.195,59
no_change,20.786,66
no_change,21.32,69
no_change,22.13,67
no_change,22.334,67
no_change,23.782,57
no_change,25.277,66
no_change,26.284,67
no_change,26.957,67
no_change,28.325,55
no_change,28.327,59
no_change,29.855,66
no_change,30.87,67
no_change,31.67,67
no_change,32.418,48
no_change,32.889,48
no_change,32.891,57
no_change,33.3,48
no_change,33.305,52
no_change,33.691,48
no_change,33.693,52
no_change,33.695,57
no_change,34.061,48
no_change,34.064,52
no_change,34.452,57
no_change,34.455,48
no_change,34.868,48
no_change,35.291,48
no_change,35.83,48
no_change,36.834,48
no_change,36.836,52
no_change,37.37,58
no_change,37.375,48
no_change,38.995,66
no_change,39.975,67
no_change,40.748,67
no_change,41.493,50
no_change,41.495,55
no_change,41.498,59
no_change,41.957,55
no_change,42.016,50
no_change,42.445,50
no_change,42.448,55
no_change,42.452,59
no_change,42.877,55
no_change,42.88,50
no_change,43.295,55
no_change,43.298,50
no_change,43.764,53
no_change,43.766,55
no_change,44.277,53
no_change,44.282,59
no_change,44.714,53
no_change,44.716,59
no_change,45.148,52
no_change,45.227,55
no_change,45.361,62
no_change,46.136,52
no_change,46.139,55
no_change,46.143,61
no_change,46.595,55
no_change,46.598,52
no_change,46.6,60
no_change,47.709,52
no_change,47.811,55
no_change,47.945,60
no_change,48.361,55
no_change,48.373,52
no_change,48.375,59
no_change,48.766,55
no_change,48.768,52
no_change,49.248,55
no_change,49.25,51
no_change,50.195,51
no_change,50.198,61
no_change,50.643,51
no_change,50.645,61
