onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A3,F#/Gb3,0.4
correct,0.06,0.0,0.06,F#/Gb3,F#/Gb3,1.0
early,0.46,0.0,0.46,C4,F#/Gb3,0.0
early,0.63,0.0,0.63,C4,F#/Gb3,0.0
early,0.83,0.0,0.83,E/Fb4,F#/Gb3,0.6
early,1.02,0.03,0.99,E/Fb3,G#/Ab3,0.2
late,1.17,0.48,0.69,B/Cb4,C5,0.8
correct,1.3,0.71,0.59,E/Fb4,C4,0.2
late,1.3,0.87,0.43,E/Fb4,C4,0.2
correct,1.3,1.19,0.11,E/Fb4,C4,0.2
correct,1.3,1.3,0.0,E/Fb4,B/Cb4,0.1
late,1.3,1.6,-0.3,E/Fb4,E/Fb3,1.0
correct,1.47,1.69,-0.22,E/Fb4,A4,0.1
correct,1.7,1.86,-0.16,A4,B/Cb3,0.6
correct,1.92,2.09,-0.17,A3,E/Fb3,0.1
late,2.15,2.75,-0.6,E/Fb4,A3,0.1
late,2.42,3.24,-0.82,A3,C4,0.4
correct,2.57,3.38,-0.81,E/Fb4,F#/Gb3,0.6
early,2.96,3.44,-0.48,C4,F3,0.1
correct,3.19,3.66,-0.47,F#/Gb4,A4,0.4
late,3.4,4.28,-0.88,E/Fb4,A3,0.1
early,3.87,4.53,-0.66,A#/Bb3,C4,0.6
correct,4.0,4.8,-0.8,A3,C4,0.4
late,4.05,5.01,-0.96,B/Cb3,B/Cb3,1.0
correct,4.21,5.22,-1.01,C4,F#/Gb3,0.0
correct,4.31,5.45,-1.14,E/Fb3,E/Fb6,1.0
correct,4.46,5.7,-1.24,C4,A#/Bb3,0.6
late,4.57,6.15,-1.58,B/Cb4,C4,0.8
correct,4.73,6.34,-1.61,C4,C5,1.0
correct,4.87,6.5,-1.63,C4,C5,1.0
correct,5.08,6.65,-1.57,A4,G#/Ab3,0.8
late,5.17,7.22,-2.05,A3,G3,0.6
early,5.33,7.22,-1.89,A3,G3,0.6
late,5.58,7.73,-2.15,A3,E/Fb3,0.1
correct,5.76,7.84,-2.08,A3,C4,0.4
correct,5.99,8.19,-2.2,C4,B/Cb4,0.8
late,6.12,8.64,-2.52,E/Fb3,C4,0.2
correct,6.23,8.89,-2.66,B/Cb3,G3,0.2
late,6.45,9.36,-2.91,G4,A#/Bb3,0.4
late,6.62,9.77,-3.15,G4,C4,0.1
late,6.62,10.02,-3.4,G4,F3,0.6
late,6.62,10.32,-3.7,G4,C4,0.1
late,6.62,10.49,-3.87,G4,G#/Ab5,0.8
late,6.62,10.74,-4.12,G4,B/Cb3,0.2
late,6.62,10.96,-4.34,G4,C4,0.1
late,6.62,11.56,-4.94,G4,C4,0.1
late,6.62,11.82,-5.2,G4,B/Cb3,0.2
late,6.62,12.27,-5.65,G4,G3,1.0
late,6.62,12.78,-6.16,G4,C4,0.1
late,6.79,13.23,-6.44,E/Fb4,C4,0.2
correct,6.86,13.45,-6.59,E/Fb4,G3,0.4
early,7.27,13.65,-6.38,D#/Eb4,G3,0.2
correct,7.7,13.94,-6.24,D4,E/Fb3,0.6
late,8.12,14.55,-6.43,C#/Db4,G3,0.0
missing,8.18,,,F3,,
missing,8.37,,,C5,,
missing,8.59,,,C4,,
missing,8.79,,,F4,,
missing,9.0,,,C5,,
missing,9.22,,,C5,,
missing,9.45,,,F3,,
missing,9.8,,,C5,,
missing,9.85,,,C5,,
missing,10.09,,,B/Cb3,,
missing,10.15,,,B/Cb3,,
missing,10.2,,,B/Cb3,,
missing,10.73,,,B/Cb3,,
missing,10.89,,,B/Cb3,,
missing,11.14,,,E/Fb4,,
missing,11.53,,,E/Fb4,,
missing,11.99,,,E/Fb4,,
missing,12.38,,,C4,,
missing,12.66,,,E/Fb4,,
missing,12.7,,,E/Fb4,,
missing,12.73,,,E/Fb4,,
missing,12.83,,,D#/Eb4,,
missing,12.89,,,E/Fb3,,
missing,13.04,,,E/Fb3,,
missing,13.3,,,D5,,
missing,13.45,,,D5,,
missing,13.71,,,E/Fb3,,
missing,14.17,,,G4,,
missing,14.6,,,G4,,
