onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb5,E/Fb5,1.0
correct,0.39,0.39,0.0,F#/Gb4,F#/Gb4,1.0
correct,1.12,1.12,0.0,F#/Gb4,F#/Gb4,1.0
correct,1.89,1.89,0.0,C#/Db5,C#/Db5,1.0
late,2.27,2.53,-0.26,C#/Db5,B/Cb4,0.6
correct,2.63,2.66,-0.03,B/Cb4,D4,0.4
correct,3.39,3.39,0.0,D4,D4,1.0
correct,4.13,4.13,0.0,B/Cb4,B/Cb4,1.0
correct,4.51,4.51,0.0,B/Cb4,B/Cb4,1.0
correct,4.9,4.9,0.0,C#/Db4,C#/Db4,1.0
correct,5.63,5.63,0.0,C#/Db4,C#/Db4,1.0
correct,6.4,6.4,0.0,E/Fb4,E/Fb4,1.0
