mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,322,326,136,92,94,0,4,69,120.00,94.00,26.00
tempo,a_lot_faster_tempo,331,335,153,89,89,0,4,73,120.00,117.00,3.00
tempo,slower_tempo,322,319,175,70,74,3,0,101,120.00,99.00,21.00
tempo,a_lot_slower_tempo,333,327,144,97,86,6,0,53,120.00,120.00,0.00
progressive_tempo,accelerando,368,310,113,127,70,58,0,38,120.00,125.00,5.00
progressive_tempo,ritardando,316,392,110,51,155,0,76,24,120.00,125.00,5.00
progressive_tempo,tempo_fluctuation,336,639,90,21,225,0,303,39,120.00,124.00,4.00
duration,note_held_too_long,310,312,192,63,55,0,2,138,120.00,117.00,3.00
duration,note_cut_too_soon,312,314,189,65,58,0,2,137,120.00,117.00,3.00
note,note_missing,310,311,250,32,28,0,1,181,120.00,117.00,3.00
note,note_not_expected,310,312,192,63,55,0,2,139,120.00,117.00,3.00
articulation,articulated_legato,314,313,123,99,91,1,0,57,120.00,117.00,3.00
articulation,articulated_staccato,331,331,220,56,55,0,0,65,120.00,117.00,3.00
articulation,articulated_accentuated,310,312,192,63,55,0,2,139,120.00,117.00,3.00
