onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A3,D4,0.1
correct,0.29,0.39,-0.1,A3,G#/Ab3,0.8
correct,0.61,0.71,-0.1,A4,A4,1.0
correct,1.18,1.31,-0.13,A4,A4,1.0
correct,1.79,1.89,-0.1,F#/Gb4,F#/Gb4,1.0
correct,2.11,2.21,-0.1,E/Fb4,E/Fb4,1.0
correct,2.4,2.43,-0.03,C#/Db4,E/Fb4,0.4
early,4.51,2.43,2.08,C#/Db4,E/Fb4,0.4
late,4.8,4.61,0.19,A3,C#/Db4,0.2
correct,4.8,4.83,-0.03,A3,C#/Db4,0.2
correct,5.09,5.06,0.03,A3,A3,1.0
correct,5.41,5.35,0.06,F#/Gb4,C#/Db4,0.1
correct,5.98,6.11,-0.13,F#/Gb4,F#/Gb4,1.0
early,6.59,6.11,0.48,C#/Db4,F#/Gb4,0.1
late,6.91,6.69,0.22,D4,C#/Db4,0.8
correct,6.91,6.95,-0.04,D4,C#/Db4,0.8
correct,7.2,7.27,-0.07,F#/Gb4,D4,0.2
correct,9.31,9.41,-0.1,D4,D4,1.0
correct,9.6,9.63,-0.03,A3,D4,0.1
correct,9.89,9.86,0.03,A3,A3,1.0
correct,10.21,10.31,-0.1,A4,A4,1.0
correct,10.78,10.91,-0.13,A4,A4,1.0
correct,11.39,11.49,-0.1,F#/Gb4,F#/Gb4,1.0
correct,11.71,11.81,-0.1,E/Fb4,E/Fb4,1.0
correct,12.0,12.03,-0.03,C#/Db4,E/Fb4,0.4
correct,14.11,14.21,-0.1,C#/Db4,C#/Db4,1.0
correct,14.4,14.37,0.03,A3,C#/Db4,0.2
correct,14.69,14.82,-0.13,A3,C#/Db4,0.2
early,15.01,14.82,0.19,F#/Gb4,C#/Db4,0.1
early,15.58,14.98,0.6,F#/Gb4,C#/Db4,0.1
correct,16.19,15.71,0.48,C#/Db4,F#/Gb4,0.1
correct,16.19,16.29,-0.1,C#/Db4,C#/Db4,1.0
correct,16.51,16.55,-0.04,D4,C#/Db4,0.8
correct,18.91,19.01,-0.1,F#/Gb4,F#/Gb4,1.0
correct,20.09,20.16,-0.07,F#/Gb4,F#/Gb4,1.0
correct,21.31,21.41,-0.1,G4,G4,1.0
correct,21.6,21.6,0.0,A4,G4,0.6
correct,21.89,22.02,-0.13,A4,G4,0.6
correct,22.21,22.18,0.03,F#/Gb4,G4,0.8
correct,22.49,22.63,-0.14,F#/Gb4,E/Fb4,0.6
correct,23.71,23.81,-0.1,C#/Db4,C#/Db4,1.0
correct,24.0,24.0,0.0,F#/Gb3,C#/Db4,0.1
correct,24.29,24.35,-0.06,F#/Gb3,F#/Gb3,1.0
correct,24.89,24.96,-0.07,E/Fb3,E/Fb3,1.0
correct,26.11,26.21,-0.1,F#/Gb4,F#/Gb4,1.0
correct,26.4,26.47,-0.07,G4,F#/Gb4,0.8
correct,26.69,26.82,-0.13,G4,F#/Gb4,0.8
correct,27.01,27.04,-0.03,E/Fb4,F#/Gb4,0.6
correct,27.29,27.43,-0.14,E/Fb4,D4,0.6
correct,28.51,28.55,-0.04,F#/Gb4,D4,0.2
early,29.09,28.55,0.54,B/Cb3,D4,0.4
early,29.69,28.55,1.14,B/Cb3,D4,0.4
early,30.91,29.22,1.69,G4,B/Cb3,0.2
late,30.91,29.76,1.15,G4,B/Cb3,0.2
correct,30.91,31.01,-0.1,G4,G4,1.0
correct,31.2,31.33,-0.13,F#/Gb4,F#/Gb4,1.0
correct,31.49,31.62,-0.13,F#/Gb4,G4,0.8
correct,31.81,31.78,0.03,A4,G4,0.6
correct,32.09,32.23,-0.14,A4,B/Cb4,0.6
correct,33.31,33.41,-0.1,A4,A4,1.0
correct,33.89,34.02,-0.13,G4,G4,1.0
correct,34.21,34.27,-0.06,F#/Gb4,G4,0.8
correct,34.49,34.56,-0.07,F#/Gb4,F#/Gb4,1.0
correct,35.71,35.81,-0.1,F#/Gb4,F#/Gb4,1.0
correct,36.0,36.07,-0.07,G4,F#/Gb4,0.8
correct,36.29,36.42,-0.13,G4,F#/Gb4,0.8
correct,36.61,36.58,0.03,E/Fb4,F#/Gb4,0.6
correct,36.89,37.03,-0.14,E/Fb4,D4,0.6
correct,38.11,38.21,-0.1,B/Cb4,B/Cb4,1.0
correct,38.69,38.72,-0.03,B/Cb4,B/Cb4,1.0
correct,39.29,39.3,-0.01,B/Cb4,B/Cb4,1.0
correct,39.58,39.68,-0.1,B/Cb4,B/Cb4,1.0
correct,39.9,39.87,0.03,G#/Ab4,G#/Ab4,1.0
