onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,C4,C4,1.0
correct,0.26,0.26,0.0,D#/Eb4,D#/Eb4,1.0
late,0.26,0.77,-0.51,D#/Eb4,D#/Eb4,1.0
late,0.26,1.09,-0.83,D#/Eb4,F4,0.6
early,0.84,1.51,-0.67,F4,G4,0.6
early,1.12,1.51,-0.39,F4,G4,0.6
correct,1.54,1.51,0.03,G#/Ab4,G4,0.8
correct,1.7,1.67,0.03,G4,G4,1.0
correct,1.99,1.96,0.03,F4,F4,1.0
correct,2.53,2.5,0.03,F4,F4,1.0
correct,2.85,2.82,0.03,D4,A#/Bb3,0.2
correct,3.27,3.2,0.07,C4,A#/Bb3,0.6
correct,3.43,3.4,0.03,D4,D4,1.0
correct,3.68,3.68,0.0,D4,D4,1.0
correct,4.26,4.2,0.06,C4,D#/Eb4,0.4
correct,4.55,4.52,0.03,C4,C4,1.0
correct,4.96,4.93,0.03,C4,C4,1.0
correct,5.12,5.12,0.0,B/Cb3,B/Cb3,1.0
early,5.41,5.12,0.29,C4,B/Cb3,0.8
early,5.99,5.38,0.61,B/Cb3,D4,0.4
correct,5.99,5.92,0.07,B/Cb3,D4,0.4
correct,6.28,6.24,0.04,G3,B/Cb3,0.2
correct,6.82,6.79,0.03,C4,G3,0.1
correct,7.11,7.11,0.0,D#/Eb4,D#/Eb4,1.0
correct,7.68,7.65,0.03,D#/Eb4,D#/Eb4,1.0
early,7.97,7.65,0.32,F4,D#/Eb4,0.6
early,8.39,7.65,0.74,G4,D#/Eb4,0.2
correct,8.55,7.94,0.61,G4,F4,0.6
late,8.55,8.36,0.19,G4,G4,1.0
correct,8.55,8.55,0.0,G4,G4,1.0
correct,8.84,8.8,0.04,F4,G4,0.6
correct,9.41,9.35,0.06,F4,F4,1.0
early,9.7,9.35,0.35,A#/Bb3,F4,0.1
correct,10.12,9.67,0.45,C4,A#/Bb3,0.6
correct,10.12,10.08,0.04,C4,A#/Bb3,0.6
correct,10.28,10.24,0.04,D4,C4,0.6
correct,10.56,10.53,0.03,D4,D4,1.0
correct,10.98,10.95,0.03,D4,D4,1.0
correct,11.14,11.11,0.03,C4,C4,1.0
correct,11.4,11.36,0.04,C4,C4,1.0
correct,11.84,11.81,0.03,B/Cb3,B/Cb3,1.0
correct,11.97,11.97,0.0,A3,A3,1.0
correct,12.26,12.23,0.03,C4,B/Cb3,0.8
correct,12.84,12.77,0.07,C4,C4,1.0
correct,13.12,13.09,0.03,C4,C4,1.0
