mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,986,984,937,25,22,2,0,318,120.00,125.00,5.00
tempo,a_lot_faster_tempo,1052,1036,940,54,42,16,0,275,120.00,125.00,5.00
tempo,slower_tempo,966,973,930,15,21,0,7,264,120.00,134.00,14.00
tempo,a_lot_slower_tempo,1006,1007,944,32,30,0,1,229,120.00,134.00,14.00
progressive_tempo,accelerando,1063,900,816,73,11,163,0,158,120.00,110.00,10.00
progressive_tempo,ritardando,988,1098,873,40,75,0,110,188,120.00,156.00,36.00
progressive_tempo,tempo_fluctuation,1097,682,428,192,62,415,0,75,120.00,117.00,3.00
duration,note_held_too_long,931,927,906,10,11,4,0,370,120.00,170.00,50.00
duration,note_cut_too_soon,931,927,906,10,11,4,0,370,120.00,170.00,50.00
note,note_missing,931,927,906,10,11,4,0,369,120.00,170.00,50.00
note,note_not_expected,931,927,906,10,11,4,0,370,120.00,170.00,50.00
articulation,articulated_legato,931,927,906,10,11,4,0,370,120.00,170.00,50.00
articulation,articulated_staccato,1012,993,927,33,33,19,0,257,120.00,170.00,50.00
articulation,articulated_accentuated,931,927,906,10,11,4,0,370,120.00,170.00,50.00
