onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,D5,D5,1.0
correct,0.2,0.23,-0.03,D5,D5,1.0
correct,0.39,0.48,-0.09,D5,D5,1.0
late,0.39,1.0,-0.61,D5,D5,1.0
correct,0.61,1.16,-0.55,D5,D5,1.0
correct,1.25,1.8,-0.55,D5,C5,0.6
correct,1.44,2.02,-0.58,D5,C5,0.6
correct,1.89,2.56,-0.67,C5,D4,0.6
correct,2.08,2.79,-0.71,A#/Bb4,F4,0.1
early,2.95,3.36,-0.41,A#/Bb4,D#/Eb5,0.1
early,3.14,3.36,-0.22,D5,D#/Eb5,0.8
early,3.56,3.36,0.2,D5,D#/Eb5,0.8
early,4.0,3.36,0.64,D5,D#/Eb5,0.8
late,4.2,3.88,0.32,A#/Bb4,D5,0.2
correct,4.42,4.1,0.32,C5,D5,0.6
early,6.72,4.1,2.62,A4,D5,0.1
early,6.95,4.1,2.85,D#/Eb5,D5,0.8
correct,7.17,4.36,2.81,D#/Eb5,C5,0.4
late,7.36,5.03,2.33,D#/Eb5,C5,0.4
early,7.78,5.25,2.53,F5,C5,0.1
correct,8.0,5.44,2.56,F5,A#/Bb4,0.1
correct,8.42,5.8,2.62,C5,D#/Eb5,0.4
correct,8.84,6.24,2.6,A#/Bb4,D#/Eb5,0.1
late,8.84,6.47,2.37,A#/Bb4,D#/Eb5,0.1
late,8.84,7.01,1.83,A#/Bb4,D#/Eb5,0.1
late,8.84,7.52,1.32,A#/Bb4,D5,0.2
late,8.84,8.04,0.8,A#/Bb4,A#/Bb4,1.0
early,9.7,8.26,1.44,A#/Bb4,A#/Bb4,1.0
late,9.7,8.74,0.96,A#/Bb4,D5,0.2
late,9.7,8.96,0.74,A#/Bb4,D5,0.2
late,9.89,9.44,0.45,A#/Bb4,D#/Eb5,0.1
early,10.34,9.67,0.67,D5,C5,0.6
late,10.34,10.88,-0.54,D5,E/Fb5,0.6
missing,10.53,,,D5,,
missing,10.95,,,A#/Bb4,,
missing,11.17,,,A#/Bb4,,
