mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,145,145,139,1,5,0,0,75,120.00,99.00,21.00
tempo,a_lot_faster_tempo,159,159,127,10,22,0,0,67,120.00,125.00,5.00
tempo,slower_tempo,146,146,139,0,7,0,0,75,120.00,125.00,5.00
tempo,a_lot_slower_tempo,143,142,133,5,4,1,0,50,120.00,82.00,38.00
progressive_tempo,accelerando,167,141,95,39,7,26,0,31,120.00,188.00,68.00
progressive_tempo,ritardando,141,174,89,5,47,0,33,21,120.00,125.00,5.00
progressive_tempo,tempo_fluctuation,197,284,23,56,118,0,87,26,120.00,170.00,50.00
duration,note_held_too_long,140,140,140,0,0,0,0,113,120.00,156.00,36.00
duration,note_cut_too_soon,141,141,140,0,1,0,0,112,120.00,156.00,36.00
note,note_missing,142,142,140,1,1,0,0,113,120.00,156.00,36.00
note,note_not_expected,140,141,140,0,0,0,1,114,120.00,156.00,36.00
articulation,articulated_legato,140,140,140,0,0,0,0,113,120.00,156.00,36.00
articulation,articulated_staccato,147,147,138,5,4,0,0,61,120.00,156.00,36.00
articulation,articulated_accentuated,140,140,140,0,0,0,0,114,120.00,156.00,36.00
