mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,1138,1138,979,85,74,0,0,574,120.00,144.00,24.00
tempo,a_lot_faster_tempo,1213,1209,883,173,153,4,0,402,120.00,117.00,3.00
tempo,slower_tempo,1157,1160,987,66,104,0,3,468,120.00,188.00,68.00
tempo,a_lot_slower_tempo,1174,1165,887,149,129,9,0,268,120.00,125.00,5.00
progressive_tempo,accelerando,1315,1116,707,311,98,199,0,141,120.00,156.00,36.00
progressive_tempo,ritardando,1133,1398,671,92,370,0,265,112,120.00,170.00,50.00
progressive_tempo,tempo_fluctuation,1404,1683,623,273,508,0,279,151,120.00,144.00,24.00
duration,note_held_too_long,1117,1115,1031,44,40,2,0,729,120.00,125.00,5.00
duration,note_cut_too_soon,1118,1116,1031,44,41,2,0,729,120.00,125.00,5.00
note,note_missing,1117,1115,1031,44,40,2,0,728,120.00,125.00,5.00
note,note_not_expected,1117,1115,1031,44,40,2,0,725,120.00,125.00,5.00
articulation,articulated_legato,1117,1112,967,78,67,5,0,518,120.00,125.00,5.00
articulation,articulated_staccato,1168,1166,993,88,85,2,0,314,120.00,125.00,5.00
articulation,articulated_accentuated,1117,1115,1031,44,40,2,0,729,120.00,125.00,5.00
