onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,X0,X0,0.0
correct,1.63,1.56,0.07,X0,F#/Gb4,0.0
correct,2.4,2.36,0.04,A3,X0,0.0
correct,4.0,3.96,0.04,X0,A3,0.0
correct,4.76,4.73,0.03,X0,X0,0.0
late,4.76,6.33,-1.57,X0,B/Cb3,0.0
early,6.36,7.1,-0.74,D4,X0,0.0
late,7.13,8.64,-1.51,X0,A3,0.0
correct,8.73,8.64,0.09,C#/Db4,A3,0.2
correct,9.5,9.5,0.0,B/Cb3,F#/Gb5,0.1
correct,10.3,10.17,0.13,F#/Gb4,F#/Gb5,1.0
correct,11.1,11.04,0.06,G5,A5,0.6
correct,11.87,11.8,0.07,A3,G5,0.6
correct,12.67,12.6,0.07,F#/Gb4,F#/Gb5,1.0
correct,13.47,13.44,0.03,B/Cb4,C#/Db5,0.6
correct,14.24,14.24,0.0,B/Cb3,B/Cb4,1.0
early,15.04,14.24,0.8,F#/Gb4,B/Cb4,0.1
correct,15.84,15.0,0.84,A4,D4,0.1
correct,16.57,15.8,0.77,A4,D5,0.1
early,18.2,16.6,1.6,F#/Gb4,A4,0.4
late,18.94,18.17,0.77,F#/Gb4,A3,0.4
early,20.57,18.94,1.63,F#/Gb4,F#/Gb4,1.0
late,21.34,20.48,0.86,A3,D4,0.1
early,22.94,21.34,1.6,X0,A3,0.0
late,23.64,22.91,0.73,X0,F#/Gb4,0.0
early,25.31,23.71,1.6,X0,C#/Db4,0.0
late,26.01,25.28,0.73,X0,B/Cb3,0.0
early,27.68,26.08,1.6,X0,C#/Db4,0.0
late,28.44,27.61,0.83,X0,A3,0.0
correct,29.24,28.44,0.8,F#/Gb4,X0,0.0
correct,30.04,29.24,0.8,A5,F#/Gb4,0.4
correct,30.81,30.01,0.8,G5,A5,0.6
correct,31.61,30.75,0.86,A3,G5,0.6
correct,32.41,31.61,0.8,C#/Db5,A3,0.2
correct,33.18,32.35,0.83,A#/Bb3,C#/Db5,0.4
correct,33.98,33.18,0.8,F#/Gb4,B/Cb4,0.1
correct,34.78,33.98,0.8,A4,F#/Gb4,0.4
correct,35.55,34.72,0.83,A4,D5,0.1
early,37.15,35.55,1.6,C#/Db5,A4,0.2
correct,37.15,37.08,0.07,C#/Db5,A3,0.2
correct,37.92,37.88,0.04,C#/Db5,C#/Db5,1.0
correct,39.52,39.45,0.07,F#/Gb5,A3,0.4
correct,40.28,40.28,0.0,F#/Gb5,F#/Gb5,1.0
correct,41.88,41.85,0.03,B/Cb3,F#/Gb4,0.1
correct,42.65,42.65,0.0,E/Fb4,E/Fb4,1.0
correct,44.25,44.22,0.03,E/Fb4,G3,0.4
early,45.02,44.22,0.8,B/Cb3,G3,0.2
early,46.62,45.02,1.6,X0,X0,0.0
late,47.36,46.59,0.77,X0,G4,0.0
early,48.99,47.39,1.6,A4,X0,0.0
late,49.79,48.92,0.87,A3,A3,1.0
