mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,618,522,274,162,86,96,0,67,120.00,144.00,24.00
progressive_tempo,ritardando,527,652,246,75,206,0,125,70,120.00,134.00,14.00
progressive_tempo,tempo_fluctuation,743,765,233,210,300,0,22,93,120.00,117.00,3.00
duration,note_held_too_long,522,521,482,24,15,1,0,366,120.00,99.00,21.00
duration,note_cut_too_soon,527,526,478,28,20,1,0,364,120.00,99.00,21.00
note,note_missing,522,521,486,21,14,1,0,371,120.00,99.00,21.00
note,note_not_expected,521,521,476,21,24,0,0,348,120.00,99.00,21.00
articulation,articulated_legato,521,519,359,85,75,2,0,195,120.00,99.00,21.00
articulation,articulated_staccato,529,528,482,26,20,1,0,147,120.00,208.00,88.00
articulation,articulated_accentuated,521,520,487,20,13,1,0,372,120.00,99.00,21.00
