mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,413,411,355,32,24,2,0,170,120.00,134.00,14.00
tempo,a_lot_faster_tempo,424,420,301,63,56,4,0,98,120.00,156.00,36.00
tempo,slower_tempo,412,413,394,5,13,0,1,255,120.00,170.00,50.00
tempo,a_lot_slower_tempo,412,409,340,37,32,3,0,77,120.00,110.00,10.00
progressive_tempo,accelerando,472,398,238,100,60,74,0,57,120.00,110.00,10.00
progressive_tempo,ritardando,413,491,258,53,102,0,78,55,120.00,134.00,14.00
progressive_tempo,tempo_fluctuation,540,643,289,104,147,0,103,61,120.00,117.00,3.00
duration,note_held_too_long,405,406,351,23,31,0,1,185,120.00,110.00,10.00
duration,note_cut_too_soon,405,406,351,23,31,0,1,185,120.00,110.00,10.00
note,note_missing,405,405,395,4,6,0,0,305,120.00,110.00,10.00
note,note_not_expected,407,409,311,45,51,0,2,124,120.00,110.00,10.00
articulation,articulated_legato,405,406,351,23,31,0,1,185,120.00,110.00,10.00
articulation,articulated_staccato,439,438,376,36,26,1,0,194,120.00,110.00,10.00
articulation,articulated_accentuated,405,406,351,23,31,0,1,185,120.00,110.00,10.00
