onset_type,onset_time,pitch
no_change,0.0,72
no_change,0.22,67
no_change,0.439,64
no_change,0.659,67
no_change,0.879,76
no_change,1.095,67
no_change,1.312,79
no_change,1.534,67
no_change,1.756,71
no_change,1.978,67
no_change,2.198,65
no_change,2.416,72
no_change,2.525,74
no_change,2.634,72
no_change,2.855,67
no_change,3.075,64
no_change,3.295,67
no_change,3.515,81
no_change,3.732,69
no_change,3.948,65
no_change,4.165,69
no_change,4.382,79
no_change,4.596,67
no_change,4.811,84
no_change,5.029,67
no_change,5.246,79
no_change,5.461,67
no_change,5.676,77
no_change,5.747,79
no_change,5.819,77
no_change,5.891,76
no_change,5.998,77
no_change,6.105,76
no_change,6.32,67
no_change,6.535,64
no_change,6.75,67
no_change,6.972,69
no_change,7.193,71
no_change,7.302,72
no_change,7.411,74
no_change,7.52,76
no_change,7.628,77
no_change,7.736,79
no_change,7.843,81
no_change,7.95,79
no_change,8.057,77
no_change,8.165,76
no_change,8.273,74
no_change,8.382,72
no_change,8.492,71
no_change,8.602,69
no_change,8.712,67
no_change,8.931,69
no_change,9.04,71
no_change,9.149,72
no_change,9.257,74
no_change,9.365,76
no_change,9.473,77
no_change,9.58,79
no_change,9.687,77
no_change,9.794,76
no_change,9.903,74
no_change,10.012,72
no_change,10.122,71
no_change,10.232,69
no_change,10.343,67
no_change,10.454,65
no_change,10.672,67
no_change,10.78,69
no_change,10.889,71
no_change,10.997,72
no_change,11.104,74
no_change,11.211,76
no_change,11.318,77
no_change,11.424,76
no_change,11.531,74
no_change,11.639,72
no_change,11.748,71
no_change,11.858,69
no_change,11.968,67
no_change,12.079,65
no_change,12.19,64
no_change,12.411,65
no_change,12.521,67
no_change,12.631,69
no_change,12.74,71
no_change,12.848,72
no_change,12.957,74
no_change,13.064,76
no_change,13.171,74
no_change,13.279,72
no_change,13.387,71
no_change,13.496,69
no_change,13.606,67
no_change,13.716,65
no_change,13.828,64
no_change,13.939,62
no_change,14.16,64
no_change,14.27,65
no_change,14.379,67
no_change,14.489,69
no_change,14.597,71
no_change,14.706,73
no_change,14.814,74
no_change,14.929,69
no_change,15.039,71
no_change,15.147,73
no_change,15.256,74
no_change,15.364,76
no_change,15.472,77
no_change,15.581,79
no_change,15.692,81
no_change,15.799,83
no_change,15.906,84
no_change,16.013,83
no_change,16.121,81
no_change,16.228,79
no_change,16.335,77
no_change,16.443,76
no_change,16.554,77
no_change,16.661,79
no_change,16.767,81
no_change,16.874,79
no_change,16.98,77
no_change,17.086,76
no_change,17.193,74
no_change,17.302,72
no_change,17.416,71
no_change,17.524,47
no_change,17.632,79
no_change,17.739,55
no_change,17.847,76
no_change,17.954,48
no_change,18.062,72
no_change,18.171,55
no_change,18.283,74
no_change,18.391,47
no_change,18.499,79
no_change,18.607,55
no_change,18.715,76
no_change,18.823,48
no_change,18.93,72
no_change,19.04,55
no_change,19.151,74
no_change,19.626,71
no_change,20.109,67
no_change,21.047,61
no_change,21.155,62
no_change,21.263,61
no_change,21.371,62
no_change,21.479,61
no_change,21.586,62
no_change,21.694,61
no_change,21.801,62
no_change,21.915,60
no_change,22.023,62
no_change,22.131,60
no_change,22.238,62
no_change,22.346,60
no_change,22.453,62
no_change,22.562,60
no_change,22.669,62
no_change,22.784,86
