mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,2495,2497,2031,241,223,0,2,629,120.00,156.00,36.00
tempo,a_lot_faster_tempo,2585,2570,1903,341,326,15,0,403,120.00,188.00,68.00
tempo,slower_tempo,2504,2506,2033,234,237,0,2,676,120.00,104.00,16.00
tempo,a_lot_slower_tempo,2594,2590,1976,312,302,4,0,605,120.00,125.00,5.00
progressive_tempo,accelerando,2927,2431,1446,680,305,496,0,256,120.00,99.00,21.00
progressive_tempo,ritardando,2487,3045,1415,301,771,0,558,279,120.00,144.00,24.00
progressive_tempo,tempo_fluctuation,3652,4006,1954,775,923,0,354,424,120.00,134.00,14.00
duration,note_held_too_long,2457,2442,1969,246,227,15,0,579,120.00,125.00,5.00
duration,note_cut_too_soon,2465,2450,1960,253,237,15,0,574,120.00,125.00,5.00
note,note_missing,2457,2441,1979,240,222,16,0,581,120.00,125.00,5.00
note,note_not_expected,2457,2443,1993,236,214,14,0,593,120.00,125.00,5.00
articulation,articulated_legato,2457,2442,1969,246,227,15,0,579,120.00,125.00,5.00
articulation,articulated_staccato,2565,2552,1957,302,293,13,0,507,120.00,125.00,5.00
articulation,articulated_accentuated,2457,2442,1969,246,227,15,0,579,120.00,125.00,5.00
